review_score,order_status,payment_value,payment_installments,payment_type,price,freight_value,num_items,customer_state,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,product_category_name_english,delivery_days,is_late,purchase_dayofweek
3,delivered,70.07,7.0,credit_card,56.1,13.97,1.0,SP,35.0,509.0,2.0,950.0,35.0,6.0,45.0,SP,bed_bath_table,5.0,0,1
5,delivered,27.39,2.0,credit_card,19.99,7.4,1.0,SP,40.0,520.0,2.0,50.0,20.0,15.0,15.0,SP,health_beauty,2.0,0,6
3,delivered,39.6,1.0,credit_card,24.5,15.1,1.0,DF,56.0,237.0,3.0,100.0,16.0,12.0,12.0,SP,consoles_games,14.0,0,3
5,delivered,116.83,7.0,credit_card,89.9,26.93,1.0,RS,41.0,696.0,1.0,1575.0,28.0,29.0,34.0,SC,garden_tools,4.0,0,0
5,delivered,37.38,3.0,credit_card,29.99,7.39,1.0,SP,51.0,678.0,2.0,150.0,17.0,8.0,14.0,SP,telephony,5.0,0,3
5,delivered,61.59,1.0,voucher,43.99,17.6,1.0,SC,33.0,825.0,1.0,900.0,40.0,40.0,30.0,SP,cool_stuff,13.0,0,4
5,delivered,150.37,2.0,credit_card,119.99,30.38,1.0,RS,46.0,1159.0,1.0,9375.0,55.0,54.0,19.0,SP,office_furniture,16.0,0,5
1,delivered,94.91,1.0,boleto,82.0,12.91,1.0,SP,59.0,859.0,3.0,800.0,33.0,11.0,14.0,SP,computers_accessories,15.0,0,3
4,delivered,38.28,1.0,credit_card,25.49,12.79,1.0,SP,47.0,2262.0,1.0,425.0,27.0,12.0,12.0,SP,home_appliances,6.0,0,5
5,delivered,254.44,10.0,credit_card,126.0,128.44,1.0,GO,58.0,898.0,1.0,27800.0,33.0,15.0,22.0,MG,sports_leisure,11.0,0,3
4,delivered,158.25,2.0,credit_card,144.9,13.35,1.0,SP,63.0,580.0,5.0,1200.0,40.0,11.0,18.0,SP,health_beauty,12.0,0,6
5,delivered,313.53,1.0,boleto,299.0,14.53,1.0,PR,58.0,1977.0,5.0,2750.0,69.0,11.0,11.0,PR,furniture_decor,4.0,0,3
4,delivered,69.32,3.0,credit_card,50.0,19.32,1.0,RS,53.0,128.0,2.0,850.0,50.0,5.0,50.0,SP,bed_bath_table,14.0,0,4
5,delivered,173.75,10.0,credit_card,149.9,23.85,1.0,RS,57.0,627.0,1.0,1000.0,16.0,10.0,16.0,SP,bed_bath_table,7.0,0,2
1,delivered,51.74,1.0,boleto,24.8,26.94,2.0,SP,43.0,182.0,2.0,200.0,20.0,5.0,20.0,SP,furniture_decor,7.0,0,6
1,delivered,51.74,1.0,boleto,24.8,26.94,2.0,SP,43.0,182.0,2.0,200.0,20.0,5.0,20.0,PR,furniture_decor,7.0,0,6
1,delivered,51.74,1.0,boleto,24.8,26.94,2.0,SP,39.0,1405.0,3.0,150.0,35.0,2.0,25.0,SP,furniture_decor,7.0,0,6
1,delivered,51.74,1.0,boleto,24.8,26.94,2.0,SP,39.0,1405.0,3.0,150.0,35.0,2.0,25.0,PR,furniture_decor,7.0,0,6
1,delivered,62.39,1.0,credit_card,55.0,7.39,1.0,SP,59.0,2951.0,2.0,150.0,16.0,7.0,11.0,SP,auto,7.0,0,3
3,delivered,148.15,1.0,boleto,129.99,18.16,1.0,PR,41.0,909.0,1.0,1400.0,42.0,25.0,15.0,SP,cool_stuff,10.0,0,3
5,delivered,115.35,1.0,credit_card,99.9,15.45,1.0,MG,56.0,1242.0,6.0,133.0,16.0,7.0,13.0,DF,electronics,8.0,0,0
2,delivered,65.1,1.0,credit_card,48.99,16.11,1.0,RS,53.0,1330.0,4.0,575.0,24.0,17.0,23.0,SC,sports_leisure,16.0,0,0
5,delivered,56.78,1.0,boleto,49.0,7.78,1.0,SP,59.0,93.0,7.0,250.0,16.0,2.0,11.0,SP,fashion_bags_accessories,6.0,0,3
5,delivered,48.96,1.0,boleto,36.2,12.76,1.0,RS,49.0,100.0,4.0,150.0,16.0,12.0,12.0,SP,consoles_games,12.0,0,3
4,delivered,93.62,1.0,debit_card,74.99,18.63,1.0,MG,33.0,1127.0,2.0,450.0,16.0,4.0,20.0,SP,computers_accessories,6.0,0,3
4,delivered,157.2,3.0,credit_card,148.9,8.3,1.0,SP,53.0,538.0,2.0,225.0,16.0,7.0,11.0,SP,watches_gifts,4.0,0,6
5,delivered,138.6,1.0,boleto,122.99,15.61,1.0,RS,51.0,589.0,1.0,400.0,20.0,12.0,15.0,SP,unknown,15.0,0,6
3,delivered,203.67,4.0,credit_card,190.83,12.84,1.0,SP,36.0,1116.0,1.0,416.0,18.0,9.0,13.0,SP,watches_gifts,10.0,0,4
5,delivered,37.13,1.0,boleto,18.9,18.23,1.0,GO,60.0,1440.0,4.0,225.0,18.0,5.0,16.0,SP,telephony,21.0,0,3
5,delivered,43.86,1.0,boleto,32.9,10.96,1.0,SP,60.0,940.0,2.0,950.0,25.0,11.0,15.0,SP,home_appliances,8.0,0,3
4,delivered,138.73,2.0,credit_card,122.99,15.74,1.0,RJ,51.0,589.0,1.0,400.0,20.0,12.0,15.0,SP,unknown,7.0,0,1
5,delivered,118.35,5.0,credit_card,110.32,8.03,1.0,SP,60.0,919.0,1.0,200.0,22.0,3.0,15.0,SP,health_beauty,7.0,0,0
5,delivered,68.64,1.0,credit_card,54.9,13.74,1.0,SP,37.0,729.0,1.0,800.0,21.0,20.0,16.0,SP,health_beauty,4.0,0,0
5,delivered,198.89,1.0,debit_card,189.0,9.89,1.0,SP,38.0,1113.0,3.0,450.0,16.0,5.0,11.0,SP,auto,3.0,0,5
4,delivered,186.4,10.0,credit_card,160.0,26.4,1.0,PE,55.0,109.0,1.0,300.0,30.0,15.0,30.0,SP,auto,14.0,0,3
5,delivered,85.98,1.0,boleto,72.75,13.23,1.0,SC,49.0,1077.0,1.0,1575.0,26.0,21.0,23.0,SC,bed_bath_table,8.0,0,4
5,delivered,55.53,1.0,credit_card,43.8,11.73,1.0,SP,46.0,2323.0,1.0,1700.0,30.0,23.0,11.0,SP,bed_bath_table,5.0,0,5
5,delivered,170.36,1.0,credit_card,119.6,50.76,4.0,SP,36.0,377.0,1.0,600.0,36.0,11.0,14.0,SP,computers_accessories,4.0,0,6
5,delivered,83.41,1.0,credit_card,69.9,13.51,1.0,SP,48.0,543.0,2.0,1200.0,35.0,20.0,30.0,SP,home_appliances,5.0,0,4
1,delivered,34.0,1.0,credit_card,19.9,14.1,1.0,RJ,47.0,423.0,1.0,250.0,27.0,5.0,20.0,SP,audio,35.0,1,0
5,delivered,239.65,1.0,boleto,224.0,15.65,1.0,SP,51.0,618.0,1.0,625.0,19.0,16.0,16.0,PR,perfumery,13.0,0,6
5,delivered,31.75,3.0,credit_card,19.9,11.85,1.0,SP,56.0,237.0,3.0,100.0,16.0,12.0,12.0,SP,consoles_games,15.0,0,5
5,delivered,171.29,4.0,credit_card,145.0,26.29,1.0,MS,59.0,274.0,1.0,400.0,16.0,4.0,16.0,RS,sports_leisure,12.0,0,3
5,delivered,178.27,2.0,credit_card,159.9,18.37,1.0,RJ,49.0,3823.0,1.0,1350.0,31.0,33.0,31.0,SP,sports_leisure,13.0,0,4
1,delivered,100.77,3.0,credit_card,84.55,16.22,1.0,MG,56.0,627.0,1.0,7200.0,61.0,8.0,61.0,SP,auto,36.0,1,3
5,delivered,113.13,2.0,credit_card,94.9,18.23,1.0,SC,56.0,1545.0,2.0,625.0,21.0,16.0,17.0,MG,pet_shop,13.0,0,2
5,delivered,26.39,1.0,boleto,19.0,7.39,1.0,SP,60.0,324.0,1.0,100.0,16.0,3.0,11.0,SP,auto,3.0,0,0
5,delivered,68.49,1.0,voucher,49.9,18.59,1.0,BA,44.0,505.0,3.0,1400.0,30.0,16.0,30.0,MG,bed_bath_table,20.0,0,6
5,delivered,259.99,1.0,boleto,209.99,50.0,1.0,GO,63.0,745.0,1.0,28100.0,97.0,9.0,75.0,SP,furniture_living_room,10.0,0,6
5,delivered,162.89,2.0,credit_card,134.99,27.9,1.0,RJ,59.0,1732.0,5.0,1550.0,40.0,20.0,20.0,PR,sports_leisure,6.0,0,1
5,delivered,233.68,6.0,credit_card,199.4,34.28,2.0,PR,48.0,1781.0,1.0,400.0,22.0,18.0,12.0,MG,sports_leisure,20.0,0,2
3,delivered,123.25,10.0,credit_card,109.9,13.35,1.0,SP,54.0,120.0,1.0,835.0,40.0,9.0,33.0,SP,bed_bath_table,20.0,1,3
5,delivered,22.29,1.0,boleto,14.9,7.39,1.0,SP,48.0,424.0,1.0,200.0,27.0,5.0,20.0,SP,audio,6.0,0,1
5,delivered,138.89,6.0,credit_card,125.0,13.89,1.0,SP,60.0,234.0,4.0,7650.0,28.0,55.0,37.0,SP,stationery,18.0,0,5
2,delivered,167.55,1.0,boleto,142.2,25.35,1.0,DF,29.0,355.0,1.0,3750.0,37.0,44.0,18.0,SP,furniture_decor,10.0,0,4
5,delivered,105.38,1.0,credit_card,89.99,15.39,1.0,RJ,59.0,492.0,3.0,250.0,22.0,10.0,18.0,SP,health_beauty,22.0,0,5
4,delivered,155.29,2.0,credit_card,140.0,15.29,1.0,SP,60.0,516.0,1.0,1125.0,29.0,25.0,16.0,SP,health_beauty,8.0,0,2
5,delivered,222.7,1.0,boleto,189.9,32.8,1.0,RJ,63.0,149.0,3.0,5950.0,64.0,8.0,64.0,MG,furniture_decor,9.0,0,0
4,delivered,107.09,5.0,credit_card,79.99,27.1,1.0,CE,59.0,1071.0,1.0,550.0,21.0,12.0,20.0,SP,perfumery,48.0,1,5
3,delivered,144.34,8.0,credit_card,118.80000000000001,25.54,2.0,SP,60.0,458.0,1.0,1050.0,30.0,4.0,20.0,SP,furniture_decor,5.0,0,2
3,delivered,144.34,8.0,credit_card,118.80000000000001,25.54,2.0,SP,59.0,438.0,1.0,1000.0,30.0,4.0,20.0,SP,furniture_decor,5.0,0,2
5,delivered,45.0,1.0,boleto,29.9,15.1,1.0,SP,54.0,675.0,2.0,350.0,16.0,16.0,11.0,SC,electronics,8.0,0,0
2,delivered,77.66,1.0,boleto,59.99,17.67,1.0,RJ,56.0,518.0,4.0,900.0,35.0,22.0,45.0,SP,baby,23.0,0,3
3,delivered,108.21,1.0,credit_card,84.9,23.31,1.0,PE,57.0,123.0,1.0,300.0,50.0,5.0,20.0,MG,computers_accessories,7.0,0,3
5,delivered,109.72,10.0,credit_card,89.9,19.82,1.0,SC,50.0,256.0,2.0,561.0,20.0,27.0,22.0,PR,toys,8.0,0,2
1,delivered,45.28,1.0,credit_card,28.49,16.79,1.0,BA,60.0,3136.0,4.0,100.0,17.0,10.0,15.0,SP,auto,29.0,1,6
5,delivered,3209.72,5.0,credit_card,3105.0,104.72,1.0,SC,45.0,2121.0,1.0,6050.0,18.0,39.0,31.0,SP,garden_tools,6.0,0,4
5,delivered,49.03,4.0,credit_card,29.99,19.04,1.0,CE,51.0,678.0,2.0,150.0,17.0,8.0,14.0,SP,telephony,23.0,0,5
5,delivered,35.0,1.0,credit_card,19.9,15.1,1.0,SC,52.0,240.0,1.0,1050.0,22.0,9.0,12.0,PR,electronics,14.0,0,1
5,delivered,162.27,3.0,credit_card,144.99,17.28,1.0,RJ,54.0,629.0,1.0,1050.0,36.0,24.0,22.0,SP,cool_stuff,14.0,0,0
5,delivered,85.24,3.0,credit_card,69.0,16.24,1.0,GO,48.0,1329.0,3.0,533.0,25.0,3.0,12.0,SP,computers_accessories,9.0,0,6
5,delivered,110.77,1.0,boleto,95.0,15.77,1.0,RJ,57.0,2026.0,3.0,100.0,11.0,11.0,11.0,SP,health_beauty,13.0,0,5
2,delivered,125.16,10.0,credit_card,110.99,14.17,1.0,SP,48.0,1232.0,1.0,1700.0,65.0,6.0,50.0,SP,art,7.0,0,4
5,delivered,105.87,2.0,credit_card,88.34,17.53,1.0,SP,59.0,955.0,7.0,2500.0,60.0,12.0,20.0,SP,furniture_decor,7.0,0,1
5,delivered,139.31,3.0,credit_card,117.99,21.32,1.0,ES,58.0,223.0,1.0,2700.0,45.0,13.0,35.0,SP,bed_bath_table,13.0,0,1
5,delivered,36.36,3.0,credit_card,28.0,8.36,1.0,SP,60.0,865.0,1.0,500.0,23.0,23.0,23.0,SP,baby,2.0,0,2
5,delivered,292.86,1.0,credit_card,271.99,20.87,2.0,SP,49.0,189.0,1.0,3305.0,65.0,12.0,45.0,SP,bed_bath_table,1.0,0,6
5,delivered,292.86,1.0,credit_card,271.99,20.87,2.0,SP,45.0,257.0,1.0,5326.0,71.0,16.0,50.0,SP,bed_bath_table,1.0,0,6
2,delivered,215.14,8.0,credit_card,199.0,16.14,1.0,PR,43.0,447.0,2.0,586.0,18.0,11.0,13.0,SP,cool_stuff,30.0,1,6
5,delivered,124.72,4.0,credit_card,98.9,25.82,2.0,SP,47.0,434.0,1.0,119.0,17.0,10.0,13.0,PR,watches_gifts,6.0,0,0
5,delivered,124.72,4.0,credit_card,98.9,25.82,2.0,SP,47.0,434.0,1.0,119.0,17.0,10.0,13.0,SP,watches_gifts,6.0,0,0
5,delivered,124.72,4.0,credit_card,98.9,25.82,2.0,SP,50.0,447.0,1.0,150.0,27.0,5.0,20.0,PR,audio,6.0,0,0
5,delivered,124.72,4.0,credit_card,98.9,25.82,2.0,SP,50.0,447.0,1.0,150.0,27.0,5.0,20.0,SP,audio,6.0,0,0
4,delivered,88.49,3.0,credit_card,69.9,18.59,1.0,SP,55.0,742.0,1.0,350.0,20.0,15.0,20.0,RS,computers_accessories,7.0,0,0
4,delivered,36.78,1.0,voucher,29.0,7.78,1.0,SP,55.0,179.0,3.0,150.0,16.0,2.0,20.0,SP,watches_gifts,4.0,0,4
5,delivered,177.49,1.0,credit_card,149.9,27.59,1.0,RJ,48.0,894.0,1.0,533.0,22.0,11.0,20.0,PE,computers_accessories,14.0,0,1
5,delivered,37.77,1.0,boleto,29.99,7.78,1.0,SP,48.0,519.0,3.0,700.0,26.0,8.0,22.0,SP,furniture_decor,2.0,0,1
5,delivered,113.17,2.0,credit_card,89.9,23.27,1.0,RS,47.0,563.0,2.0,2138.0,77.0,26.0,18.0,SP,industry_commerce_and_business,23.0,0,4
5,delivered,149.43,2.0,credit_card,93.5,55.93,1.0,RJ,63.0,1285.0,11.0,9000.0,70.0,25.0,55.0,SP,furniture_decor,6.0,0,1
4,delivered,136.3,5.0,credit_card,115.0,21.3,1.0,RJ,59.0,223.0,1.0,2550.0,45.0,13.0,35.0,SP,bed_bath_table,14.0,0,0
4,delivered,384.27,6.0,credit_card,349.9,34.37,1.0,AL,51.0,625.0,1.0,900.0,25.0,12.0,38.0,PR,health_beauty,24.0,0,5
4,delivered,220.02,3.0,credit_card,179.7,40.32,3.0,SP,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,SP,garden_tools,7.0,0,6
5,delivered,168.78,10.0,credit_card,144.9,23.88,1.0,BA,53.0,294.0,1.0,2200.0,35.0,10.0,35.0,SP,bed_bath_table,18.0,0,3
5,delivered,69.71,3.0,credit_card,56.97,12.74,1.0,SP,52.0,919.0,1.0,750.0,16.0,12.0,15.0,SP,food,5.0,0,1
5,delivered,148.06,4.0,credit_card,129.9,18.16,1.0,SP,35.0,331.0,1.0,2000.0,20.0,40.0,30.0,RJ,health_beauty,13.0,0,2
3,delivered,55.22,1.0,boleto,39.99,15.23,1.0,RJ,53.0,463.0,2.0,150.0,17.0,8.0,14.0,SP,telephony,16.0,0,1
4,delivered,82.9,2.0,credit_card,59.9,23.0,1.0,GO,59.0,703.0,6.0,4700.0,47.0,19.0,23.0,SP,auto,18.0,0,4
5,delivered,46.0,4.0,credit_card,31.9,14.1,1.0,SP,24.0,718.0,2.0,200.0,41.0,2.0,29.0,MG,computers_accessories,4.0,0,6
5,delivered,234.46,1.0,boleto,219.9,14.56,1.0,SP,42.0,236.0,1.0,342.0,18.0,13.0,15.0,SP,watches_gifts,16.0,0,6
3,delivered,267.41,8.0,credit_card,249.9,17.51,1.0,SC,57.0,677.0,5.0,1100.0,20.0,10.0,20.0,SP,construction_tools_construction,13.0,0,1
5,delivered,36.72,1.0,boleto,18.49,18.23,1.0,RJ,59.0,1782.0,1.0,125.0,25.0,14.0,18.0,SP,health_beauty,6.0,0,1
5,delivered,127.53,1.0,credit_card,112.0,15.53,1.0,SC,43.0,2420.0,1.0,150.0,16.0,6.0,11.0,SP,sports_leisure,31.0,0,0
5,delivered,76.76,7.0,credit_card,59.9,16.86,1.0,BA,60.0,617.0,2.0,683.0,57.0,4.0,28.0,SP,bed_bath_table,23.0,0,1
4,delivered,89.57,7.0,credit_card,71.82,17.75,1.0,MG,54.0,404.0,4.0,1500.0,22.0,12.0,33.0,SP,fashion_shoes,27.0,0,5
1,delivered,352.38,7.0,credit_card,279.96,72.42,2.0,RJ,57.0,1296.0,1.0,8750.0,52.0,51.0,17.0,SP,office_furniture,30.0,0,2
4,delivered,228.79,10.0,credit_card,199.0,29.79,1.0,RJ,51.0,330.0,1.0,1950.0,33.0,44.0,19.0,RS,cool_stuff,12.0,0,3
5,delivered,314.92,10.0,credit_card,299.99,14.93,1.0,RJ,46.0,753.0,2.0,1582.0,31.0,31.0,35.0,RJ,toys,4.0,0,3
5,delivered,288.13,10.0,credit_card,269.0,19.13,1.0,SP,39.0,1053.0,2.0,2660.0,34.0,25.0,16.0,SC,garden_tools,7.0,0,0
4,delivered,307.43,6.0,credit_card,284.99,22.44,1.0,BA,51.0,756.0,1.0,500.0,22.0,16.0,16.0,SP,perfumery,28.0,0,2
5,delivered,128.43,2.0,credit_card,104.9,23.53,1.0,DF,56.0,786.0,6.0,1700.0,20.0,10.0,14.0,SP,housewares,7.0,0,0
5,delivered,84.64,5.0,credit_card,74.9,9.74,1.0,SP,55.0,249.0,1.0,850.0,38.0,10.0,38.0,SP,bed_bath_table,11.0,0,3
2,delivered,86.64,1.0,boleto,40.95,45.69,3.0,RJ,43.0,381.0,1.0,150.0,22.0,11.0,16.0,SP,electronics,3.0,0,1
4,delivered,77.55,2.0,credit_card,69.77,7.78,1.0,SP,51.0,589.0,1.0,100.0,16.0,7.0,11.0,SP,unknown,2.0,0,2
2,delivered,64.22,5.0,credit_card,47.9,16.32,1.0,DF,38.0,735.0,5.0,800.0,20.0,20.0,20.0,SP,bed_bath_table,10.0,0,5
5,delivered,109.95,2.0,credit_card,82.64,27.31,1.0,BA,55.0,889.0,1.0,4267.0,46.0,39.0,22.0,MG,toys,11.0,0,3
1,delivered,74.2,3.0,credit_card,44.0,30.2,2.0,SC,59.0,690.0,1.0,300.0,39.0,9.0,20.0,SP,computers_accessories,14.0,0,1
1,delivered,74.2,3.0,credit_card,44.0,30.2,2.0,SC,60.0,704.0,1.0,200.0,39.0,9.0,11.0,SP,computers_accessories,14.0,0,1
4,delivered,162.47,3.0,credit_card,139.0,23.47,1.0,DF,56.0,671.0,4.0,8750.0,25.0,25.0,25.0,MG,air_conditioning,11.0,0,4
5,delivered,135.01,1.0,credit_card,120.0,15.01,1.0,MG,49.0,194.0,2.0,1100.0,30.0,30.0,30.0,SP,toys,4.0,0,2
5,delivered,49.12,4.0,credit_card,25.4,23.72,2.0,SP,52.0,404.0,1.0,1350.0,25.0,10.0,20.0,SP,housewares,1.0,0,6
5,delivered,49.12,4.0,credit_card,25.4,23.72,2.0,SP,44.0,417.0,1.0,5200.0,40.0,20.0,30.0,SP,housewares,1.0,0,6
5,delivered,29.51,1.0,credit_card,14.99,14.52,1.0,SP,45.0,176.0,2.0,200.0,19.0,9.0,12.0,MG,housewares,7.0,0,4
5,delivered,104.44,1.0,boleto,96.9,7.54,1.0,SP,38.0,397.0,1.0,3450.0,33.0,36.0,33.0,SP,agro_industry_and_commerce,5.0,0,5
5,delivered,119.19,10.0,credit_card,99.9,19.29,1.0,PR,63.0,466.0,3.0,1100.0,35.0,15.0,17.0,MG,perfumery,13.0,0,4
4,delivered,1605.14,1.0,boleto,1490.0,115.14,1.0,MS,60.0,1465.0,10.0,22900.0,87.0,40.0,30.0,SC,auto,7.0,0,1
5,delivered,112.33,4.0,credit_card,95.9,16.43,1.0,SP,56.0,670.0,1.0,840.0,33.0,13.0,26.0,SP,toys,99.0,1,1
4,delivered,37.0,3.0,credit_card,21.9,15.1,1.0,RJ,49.0,458.0,1.0,100.0,19.0,3.0,12.0,SP,furniture_decor,15.0,0,2
2,delivered,228.5,1.0,boleto,215.49,13.01,1.0,SP,35.0,905.0,2.0,383.0,19.0,20.0,17.0,SP,computers_accessories,8.0,0,2
4,delivered,110.7,2.0,credit_card,98.99,11.71,1.0,SP,38.0,1345.0,1.0,1400.0,16.0,20.0,15.0,SP,food,2.0,0,5
3,delivered,143.48,2.0,credit_card,129.99,13.49,1.0,SP,33.0,805.0,2.0,1500.0,42.0,25.0,15.0,SP,cool_stuff,13.0,0,2
5,delivered,99.43,1.0,boleto,79.9,19.53,1.0,MG,60.0,932.0,3.0,700.0,25.0,25.0,25.0,SP,auto,12.0,0,2
4,delivered,185.28,2.0,credit_card,169.0,16.28,1.0,SP,55.0,1076.0,3.0,150.0,20.0,20.0,20.0,RJ,auto,8.0,0,0
4,delivered,70.14,7.0,credit_card,55.0,15.14,1.0,GO,60.0,160.0,3.0,350.0,16.0,2.0,20.0,SP,watches_gifts,12.0,0,4
4,delivered,138.14,1.0,credit_card,109.99,28.15,1.0,MG,38.0,817.0,4.0,6200.0,69.0,10.0,49.0,PR,pet_shop,14.0,0,0
2,delivered,21.39,2.0,credit_card,14.0,7.39,1.0,SP,58.0,434.0,3.0,217.0,18.0,4.0,13.0,SP,telephony,8.0,0,1
5,delivered,55.1,1.0,boleto,37.5,17.6,1.0,RJ,57.0,954.0,7.0,1250.0,60.0,12.0,12.0,SP,furniture_decor,12.0,0,4
5,delivered,576.88,5.0,credit_card,554.9,21.98,1.0,SP,43.0,875.0,1.0,555.0,30.0,12.0,16.0,SC,health_beauty,11.0,0,5
2,delivered,157.27,3.0,credit_card,99.9,57.37,1.0,RS,30.0,668.0,2.0,4580.0,44.0,35.0,35.0,SP,toys,38.0,1,4
5,delivered,64.03,1.0,boleto,53.9,10.13,1.0,SP,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,SP,garden_tools,6.0,0,2
3,delivered,42.51,1.0,credit_card,35.0,7.51,1.0,SP,57.0,2026.0,3.0,100.0,11.0,11.0,11.0,SP,health_beauty,3.0,0,6
5,delivered,49.45,1.0,boleto,34.9,14.55,1.0,SP,58.0,1553.0,5.0,1050.0,35.0,14.0,17.0,SP,housewares,4.0,0,0
5,delivered,133.28,1.0,boleto,98.0,35.28,2.0,MG,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,SP,garden_tools,16.0,0,5
5,delivered,80.44,4.0,credit_card,55.5,24.94,1.0,PE,46.0,1305.0,1.0,1400.0,27.0,10.0,17.0,RJ,health_beauty,16.0,0,0
4,delivered,76.78,4.0,credit_card,69.0,7.78,1.0,SP,46.0,128.0,7.0,350.0,16.0,2.0,20.0,SP,fashion_bags_accessories,8.0,0,2
5,delivered,109.82,1.0,boleto,90.0,19.82,1.0,PR,56.0,940.0,7.0,750.0,19.0,7.0,14.0,SP,garden_tools,7.0,0,1
3,delivered,183.85,1.0,credit_card,149.94,33.91,1.0,SP,33.0,1205.0,1.0,11700.0,36.0,54.0,35.0,SP,office_furniture,33.0,0,3
3,delivered,92.89,1.0,credit_card,79.99,12.9,1.0,SP,59.0,1926.0,5.0,650.0,25.0,11.0,15.0,SP,computers_accessories,5.0,0,4
5,delivered,65.75,1.0,credit_card,30.9,34.849999999999994,2.0,MG,43.0,357.0,1.0,217.0,18.0,5.0,14.0,PR,housewares,6.0,0,2
5,delivered,65.75,1.0,credit_card,30.9,34.849999999999994,2.0,MG,43.0,357.0,1.0,217.0,18.0,5.0,14.0,SP,housewares,6.0,0,2
5,delivered,65.75,1.0,credit_card,30.9,34.849999999999994,2.0,MG,59.0,889.0,2.0,250.0,20.0,5.0,16.0,PR,housewares,6.0,0,2
5,delivered,65.75,1.0,credit_card,30.9,34.849999999999994,2.0,MG,59.0,889.0,2.0,250.0,20.0,5.0,16.0,SP,housewares,6.0,0,2
5,delivered,35.01,2.0,credit_card,20.9,14.11,1.0,SP,33.0,1084.0,2.0,200.0,41.0,2.0,29.0,MG,computers_accessories,4.0,0,2
5,delivered,565.08,8.0,credit_card,540.0,25.08,1.0,GO,49.0,3901.0,8.0,2250.0,35.0,8.0,35.0,SP,health_beauty,8.0,0,1
5,delivered,48.3,4.0,credit_card,29.99,18.31,1.0,MG,58.0,678.0,3.0,150.0,17.0,8.0,14.0,SP,telephony,5.0,0,6
1,delivered,125.43,10.0,credit_card,99.0,26.43,1.0,RN,56.0,1472.0,3.0,1900.0,53.0,8.0,11.0,SP,furniture_decor,39.0,1,0
4,delivered,105.28,4.0,credit_card,89.9,15.38,1.0,MG,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,SP,bed_bath_table,15.0,0,5
5,delivered,75.07,1.0,credit_card,59.9,15.17,1.0,RJ,56.0,123.0,2.0,500.0,70.0,8.0,60.0,SP,bed_bath_table,9.0,0,0
3,delivered,170.63,6.0,credit_card,142.9,27.73,1.0,RJ,63.0,1440.0,3.0,6700.0,40.0,20.0,50.0,SC,pet_shop,15.0,0,2
2,delivered,163.79,1.0,boleto,149.0,14.79,1.0,RJ,51.0,589.0,1.0,350.0,16.0,4.0,11.0,SP,unknown,30.0,0,2
5,delivered,36.17,1.0,credit_card,27.9,8.27,1.0,SP,59.0,982.0,1.0,150.0,17.0,13.0,13.0,SP,food,5.0,0,5
3,delivered,108.2,1.0,credit_card,89.99,18.21,1.0,RS,52.0,847.0,3.0,1200.0,42.0,25.0,15.0,SP,cool_stuff,17.0,0,0
3,delivered,84.15,3.0,credit_card,69.9,14.25,1.0,SP,44.0,1098.0,1.0,400.0,21.0,16.0,16.0,PR,sports_leisure,7.0,0,4
2,delivered,247.64,4.0,credit_card,197.79,49.85,3.0,RJ,58.0,150.0,1.0,1400.0,40.0,10.0,35.0,SP,bed_bath_table,6.0,0,1
2,delivered,247.64,4.0,credit_card,197.79,49.85,3.0,RJ,58.0,150.0,1.0,1400.0,40.0,10.0,35.0,MG,bed_bath_table,6.0,0,1
2,delivered,247.64,4.0,credit_card,197.79,49.85,3.0,RJ,53.0,957.0,3.0,500.0,28.0,10.0,18.0,SP,furniture_decor,6.0,0,1
2,delivered,247.64,4.0,credit_card,197.79,49.85,3.0,RJ,53.0,957.0,3.0,500.0,28.0,10.0,18.0,MG,furniture_decor,6.0,0,1
2,delivered,247.64,4.0,credit_card,197.79,49.85,3.0,RJ,63.0,629.0,2.0,1700.0,38.0,7.0,28.0,SP,furniture_decor,6.0,0,1
2,delivered,247.64,4.0,credit_card,197.79,49.85,3.0,RJ,63.0,629.0,2.0,1700.0,38.0,7.0,28.0,MG,furniture_decor,6.0,0,1
5,delivered,112.33,2.0,credit_card,99.99,12.34,1.0,PR,48.0,1232.0,1.0,1700.0,65.0,6.0,50.0,SP,art,20.0,0,2
5,delivered,102.56,1.0,credit_card,89.8,12.76,1.0,SP,45.0,236.0,1.0,173.0,18.0,13.0,12.0,PR,computers_accessories,10.0,0,5
4,delivered,112.96,1.0,credit_card,94.0,18.96,1.0,SP,47.0,325.0,6.0,3300.0,28.0,29.0,35.0,SP,furniture_decor,12.0,0,5
5,delivered,73.34,1.0,boleto,59.9,13.44,1.0,SP,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,SP,garden_tools,10.0,0,1
5,delivered,192.22,3.0,credit_card,175.99,16.23,1.0,SP,57.0,663.0,1.0,4100.0,34.0,10.0,38.0,SP,bed_bath_table,5.0,0,2
5,delivered,68.63,1.0,boleto,52.5,16.13,1.0,RS,24.0,290.0,2.0,600.0,50.0,12.0,50.0,SC,sports_leisure,9.0,0,1
