review_score,review_category,delivery_time_delta,delayed_days_ratio,is_late,actual_delivery_days,carrier_to_customer_time,num_items,avg_item_price,freight_ratio,total_order_value,product_category_name_english,product_volume,product_density,product_photos_qty,price_per_weight,seller_customer_same_state,purchase_day_of_week,weekend_purchase,purchase_hour,purchase_month,customer_state,seller_state,main_payment_type
5.0,1,-5.0,-0.7142857142857143,0,2.0,25.31361111111111,1.0,34.99,0.37039154044012573,47.95,sports_leisure,8000.0,0.25625,3.0,0.017068292682926832,1,2,0,21,4,PR,PR,credit_card
5.0,1,-6.0,-0.75,0,2.0,52.196666666666665,1.0,44.5,0.19033707865168542,52.97,housewares,3920.0,0.12755102040816327,1.0,0.089,1,2,0,16,6,SP,SP,credit_card
4.0,1,-4.0,-0.6666666666666666,0,2.0,33.272777777777776,1.0,149.9,0.0933955970647098,163.9,bed_bath_table,7616.0,0.22321428571428573,1.0,0.0881764705882353,1,0,0,20,3,SP,SP,boleto
5.0,1,-11.0,-0.6875,0,5.0,152.0102777777778,1.0,80.0,0.18587499999999998,94.87,bed_bath_table,20250.0,0.07901234567901234,1.0,0.05,1,2,0,17,6,SP,SP,credit_card
5.0,1,-15.0,-0.6818181818181818,0,7.0,194.47083333333333,1.0,199.9,0.12931465732866435,225.75,sports_leisure,49280.0,0.09125405844155844,1.0,0.044451856793417836,0,1,0,15,7,DF,PR,credit_card
5.0,1,-12.0,-0.8571428571428571,0,2.0,102.48027777777777,1.0,21.99,0.5825375170532061,34.8,bed_bath_table,2560.0,0.1171875,1.0,0.07329999999999999,1,4,0,10,6,SP,SP,credit_card
5.0,1,-8.0,-0.5333333333333333,0,7.0,194.48472222222222,4.0,129.9,0.13356428021555042,589.0,computers_accessories,1408.0,0.2840909090909091,3.0,0.32475000000000004,0,1,0,8,10,SP,DF,credit_card
5.0,1,-20.0,-0.7407407407407407,0,7.0,178.09222222222223,1.0,135.9,0.2052980132450331,163.8,health_beauty,4374.0,0.30864197530864196,1.0,0.10066666666666667,0,1,0,18,7,BA,SP,credit_card
1.0,0,-13.0,-0.7222222222222222,0,5.0,141.20416666666668,5.0,29.9,0.6096989966555184,240.65,health_beauty,7140.0,0.02100840336134454,2.0,0.19933333333333333,0,2,0,8,4,SP,RJ,boleto
1.0,0,-6.0,-0.4,0,9.0,198.9325,2.0,94.945,0.16720206435304652,221.64,bed_bath_table,23625.0,0.04021164021164021,1.0,0.09994210526315789,0,2,0,20,4,MG,SP,credit_card
4.0,1,-2.0,-0.13333333333333333,0,13.0,453.43944444444446,1.0,39.99,0.3775943985996499,55.09,stationery,6776.0,0.0467827626918536,3.0,0.12615141955835962,0,3,0,14,3,MG,SP,credit_card
5.0,1,-4.0,-0.3076923076923077,0,9.0,284.93555555555554,1.0,25.0,0.5075999999999999,37.69,toys,12500.0,0.044,3.0,0.045454545454545456,1,1,0,14,9,SP,SP,credit_card
3.0,0,-21.0,-0.84,0,4.0,67.07416666666667,1.0,97.9,0.13554647599591418,111.17,furniture_decor,7875.0,0.1523809523809524,1.0,0.08158333333333334,1,5,1,14,2,SP,SP,credit_card
5.0,1,-8.0,-0.5714285714285714,0,6.0,170.86416666666668,1.0,479.99,0.1333361111689827,543.99,toys,110250.0,0.09478458049886622,5.0,0.04593205741626794,0,2,0,12,4,MG,RJ,credit_card
3.0,0,-6.0,-0.6,0,4.0,99.62472222222222,1.0,19.9,0.41557788944723617,28.169999999999998,perfumery,512.0,0.29296875,1.0,0.13266666666666665,1,6,1,13,8,RJ,RJ,voucher
3.0,0,-7.0,-0.4117647058823529,0,10.0,340.1536111111111,1.0,29.0,0.6589655172413793,48.11,watches_gifts,352.0,0.5681818181818182,3.0,0.145,0,5,1,22,8,PE,SP,credit_card
1.0,0,9.0,0.45,1,29.0,943.7938888888889,1.0,149.99,0.17261150743382891,175.88,furniture_decor,15375.0,0.21138211382113822,9.0,0.04615076923076923,0,1,0,8,11,RS,SP,boleto
1.0,0,-16.0,-0.6956521739130435,0,7.0,184.5113888888889,1.0,149.0,0.11731543624161074,166.48,Unknown,704.0,0.4971590909090909,0.0,0.4257142857142857,0,2,0,8,1,BA,SP,credit_card
5.0,1,-14.0,-0.7777777777777778,0,4.0,74.87527777777778,1.0,19.9,0.7085427135678393,34.0,telephony,2288.0,0.08741258741258741,2.0,0.09949999999999999,0,5,1,13,2,RJ,SP,credit_card
5.0,1,-10.0,-0.5,0,10.0,306.69,1.0,29.9,0.5050167224080268,45.0,health_beauty,1200.0,0.20833333333333334,1.0,0.1196,0,0,0,12,1,MG,SP,credit_card
3.0,0,-11.0,-0.5789473684210527,0,8.0,144.8425,4.0,105.7,0.14654683065279092,484.76,health_beauty,3000.0,0.06666666666666667,2.0,0.5285,0,3,0,23,2,SP,MG,credit_card
4.0,1,-21.0,-0.84,0,4.0,76.66194444444444,1.0,29.99,0.4811603867955985,44.42,baby,9375.0,0.064,1.0,0.04998333333333333,0,5,1,18,5,SP,MG,credit_card
4.0,1,-12.0,-0.5714285714285714,0,9.0,207.265,1.0,19.99,0.9119559779889946,38.22,telephony,990.0,0.06767676767676768,2.0,0.29835820895522386,0,4,0,11,4,SC,SP,boleto
5.0,1,-1.0,-0.5,0,1.0,30.644444444444446,2.0,48.49,0.17209733965766133,113.67,baby,9016.0,0.027728482697426796,1.0,0.19396000000000002,1,6,1,22,8,SP,SP,boleto
5.0,1,-6.0,-0.3333333333333333,0,12.0,329.3377777777778,2.0,59.0,0.2276271186440678,144.86,garden_tools,19800.0,0.07828282828282829,2.0,0.03806451612903226,1,0,0,10,12,SP,SP,credit_card
5.0,1,-8.0,-0.6153846153846154,0,5.0,121.98138888888889,1.0,17.99,0.7109505280711507,30.779999999999998,toys,8000.0,0.01875,5.0,0.11993333333333332,1,0,0,15,8,SP,SP,credit_card
5.0,1,-16.0,-0.6956521739130435,0,7.0,143.43805555555556,1.0,84.9,0.14110718492343935,96.88000000000001,bed_bath_table,7616.0,0.14443277310924368,1.0,0.07718181818181818,1,0,0,14,2,SP,SP,credit_card
5.0,1,-14.0,-0.6666666666666666,0,7.0,187.63333333333333,1.0,199.0,0.10994974874371859,220.88,watches_gifts,2856.0,1.51890756302521,2.0,0.045873674504379895,0,1,0,16,2,MG,SP,credit_card
3.0,0,-5.0,-0.4166666666666667,0,7.0,168.19083333333333,1.0,39.9,0.3786967418546366,55.01,electronics,5544.0,0.0496031746031746,2.0,0.14509090909090908,0,6,1,13,3,MG,SP,credit_card
4.0,1,1.0,0.0625,1,17.0,354.4122222222222,1.0,24.5,0.6163265306122448,39.6,consoles_games,2304.0,0.06510416666666667,4.0,0.16333333333333333,0,6,1,14,11,ES,SP,credit_card
5.0,1,0.0,,0,7.0,0.0,1.0,13.47,0.5486265775798069,20.86,telephony,1045.0,0.11961722488038277,2.0,0.10776000000000001,1,1,0,22,7,SP,SP,credit_card
5.0,1,0.0,0.0,0,17.0,540.9675,1.0,45.99,0.3283322461404653,61.09,housewares,5152.0,0.04580745341614907,3.0,0.1948728813559322,0,4,0,23,11,PR,SP,credit_card
5.0,1,-7.0,-0.7,0,3.0,49.79638888888889,1.0,135.0,0.06207407407407408,143.38,sports_leisure,16000.0,0.096875,5.0,0.08709677419354839,1,2,0,20,5,PR,PR,credit_card
3.0,0,-6.0,-0.5454545454545454,0,5.0,150.265,1.0,19.99,0.7618809404702352,35.22,stationery,8000.0,0.01875,3.0,0.13326666666666664,0,1,0,23,5,RJ,SP,credit_card
5.0,1,-5.0,-0.3333333333333333,0,10.0,271.12805555555553,1.0,115.99,0.11923441676006553,129.82,bed_bath_table,7200.0,0.2361111111111111,1.0,0.06822941176470589,1,0,0,21,10,SP,SP,credit_card
4.0,1,-8.0,-0.4444444444444444,0,10.0,269.9066666666667,1.0,22.9,0.517467248908297,34.75,sports_leisure,2772.0,0.09379509379509379,2.0,0.08807692307692307,1,2,0,22,2,SP,SP,credit_card
3.0,0,2.0,0.1,1,22.0,689.0577777777778,1.0,987.0,0.05405268490374873,1040.35,baby,134292.0,0.1176540672564263,5.0,0.06246835443037975,0,4,0,11,3,CE,SP,credit_card
5.0,1,-13.0,-0.65,0,7.0,191.92333333333335,1.0,119.9,0.14412010008340284,137.18,toys,3927.0,0.05092946269416858,2.0,0.5995,0,2,0,19,1,RJ,PR,credit_card
5.0,1,-2.0,-0.1111111111111111,0,16.0,504.99305555555554,1.0,159.9,0.2812382739212007,204.87,toys,7644.0,0.15698587127158556,4.0,0.13325,0,2,0,11,2,PI,SC,credit_card
1.0,0,-3.0,-0.21428571428571427,0,11.0,333.2838888888889,2.0,41.995000000000005,0.2712227646148351,106.77000000000001,watches_gifts,2464.0,0.14204545454545456,4.0,0.11998571428571429,1,4,0,17,3,RJ,RJ,credit_card
5.0,1,-13.0,-0.5652173913043478,0,10.0,294.56055555555554,1.0,99.9,0.531031031031031,152.95,health_beauty,8000.0,0.465625,1.0,0.026818791946308727,0,6,1,21,8,AL,SP,credit_card
4.0,1,-10.0,-0.625,0,6.0,133.08583333333334,1.0,145.0,0.1046896551724138,160.18,bed_bath_table,4608.0,0.1736111111111111,2.0,0.18125,0,1,0,13,2,MG,SP,credit_card
5.0,1,-10.0,-0.8333333333333334,0,2.0,24.963333333333335,1.0,420.0,0.03230952380952381,433.57,housewares,60000.0,0.165,7.0,0.04242424242424243,1,5,1,13,4,SP,SP,credit_card
4.0,1,-9.0,-0.6428571428571429,0,5.0,166.82194444444445,1.0,14.95,0.9431438127090301,29.049999999999997,auto,3024.0,0.15873015873015872,1.0,0.03114583333333333,0,0,0,15,9,DF,SP,boleto
5.0,1,-10.0,-0.5263157894736842,0,9.0,262.49305555555554,2.0,39.5,0.42506329113924046,112.58,construction_tools_construction,1600.0,0.0625,1.0,0.395,0,6,1,23,11,BA,SP,credit_card
4.0,1,-6.0,-0.2608695652173913,0,17.0,533.0352777777778,1.0,96.0,0.5960416666666667,153.22,health_beauty,3840.0,0.3776041666666667,1.0,0.06620689655172414,0,2,0,11,5,MA,SP,credit_card
5.0,1,-8.0,-0.8,0,2.0,25.878888888888888,2.0,56.0,0.1667857142857143,130.68,furniture_decor,15625.0,0.0448,1.0,0.08,1,1,0,10,2,SP,SP,credit_card
1.0,0,-16.0,-0.7619047619047619,0,5.0,97.54194444444444,3.0,31.89,0.526497334587645,146.04,telephony,1040.0,0.28846153846153844,1.0,0.1063,0,4,0,8,5,SP,DF,boleto
4.0,1,-1.0,-0.08333333333333333,0,11.0,295.2680555555556,1.0,55.73,0.8047730127399965,100.58,auto,64000.0,0.015625,1.0,0.055729999999999995,0,2,0,17,2,SP,MG,debit_card
1.0,0,0.0,,0,7.0,0.0,1.0,150.0,0.08366666666666667,162.55,health_beauty,2805.0,0.07130124777183601,1.0,0.75,1,0,0,20,2,SP,SP,credit_card
5.0,1,-4.0,-0.36363636363636365,0,7.0,192.67805555555555,1.0,49.9,0.8282565130260521,91.22999999999999,garden_tools,32560.0,0.05374692874692875,2.0,0.028514285714285714,0,0,0,20,8,RS,SP,credit_card
1.0,0,3.0,0.16666666666666666,1,21.0,700.5033333333333,1.0,239.99,0.09237884911871329,262.16,cool_stuff,15750.0,0.18095238095238095,1.0,0.08420701754385965,0,5,1,13,3,RS,SP,credit_card
5.0,1,-9.0,-0.5625,0,7.0,168.4336111111111,1.0,69.0,0.21231884057971015,83.65,perfumery,8000.0,0.0875,1.0,0.09857142857142857,0,1,0,22,4,RJ,SP,credit_card
3.0,0,-6.0,-0.3333333333333333,0,12.0,388.24833333333333,1.0,35.0,0.3385714285714286,46.85,fashion_bags_accessories,6864.0,0.036421911421911424,4.0,0.14,1,6,1,17,2,SP,SP,credit_card
3.0,0,-6.0,-0.42857142857142855,0,8.0,272.6561111111111,1.0,29.5,0.5461016949152542,45.61,sports_leisure,15075.0,0.02321724709784411,2.0,0.08428571428571428,0,0,0,17,7,SP,SC,boleto
5.0,1,-9.0,-0.6923076923076923,0,4.0,122.31805555555556,1.0,45.49,0.2409320729830732,56.45,electronics,1232.0,0.23782467532467533,3.0,0.15525597269624575,1,1,0,19,3,SP,SP,credit_card
1.0,0,0.0,,0,7.0,0.0,1.0,84.99,0.2301447229085775,104.55,health_beauty,8151.0,0.0736105999263894,3.0,0.14165,0,1,0,12,3,RJ,SP,credit_card
4.0,1,-32.0,-0.7272727272727273,0,12.0,176.11166666666668,1.0,623.0,0.03345104333868379,643.84,drinks,6300.0,0.3968253968253968,1.0,0.2492,0,2,0,19,2,SP,MG,credit_card
3.0,0,0.0,0.0,0,20.0,647.1641666666667,1.0,16.9,1.060355029585799,34.82,Unknown,4104.0,0.3654970760233918,0.0,0.011266666666666666,0,2,0,9,12,RJ,PR,credit_card
1.0,0,-1.0,-0.1,0,9.0,161.24444444444444,1.0,21.99,0.3537971805366076,29.77,telephony,1188.0,0.04208754208754209,2.0,0.43979999999999997,1,1,0,15,11,SP,SP,credit_card
3.0,0,-2.0,-0.1,0,18.0,597.8252777777777,1.0,39.9,0.4037593984962406,56.01,stationery,5400.0,0.08333333333333333,2.0,0.08866666666666666,0,2,0,14,2,DF,SP,credit_card
5.0,1,-8.0,-0.38095238095238093,0,13.0,434.80805555555554,1.0,98.0,0.16785714285714284,114.45,furniture_decor,4692.0,0.11722080136402387,4.0,0.1781818181818182,0,4,0,9,2,MG,SP,voucher
5.0,1,-8.0,-0.6666666666666666,0,4.0,69.82722222222222,1.0,29.89,0.42455670792907324,42.58,housewares,18000.0,0.019444444444444445,1.0,0.0854,1,6,1,15,9,SP,SP,credit_card
1.0,0,10.0,0.6666666666666666,1,25.0,760.4619444444445,1.0,29.99,0.5035011670556853,45.089999999999996,computers_accessories,1200.0,0.125,3.0,0.19993333333333332,0,4,0,13,2,RJ,SP,credit_card
5.0,1,-11.0,-0.8461538461538461,0,2.0,25.42222222222222,1.0,45.9,0.16949891067538128,53.68,sports_leisure,2816.0,0.053267045454545456,1.0,0.306,1,0,0,10,12,SP,SP,boleto
5.0,1,-10.0,-0.625,0,6.0,192.64444444444445,1.0,120.0,0.14400000000000002,137.28,garden_tools,2100.0,0.19047619047619047,2.0,0.3,0,2,0,6,5,MG,PR,credit_card
4.0,1,-7.0,-0.6363636363636364,0,4.0,81.43222222222222,1.0,14.99,0.514342895263509,22.7,health_beauty,720.0,0.1388888888888889,1.0,0.1499,1,0,0,19,4,SP,SP,boleto
5.0,1,-10.0,-0.7142857142857143,0,4.0,79.81388888888888,1.0,69.9,0.1932761087267525,83.41000000000001,party_supplies,21875.0,0.05714285714285714,1.0,0.055920000000000004,1,5,1,20,7,SP,SP,credit_card
1.0,0,-10.0,-0.5882352941176471,0,7.0,192.18666666666667,2.0,45.1,0.33636363636363636,120.54,fashion_bags_accessories,3072.0,0.06510416666666667,5.0,0.2255,0,4,0,13,11,RJ,SP,credit_card
5.0,1,2.0,0.18181818181818182,1,13.0,443.1247222222222,1.0,699.99,0.03925770368148116,727.47,toys,46410.0,0.09446240034475328,2.0,0.15966925182481753,0,4,0,13,5,SP,MG,credit_card
1.0,0,-10.0,-0.8333333333333334,0,2.0,49.69222222222222,2.0,209.9,0.07767984754645069,452.41,bed_bath_table,11808.0,0.22865853658536586,1.0,0.07774074074074075,1,5,1,12,5,SP,SP,credit_card
5.0,1,-10.0,-0.6666666666666666,0,5.0,97.16083333333333,1.0,59.9,0.2365609348914858,74.07,stationery,4320.0,0.034722222222222224,3.0,0.3993333333333333,0,1,0,22,1,SP,MG,credit_card
3.0,0,-4.0,-0.19047619047619047,0,17.0,527.0147222222222,1.0,29.99,0.7052350783594531,51.14,telephony,1326.0,0.13197586726998492,1.0,0.17137142857142856,0,5,1,10,2,AL,SP,credit_card
5.0,1,-13.0,-0.7647058823529411,0,4.0,73.09444444444445,1.0,33.9,0.5064896755162243,51.07,perfumery,2856.0,0.061274509803921566,1.0,0.1937142857142857,0,6,1,11,7,MG,PR,credit_card
4.0,1,-14.0,-0.7777777777777778,0,4.0,105.96472222222222,1.0,19.9,0.884422110552764,37.5,cool_stuff,36000.0,0.03611111111111111,2.0,0.015307692307692307,0,1,0,0,5,RS,SP,credit_card
5.0,1,-14.0,-0.6086956521739131,0,9.0,287.7475,2.0,44.88,0.6929590017825312,151.96,kitchen_dining_laundry_garden_furniture,5904.0,0.16514227642276422,5.0,0.046030769230769236,0,1,0,10,12,GO,SP,credit_card
5.0,1,-6.0,-0.6,0,4.0,128.04777777777778,1.0,139.0,0.1602158273381295,161.27,furniture_decor,22200.0,0.1373873873873874,1.0,0.04557377049180328,0,1,0,15,8,SP,PR,credit_card
5.0,1,-8.0,-0.38095238095238093,0,13.0,328.5469444444444,1.0,21.99,0.6866757617098681,37.089999999999996,telephony,836.0,0.17942583732057416,1.0,0.14659999999999998,0,1,0,14,1,GO,SP,credit_card
4.0,1,-5.0,-0.25,0,15.0,418.87166666666667,1.0,34.9,0.4326647564469914,50.0,perfumery,2700.0,0.14814814814814814,1.0,0.08725,0,3,0,14,10,MG,SP,boleto
5.0,1,-8.0,-0.7272727272727273,0,3.0,41.705555555555556,1.0,122.99,0.0748028294983332,132.19,fixed_telephony,8748.0,0.08573388203017833,1.0,0.16398666666666667,1,0,0,19,6,SP,SP,credit_card
3.0,0,-4.0,-0.36363636363636365,0,7.0,81.40777777777778,1.0,48.0,0.3841666666666667,66.44,health_beauty,5280.0,0.08522727272727272,1.0,0.10666666666666667,0,3,0,4,8,SP,PR,credit_card
3.0,0,-5.0,-0.5555555555555556,0,4.0,29.579722222222223,1.0,47.99,0.44134194623879974,69.17,housewares,37500.0,0.21066666666666667,1.0,0.006074683544303797,1,4,0,22,11,SP,SP,credit_card
5.0,1,-14.0,-0.7368421052631579,0,5.0,140.04444444444445,1.0,29.99,0.4701567189063021,44.089999999999996,telephony,1904.0,0.07878151260504201,2.0,0.19993333333333332,0,2,0,14,1,DF,SP,credit_card
5.0,1,-13.0,-0.52,0,12.0,409.1975,1.0,59.9,0.5966611018363941,95.64,sports_leisure,45000.0,0.03666666666666667,1.0,0.0363030303030303,0,3,0,6,10,BA,PR,credit_card
5.0,1,-25.0,-0.7142857142857143,0,10.0,246.73722222222221,1.0,259.9,0.059907656791073495,275.46999999999997,bed_bath_table,42875.0,0.1306122448979592,1.0,0.046410714285714284,0,1,0,23,5,RJ,MG,credit_card
5.0,1,-8.0,-0.8,0,2.0,68.92083333333333,1.0,198.0,0.05025252525252525,207.95,auto,880.0,0.45454545454545453,3.0,0.495,1,3,0,11,2,SP,SP,boleto
4.0,1,-1.0,-0.047619047619047616,0,20.0,647.8411111111111,1.0,125.0,0.14496,143.12,sports_leisure,30752.0,0.0406477627471384,1.0,0.1,0,6,1,17,2,RJ,SP,credit_card
3.0,0,0.0,0.0,0,19.0,526.69,1.0,90.0,0.4942222222222222,134.48,baby,13500.0,0.14074074074074075,1.0,0.04736842105263158,0,0,0,12,2,CE,MT,boleto
5.0,1,-18.0,-0.75,0,6.0,171.95361111111112,1.0,151.2,0.23055555555555557,186.06,baby,4050.0,0.3950617283950617,1.0,0.09449999999999999,0,6,1,19,11,MA,SP,credit_card
5.0,1,-14.0,-0.7777777777777778,0,4.0,144.6225,1.0,49.0,0.3673469387755102,67.0,garden_tools,19800.0,0.07828282828282829,2.0,0.031612903225806455,1,3,0,10,11,SP,SP,boleto
5.0,1,-15.0,-0.8333333333333334,0,3.0,74.05027777777778,1.0,139.9,0.11736954967834168,156.32,computers_accessories,1408.0,0.07102272727272728,2.0,1.399,0,6,1,9,1,SP,DF,credit_card
5.0,1,-4.0,-0.15384615384615385,0,22.0,602.3919444444444,1.0,129.0,0.14069767441860465,147.15,stationery,31920.0,0.20520050125313283,3.0,0.01969465648854962,0,1,0,22,1,PR,SP,credit_card
5.0,1,3.0,0.15,1,23.0,771.0688888888889,1.0,122.99,0.3053093747459143,160.54,Unknown,3600.0,0.1111111111111111,0.0,0.307475,0,3,0,9,3,CE,SP,credit_card
5.0,1,-7.0,-0.7777777777777778,0,2.0,26.892222222222223,1.0,35.0,0.35514285714285715,47.43,cool_stuff,7776.0,0.2400977366255144,8.0,0.018746652383502947,1,1,0,15,3,SP,SP,credit_card
5.0,1,-7.0,-0.4375,0,9.0,292.3647222222222,2.0,48.394999999999996,0.5091435065605951,146.07,construction_tools_safety,19375.0,0.03096774193548387,1.0,0.08065833333333333,0,1,0,9,5,MG,SP,credit_card
5.0,1,-12.0,-0.8,0,3.0,71.97527777777778,1.0,279.9,0.07166845301893533,299.96,health_beauty,8000.0,0.04375,1.0,0.7997142857142856,0,5,1,14,7,SP,PR,boleto
5.0,1,-12.0,-0.6666666666666666,0,6.0,64.92361111111111,1.0,110.32,0.14385424220449602,126.19,health_beauty,990.0,0.20202020202020202,1.0,0.5516,0,2,0,18,6,PR,SP,credit_card
1.0,0,-5.0,-0.35714285714285715,0,9.0,262.40055555555557,1.0,55.0,0.2878181818181818,70.83,toys,18240.0,0.043859649122807015,3.0,0.06875,0,1,0,11,11,SP,DF,boleto
1.0,0,0.0,,0,7.0,0.0,2.0,34.49,0.22557262974775297,84.54,telephony,816.0,0.30637254901960786,6.0,0.13796,1,3,0,22,11,SP,SP,credit_card
1.0,0,0.0,,0,7.0,0.0,1.0,6.0,2.35,20.1,health_beauty,4500.0,0.011111111111111112,1.0,0.12,0,4,0,16,12,MG,SP,credit_card
5.0,1,-12.0,-0.8,0,3.0,75.65916666666666,1.0,125.9,0.11882446386020651,140.86,sports_leisure,10710.0,0.03734827264239029,3.0,0.31475000000000003,1,6,1,19,4,MG,MG,credit_card
5.0,1,-9.0,-0.8181818181818182,0,2.0,27.177777777777777,1.0,29.5,0.4433898305084746,42.58,cool_stuff,7776.0,0.2400977366255144,8.0,0.01580074986609534,1,6,1,16,1,SP,SP,credit_card
4.0,1,-11.0,-0.6875,0,5.0,156.68694444444444,1.0,32.8,0.42987804878048785,46.9,sports_leisure,6720.0,0.03869047619047619,1.0,0.12615384615384614,0,5,1,11,5,SP,MG,credit_card
5.0,1,-2.0,-0.25,0,6.0,183.3486111111111,1.0,37.9,0.24643799472295516,47.239999999999995,health_beauty,19380.0,0.0412796697626419,2.0,0.047375,1,4,0,9,9,SP,SP,credit_card
5.0,1,-6.0,-0.5454545454545454,0,5.0,102.84444444444445,1.0,58.9,0.33276740237691005,78.5,housewares,5472.0,0.10051169590643275,3.0,0.10709090909090908,0,4,0,13,8,RS,PR,credit_card
5.0,1,-10.0,-0.8333333333333334,0,2.0,70.72722222222222,1.0,15.99,0.5841150719199499,25.33,baby,18000.0,0.019444444444444445,1.0,0.04568571428571429,1,3,0,10,9,SP,SP,credit_card
1.0,0,-9.0,-0.5625,0,7.0,167.60555555555555,1.0,48.9,0.30879345603271985,64.0,furniture_decor,23625.0,0.04867724867724868,1.0,0.042521739130434784,0,3,0,11,8,PR,SP,credit_card
4.0,1,-4.0,-0.4,0,6.0,33.50833333333333,1.0,63.99,0.17424597593373964,75.14,housewares,36859.0,0.16549553704658293,4.0,0.01049016393442623,1,3,0,10,4,SP,SP,credit_card
3.0,0,9.0,0.391304347826087,1,32.0,914.9905555555556,1.0,699.9,0.02981854550650093,720.77,food_drink,29250.0,0.36923076923076925,2.0,0.06480555555555555,0,3,0,15,3,RJ,SP,credit_card
5.0,1,-4.0,-0.6666666666666666,0,2.0,23.713055555555556,1.0,26.9,0.3104089219330855,35.25,home_appliances,19250.0,0.03896103896103896,2.0,0.035866666666666665,1,0,0,16,8,SP,SP,credit_card
5.0,1,-14.0,-0.6363636363636364,0,8.0,188.21833333333333,1.0,49.9,0.33647294589178356,66.69,computers_accessories,1560.0,0.2564102564102564,7.0,0.12475,0,0,0,21,5,BA,SP,credit_card
1.0,0,-11.0,-0.6875,0,5.0,116.17583333333333,1.0,29.9,0.3963210702341137,41.75,health_beauty,1200.0,0.20833333333333334,1.0,0.1196,1,5,1,18,10,SP,SP,credit_card
5.0,1,-23.0,-0.8846153846153846,0,3.0,72.13583333333334,1.0,68.7,0.22183406113537119,83.94,small_appliances,6384.0,0.09790100250626567,6.0,0.10992,0,2,0,15,10,PR,SP,credit_card
4.0,1,-7.0,-0.5384615384615384,0,6.0,114.74583333333334,1.0,179.9,0.10311284046692606,198.45000000000002,market_place,24000.0,0.16041666666666668,4.0,0.04672727272727273,1,4,0,20,3,SP,SP,credit_card
3.0,0,-12.0,-0.48,0,13.0,381.72777777777776,1.0,69.9,0.21802575107296135,85.14,computers_accessories,1408.0,0.03551136363636364,2.0,1.3980000000000001,0,5,1,15,12,MG,DF,credit_card
5.0,1,-10.0,-0.9090909090909091,0,1.0,71.86111111111111,1.0,14.49,0.5369220151828847,22.27,sports_leisure,1904.0,0.052521008403361345,1.0,0.1449,1,3,0,17,11,SP,SP,boleto
5.0,1,-11.0,-0.7333333333333333,0,4.0,19.449166666666667,1.0,44.9,0.20244988864142538,53.989999999999995,bed_bath_table,600.0,0.6666666666666666,1.0,0.11225,1,4,0,16,12,SP,SP,credit_card
5.0,1,-6.0,-0.4,0,9.0,264.32,1.0,50.99,0.2963326142380859,66.1,computers_accessories,1920.0,0.052083333333333336,1.0,0.5099,0,3,0,21,2,SP,MG,boleto
1.0,0,-12.0,-0.5217391304347826,0,11.0,341.94305555555553,2.0,118.95,0.1551912568306011,274.82,furniture_decor,8349.0,0.07785363516588813,2.0,0.183,0,5,1,19,1,RS,PR,credit_card
3.0,0,0.0,,0,7.0,0.0,1.0,598.4,0.054461898395721936,630.99,cool_stuff,10208.0,0.22531347962382445,3.0,0.26017391304347826,0,5,1,19,7,RJ,RS,credit_card
5.0,1,-11.0,-0.7857142857142857,0,3.0,128.12194444444444,1.0,79.99,0.8517314664333041,148.12,toys,6292.0,0.06357279084551812,5.0,0.19997499999999999,1,0,0,18,9,SP,SP,boleto
3.0,0,-7.0,-0.875,0,1.0,76.5725,1.0,49.97,0.4670802481488893,73.31,furniture_decor,40000.0,0.12,2.0,0.010410416666666667,1,5,1,13,7,MG,MG,voucher
3.0,0,-6.0,-0.6666666666666666,0,3.0,61.29,1.0,492.04,0.024916673441183642,504.3,watches_gifts,4368.0,0.1259157509157509,3.0,0.8946181818181819,1,4,0,15,6,SP,SP,credit_card
5.0,1,-8.0,-0.4,0,12.0,337.1616666666667,1.0,140.2,0.10057061340941513,154.29999999999998,pet_shop,7920.0,0.2777777777777778,1.0,0.06372727272727272,1,3,0,15,4,PR,PR,credit_card
5.0,1,-13.0,-0.8125,0,3.0,42.54527777777778,1.0,84.99,0.1107189081068361,94.39999999999999,perfumery,5040.0,0.10912698412698413,1.0,0.1545272727272727,1,6,1,22,12,SP,SP,credit_card
5.0,1,-7.0,-0.875,0,1.0,40.21527777777778,1.0,45.99,0.18025657751685145,54.28,garden_tools,6864.0,0.07284382284382285,1.0,0.09198,1,6,1,17,4,SP,SP,credit_card
5.0,1,0.0,,0,7.0,0.0,1.0,79.0,0.2070886075949367,95.36,Unknown,6500.0,0.1076923076923077,1.0,0.11285714285714285,1,1,0,22,9,SP,SP,boleto
4.0,1,-4.0,-0.6666666666666666,0,2.0,29.429444444444446,1.0,120.0,0.06749999999999999,128.1,computers_accessories,3825.0,0.0784313725490196,1.0,0.4,1,3,0,12,7,SP,SP,boleto
5.0,1,-8.0,-0.42105263157894735,0,11.0,307.00138888888887,1.0,49.0,0.5230612244897959,74.63,telephony,1512.0,0.16534391534391535,1.0,0.196,0,4,0,21,2,PE,SP,credit_card
5.0,1,-11.0,-0.6875,0,5.0,152.71722222222223,1.0,95.0,0.13799999999999998,108.11,health_beauty,2816.0,0.08877840909090909,1.0,0.38,1,2,0,21,4,SP,SP,credit_card
5.0,1,-10.0,-0.7142857142857143,0,4.0,106.09333333333333,1.0,168.9,0.11415038484310243,188.18,watches_gifts,2992.0,0.11196524064171123,1.0,0.5041791044776119,0,1,0,22,7,MG,SP,credit_card
