order_id,payment_sequential,payment_installments,payment_value,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher
ORD_44583,1,3,75.03,False,True,False,False,False
ORD_43992,1,1,27.75,False,True,False,False,False
ORD_83511,1,8,194.32,False,True,False,False,False
ORD_63138,1,10,114.73,False,True,False,False,False
ORD_73520,1,1,37.13,False,True,False,False,False
ORD_84552,1,1,34.13,True,False,False,False,False
ORD_61046,2,1,60.49,False,False,False,False,True
ORD_95280,1,2,61.36,False,True,False,False,False
ORD_44734,1,1,76.68,False,True,False,False,False
ORD_3748,1,1,70.98,True,False,False,False,False
ORD_98461,1,4,111.56,False,True,False,False,False
ORD_91920,1,1,23.24,True,False,False,False,False
ORD_48913,2,1,69.89,False,False,False,False,True
ORD_56987,1,1,63.82,False,True,False,False,False
ORD_72205,1,1,99.33,True,False,False,False,False
ORD_64095,1,1,52.57,False,True,False,False,False
ORD_79432,1,2,163.48,False,True,False,False,False
ORD_77313,1,1,34.51,False,True,False,False,False
ORD_80785,1,6,170.88,False,True,False,False,False
ORD_43239,1,1,63.23,True,False,False,False,False
ORD_30175,1,2,370.49,False,True,False,False,False
ORD_11347,1,8,86.8,False,True,False,False,False
ORD_59081,1,7,177.86,False,True,False,False,False
ORD_69547,1,1,32.03,False,True,False,False,False
ORD_38002,1,6,125.77,False,True,False,False,False
ORD_44272,1,1,67.43,False,True,False,False,False
ORD_89224,1,1,46.75,True,False,False,False,False
ORD_73058,2,1,16.27,False,False,False,False,True
ORD_54470,1,2,101.73,False,True,False,False,False
ORD_77353,1,1,87.84,False,True,False,False,False
ORD_87430,1,2,103.24,False,True,False,False,False
ORD_55319,1,5,137.87,False,True,False,False,False
ORD_26291,1,1,234.41,True,False,False,False,False
ORD_39682,1,1,115.22,False,True,False,False,False
ORD_52218,1,2,76.08,False,True,False,False,False
ORD_48676,1,2,195.12,False,True,False,False,False
ORD_23234,1,1,39.75,False,True,False,False,False
ORD_79000,1,4,199.09,False,True,False,False,False
ORD_1025,1,1,28.45,False,True,False,False,False
ORD_543,1,1,71.27,False,True,False,False,False
ORD_49476,1,10,144.59,False,True,False,False,False
ORD_92468,1,4,72.66,False,True,False,False,False
ORD_35187,1,1,216.93,False,True,False,False,False
ORD_49406,1,5,55.96,False,True,False,False,False
ORD_17918,1,1,144.99,True,False,False,False,False
ORD_52736,1,2,143.28,False,True,False,False,False
ORD_29070,1,2,133.72,False,True,False,False,False
ORD_52410,1,1,47.23,False,False,False,False,True
ORD_40892,1,4,48.99,False,True,False,False,False
ORD_90598,1,8,82.59,False,True,False,False,False
ORD_21003,1,2,166.73,False,True,False,False,False
ORD_22957,1,1,33.43,False,True,False,False,False
ORD_88088,1,6,616.94,False,True,False,False,False
ORD_93764,1,1,42.27,False,True,False,False,False
ORD_15175,1,1,58.69,False,True,False,False,False
ORD_42122,1,2,205.09,False,True,False,False,False
ORD_54342,1,1,86.15,True,False,False,False,False
ORD_36156,1,1,19.68,False,True,False,False,False
ORD_13157,1,1,53.01,True,False,False,False,False
ORD_31949,1,1,34.69,False,True,False,False,False
ORD_7546,1,1,56.69,True,False,False,False,False
ORD_89203,1,10,115.18,False,True,False,False,False
ORD_47544,1,3,263.04,False,True,False,False,False
ORD_27966,1,2,57.82,False,True,False,False,False
ORD_36684,1,1,94.3,False,True,False,False,False
ORD_66023,1,2,309.7,False,True,False,False,False
ORD_77589,1,3,138.28,False,True,False,False,False
ORD_26731,1,1,37.77,False,True,False,False,False
ORD_63206,1,1,53.99,False,True,False,False,False
ORD_77687,16,1,1.07,False,False,False,False,True
ORD_75070,1,2,105.06,False,True,False,False,False
ORD_89725,1,1,52.62,False,True,False,False,False
ORD_24995,1,4,243.82,False,True,False,False,False
ORD_36979,1,2,25.83,False,True,False,False,False
ORD_46889,1,8,871.19,False,True,False,False,False
ORD_37657,1,1,36.09,False,True,False,False,False
ORD_87102,1,3,43.0,False,True,False,False,False
ORD_76364,1,1,139.86,False,True,False,False,False
ORD_25163,1,5,598.93,False,True,False,False,False
ORD_84878,1,1,31.0,False,True,False,False,False
ORD_28489,1,9,92.87,False,True,False,False,False
ORD_27174,1,1,206.74,False,True,False,False,False
ORD_65310,1,1,138.89,True,False,False,False,False
ORD_43347,1,1,60.86,True,False,False,False,False
ORD_82535,1,1,60.0,False,True,False,False,False
ORD_37367,1,2,127.41,False,True,False,False,False
ORD_15953,1,1,32.29,True,False,False,False,False
ORD_76786,1,4,46.69,False,True,False,False,False
ORD_94210,1,2,95.64,False,True,False,False,False
ORD_24072,1,4,371.59,False,True,False,False,False
ORD_58600,1,2,178.9,False,True,False,False,False
ORD_57191,1,1,67.5,False,True,False,False,False
ORD_46954,1,1,170.85,False,True,False,False,False
ORD_39534,2,1,17.95,False,False,False,False,True
ORD_10530,1,8,643.34,False,True,False,False,False
ORD_42513,1,1,38.59,True,False,False,False,False
ORD_54583,1,2,124.88,False,True,False,False,False
ORD_14049,1,2,70.75,False,True,False,False,False
ORD_46584,1,11,116.95,False,True,False,False,False
ORD_8865,1,1,103.83,False,True,False,False,False
ORD_26135,1,4,57.23,False,True,False,False,False
ORD_25342,1,5,104.61,False,True,False,False,False
ORD_70907,1,3,35.56,False,True,False,False,False
ORD_95013,1,1,213.47,False,False,True,False,False
ORD_17233,1,3,192.14,False,True,False,False,False
ORD_10428,1,1,166.73,True,False,False,False,False
ORD_84918,1,2,114.33,False,True,False,False,False
ORD_10302,1,1,29.46,True,False,False,False,False
ORD_72380,1,2,144.76,False,True,False,False,False
ORD_40726,1,1,263.8,True,False,False,False,False
ORD_2681,2,1,49.06,False,False,False,False,True
ORD_21375,1,1,37.48,False,True,False,False,False
ORD_15047,1,1,15.09,False,True,False,False,False
ORD_86864,1,4,145.67,False,True,False,False,False
ORD_9568,1,10,144.11,False,True,False,False,False
ORD_80359,1,1,121.0,False,False,False,False,True
ORD_91781,1,2,111.4,False,True,False,False,False
ORD_40189,1,10,155.14,False,True,False,False,False
ORD_92009,1,5,131.47,False,True,False,False,False
ORD_40731,1,1,50.22,False,True,False,False,False
ORD_8635,1,1,40.13,False,True,False,False,False
ORD_69043,1,1,105.83,True,False,False,False,False
ORD_83591,1,1,44.24,True,False,False,False,False
ORD_54367,1,5,160.05,False,True,False,False,False
ORD_22916,1,10,219.64,False,True,False,False,False
ORD_13975,4,1,25.05,False,False,False,False,True
ORD_44751,1,1,66.05,True,False,False,False,False
ORD_45408,1,2,45.61,False,True,False,False,False
ORD_31348,1,2,52.59,False,True,False,False,False
ORD_82194,1,3,153.72,False,True,False,False,False
ORD_14262,1,1,46.01,False,True,False,False,False
ORD_63746,1,7,250.91,False,True,False,False,False
ORD_98579,1,2,116.66,False,True,False,False,False
ORD_54397,1,6,229.79,False,True,False,False,False
ORD_36538,1,3,675.77,False,True,False,False,False
ORD_17778,1,1,128.06,False,True,False,False,False
ORD_50115,1,2,198.54,False,True,False,False,False
ORD_41128,1,1,988.48,False,False,False,False,True
ORD_23201,1,3,82.33,False,True,False,False,False
ORD_15001,1,8,227.01,False,True,False,False,False
ORD_42909,1,20,1221.52,False,True,False,False,False
ORD_61311,1,4,47.74,False,True,False,False,False
ORD_94003,1,6,133.35,False,True,False,False,False
ORD_41746,1,1,23.42,True,False,False,False,False
ORD_7065,1,1,57.51,False,True,False,False,False
ORD_90285,1,1,822.07,False,True,False,False,False
ORD_89002,1,1,107.92,False,True,False,False,False
ORD_63124,1,2,28.1,False,True,False,False,False
ORD_7353,1,1,39.87,True,False,False,False,False
ORD_51394,1,4,178.54,False,True,False,False,False
ORD_6685,1,2,75.68,False,True,False,False,False
ORD_90638,1,1,70.12,True,False,False,False,False
ORD_17626,1,1,164.34,False,True,False,False,False
ORD_66986,1,2,41.19,False,True,False,False,False
ORD_64228,1,6,60.59,False,True,False,False,False
ORD_82314,1,4,84.14,False,True,False,False,False
ORD_6060,1,1,27.75,True,False,False,False,False
ORD_80833,1,1,102.59,False,True,False,False,False
ORD_10503,2,1,86.75,False,False,False,False,True
ORD_58643,1,8,252.44,False,True,False,False,False
ORD_635,1,1,72.14,False,True,False,False,False
ORD_50147,1,1,42.63,False,True,False,False,False
ORD_83450,1,3,31.75,False,True,False,False,False
ORD_21851,1,8,94.9,False,True,False,False,False
ORD_15623,1,1,67.43,False,True,False,False,False
ORD_6705,1,1,104.13,False,True,False,False,False
ORD_6326,1,1,150.87,False,True,False,False,False
ORD_51851,1,1,37.86,True,False,False,False,False
ORD_13175,2,1,50.0,False,False,False,False,True
ORD_48395,1,1,56.2,False,True,False,False,False
ORD_33786,1,1,134.57,False,True,False,False,False
ORD_92402,1,4,216.64,False,True,False,False,False
ORD_27335,1,7,164.81,False,True,False,False,False
ORD_25434,1,3,121.87,False,True,False,False,False
ORD_62178,1,4,294.31,False,True,False,False,False
ORD_96811,1,3,161.37,False,True,False,False,False
ORD_97558,1,1,92.57,False,True,False,False,False
ORD_39018,1,2,68.78,False,True,False,False,False
ORD_89767,1,1,201.74,True,False,False,False,False
ORD_93200,1,10,670.77,False,True,False,False,False
ORD_52715,1,3,225.21,False,True,False,False,False
ORD_82289,1,1,56.56,False,True,False,False,False
ORD_37819,1,1,67.76,True,False,False,False,False
ORD_88969,1,1,54.07,False,True,False,False,False
ORD_34811,1,1,147.15,False,False,False,False,True
ORD_39817,1,4,270.85,False,True,False,False,False
ORD_25633,1,1,59.68,False,True,False,False,False
ORD_44052,1,5,111.89,False,True,False,False,False
ORD_37933,1,4,84.62,False,True,False,False,False
ORD_15130,1,1,287.21,True,False,False,False,False
ORD_90320,1,8,667.71,False,True,False,False,False
ORD_82686,1,1,76.76,False,True,False,False,False
ORD_6073,1,17,170.0,False,True,False,False,False
ORD_57223,1,1,617.94,True,False,False,False,False
ORD_56166,1,6,188.07,False,True,False,False,False
ORD_23941,1,1,30.68,True,False,False,False,False
ORD_26491,1,4,236.55,False,True,False,False,False
ORD_63475,1,1,480.62,True,False,False,False,False
ORD_5947,1,1,173.66,False,True,False,False,False
ORD_9659,1,1,252.53,True,False,False,False,False
ORD_23417,1,10,1119.9,False,True,False,False,False
ORD_14374,1,1,38.64,False,True,False,False,False
ORD_37450,1,6,120.87,False,True,False,False,False
ORD_13390,1,1,38.39,False,True,False,False,False
ORD_30488,1,3,85.74,False,True,False,False,False
ORD_20357,1,1,98.34,True,False,False,False,False
ORD_94095,1,1,44.09,False,True,False,False,False
ORD_71979,2,1,17.43,False,False,False,False,True
ORD_65573,1,1,173.85,False,True,False,False,False
ORD_23424,1,5,56.59,False,True,False,False,False
ORD_68761,1,2,146.93,False,True,False,False,False
ORD_6601,1,1,471.4,False,True,False,False,False
ORD_88278,1,1,54.38,True,False,False,False,False
ORD_88301,1,4,208.81,False,True,False,False,False
ORD_90768,1,1,86.73,False,True,False,False,False
ORD_46573,1,1,51.69,False,True,False,False,False
ORD_25523,5,1,39.41,False,False,False,False,True
ORD_40415,1,1,401.3,True,False,False,False,False
ORD_39548,1,4,128.35,False,True,False,False,False
ORD_99238,1,1,15.02,False,False,False,False,True
ORD_29965,1,10,123.18,False,True,False,False,False
ORD_31137,1,7,75.07,False,True,False,False,False
ORD_63322,1,1,123.5,False,False,False,False,True
ORD_84689,1,1,82.02,False,True,False,False,False
ORD_66179,1,5,276.47,False,True,False,False,False
ORD_20311,1,1,125.7,False,True,False,False,False
ORD_24862,1,1,160.53,True,False,False,False,False
ORD_43663,1,1,51.04,True,False,False,False,False
ORD_60377,1,2,235.13,False,True,False,False,False
ORD_61203,1,2,36.77,False,True,False,False,False
ORD_39843,1,1,147.78,True,False,False,False,False
ORD_37170,1,10,146.68,False,True,False,False,False
ORD_36284,1,1,152.63,False,False,True,False,False
ORD_69921,1,1,21.62,False,True,False,False,False
ORD_10783,1,3,178.94,False,True,False,False,False
ORD_84408,1,1,126.19,False,False,True,False,False
ORD_48561,1,2,144.56,False,True,False,False,False
ORD_11485,1,3,111.89,False,True,False,False,False
ORD_83798,1,1,30.27,False,True,False,False,False
ORD_15729,1,1,116.62,True,False,False,False,False
ORD_2641,1,1,67.58,True,False,False,False,False
ORD_38903,1,4,214.38,False,True,False,False,False
ORD_60827,1,1,52.95,True,False,False,False,False
ORD_12197,1,4,197.64,False,True,False,False,False
ORD_55692,1,2,92.57,False,True,False,False,False
ORD_86399,1,8,606.57,False,True,False,False,False
ORD_43747,1,2,111.92,False,True,False,False,False
ORD_24149,1,1,57.29,False,True,False,False,False
ORD_37104,1,1,34.68,False,True,False,False,False
ORD_31044,1,1,313.22,False,True,False,False,False
ORD_98025,1,1,8.37,False,True,False,False,False
ORD_9810,1,1,174.24,True,False,False,False,False
ORD_85001,1,2,167.5,False,True,False,False,False
ORD_72037,1,4,423.59,False,True,False,False,False
ORD_10887,1,2,133.48,False,True,False,False,False
ORD_39049,1,1,78.28,False,True,False,False,False
ORD_75638,1,1,87.42,False,True,False,False,False
ORD_18833,2,1,25.79,False,False,False,False,True
ORD_55873,1,2,40.79,False,True,False,False,False
ORD_4403,1,1,45.95,False,True,False,False,False
ORD_28573,1,1,134.58,True,False,False,False,False
ORD_51527,1,2,91.05,False,True,False,False,False
ORD_69762,1,7,190.48,False,True,False,False,False
ORD_79566,1,1,482.72,False,True,False,False,False
ORD_84102,1,1,77.66,False,True,False,False,False
ORD_70687,1,1,163.47,False,True,False,False,False
ORD_77197,1,9,95.64,False,True,False,False,False
ORD_96517,1,1,70.83,False,True,False,False,False
ORD_80236,1,10,117.94,False,True,False,False,False
ORD_68926,1,1,208.64,True,False,False,False,False
ORD_62889,1,2,33.72,False,True,False,False,False
ORD_33943,1,3,38.0,False,True,False,False,False
ORD_38701,1,1,189.37,False,True,False,False,False
ORD_34198,1,1,2.07,False,True,False,False,False
ORD_61971,1,1,130.4,False,True,False,False,False
ORD_74368,1,1,207.57,False,True,False,False,False
ORD_1649,1,10,116.96,False,True,False,False,False
ORD_28950,1,2,103.45,False,True,False,False,False
ORD_14132,1,1,26.09,False,True,False,False,False
ORD_27342,1,2,57.78,False,True,False,False,False
ORD_38032,1,1,79.14,False,True,False,False,False
ORD_3567,1,1,162.03,False,True,False,False,False
ORD_60308,1,6,62.76,False,True,False,False,False
ORD_78078,1,1,209.21,True,False,False,False,False
ORD_15680,1,2,66.96,False,True,False,False,False
ORD_38504,1,5,861.24,False,True,False,False,False
ORD_75678,1,4,209.91,False,True,False,False,False
ORD_18524,1,1,147.42,False,True,False,False,False
ORD_8663,1,1,367.2,True,False,False,False,False
ORD_86220,1,1,40.6,True,False,False,False,False
ORD_53172,1,1,161.17,False,True,False,False,False
ORD_51403,1,3,35.1,False,True,False,False,False
ORD_46490,1,2,83.02,False,True,False,False,False
ORD_19801,1,8,106.78,False,True,False,False,False
ORD_41550,1,1,148.86,True,False,False,False,False
ORD_57883,1,2,51.69,False,True,False,False,False
ORD_63681,1,1,51.72,False,False,False,False,True
ORD_69360,1,1,107.96,False,True,False,False,False
ORD_85486,1,3,254.96,False,True,False,False,False
ORD_54551,1,5,135.82,False,True,False,False,False
ORD_57311,1,4,144.86,False,True,False,False,False
ORD_40656,1,1,73.44,False,True,False,False,False
ORD_1567,1,1,85.18,True,False,False,False,False
ORD_45905,1,1,41.11,False,True,False,False,False
ORD_20556,1,1,30.59,True,False,False,False,False
ORD_79526,1,1,54.29,False,True,False,False,False
ORD_12168,1,1,33.48,False,True,False,False,False
ORD_57075,1,10,349.57,False,True,False,False,False
ORD_8159,1,1,58.69,False,True,False,False,False
ORD_19305,1,4,89.91,False,True,False,False,False
ORD_39484,1,10,646.16,False,True,False,False,False
ORD_71137,1,2,58.44,False,True,False,False,False
ORD_90569,1,3,72.35,False,True,False,False,False
ORD_52712,1,1,129.16,True,False,False,False,False
ORD_64605,1,1,82.32,True,False,False,False,False
ORD_55671,1,1,34.0,True,False,False,False,False
ORD_10996,1,1,28.79,True,False,False,False,False
ORD_46601,1,1,77.32,False,True,False,False,False
ORD_77599,1,1,176.65,False,False,True,False,False
ORD_75256,1,2,29.38,False,True,False,False,False
ORD_84088,1,1,4.51,False,False,False,False,True
ORD_93855,1,4,690.68,False,True,False,False,False
ORD_4948,1,3,34.71,False,True,False,False,False
ORD_11596,1,1,66.69,True,False,False,False,False
ORD_9717,1,4,99.33,False,True,False,False,False
ORD_53647,1,1,162.83,True,False,False,False,False
ORD_70145,1,1,64.1,False,True,False,False,False
ORD_23171,1,1,52.83,True,False,False,False,False
ORD_67534,1,3,188.75,False,True,False,False,False
ORD_42301,1,3,118.38,False,True,False,False,False
ORD_88310,1,2,137.18,False,True,False,False,False
ORD_22928,7,1,50.0,False,False,False,False,True
ORD_17065,1,1,162.85,True,False,False,False,False
ORD_20611,1,1,84.12,True,False,False,False,False
ORD_864,1,1,43.11,True,False,False,False,False
ORD_23276,1,2,161.3,False,True,False,False,False
ORD_92953,1,6,380.97,False,True,False,False,False
ORD_21111,1,1,40.0,False,True,False,False,False
ORD_97920,1,3,171.43,False,True,False,False,False
ORD_29560,1,1,39.43,False,True,False,False,False
ORD_79764,1,1,181.41,True,False,False,False,False
ORD_46293,1,3,196.68,False,True,False,False,False
ORD_72664,1,1,78.3,False,True,False,False,False
ORD_1513,1,1,133.86,True,False,False,False,False
ORD_63297,1,4,108.88,False,True,False,False,False
ORD_19893,1,1,66.82,True,False,False,False,False
ORD_53936,1,1,116.25,False,True,False,False,False
ORD_32179,1,1,580.07,False,True,False,False,False
ORD_876,1,4,222.13,False,True,False,False,False
ORD_77687,4,1,0.99,False,False,False,False,True
ORD_56215,1,10,195.43,False,True,False,False,False
ORD_18062,1,1,288.52,False,True,False,False,False
ORD_53198,1,1,73.34,False,True,False,False,False
ORD_85066,1,1,17.01,False,True,False,False,False
ORD_19171,1,4,49.69,False,True,False,False,False
ORD_95402,1,8,89.17,False,True,False,False,False
ORD_87496,1,2,65.48,False,True,False,False,False
ORD_14369,1,1,44.23,False,True,False,False,False
ORD_52257,1,1,67.44,True,False,False,False,False
ORD_36383,1,2,139.69,False,True,False,False,False
ORD_2476,1,7,77.16,False,True,False,False,False
ORD_1084,1,2,211.41,False,True,False,False,False
ORD_62191,2,4,369.65,False,True,False,False,False
ORD_61267,1,1,49.0,True,False,False,False,False
ORD_38858,1,10,138.34,False,True,False,False,False
ORD_88032,1,1,121.38,True,False,False,False,False
ORD_76934,1,1,173.67,True,False,False,False,False
ORD_34105,1,1,93.82,False,True,False,False,False
ORD_30864,1,5,55.86,False,True,False,False,False
ORD_43332,8,1,0.85,False,False,False,False,True
ORD_81638,1,10,102.71,False,True,False,False,False
ORD_13038,1,1,117.16,False,True,False,False,False
ORD_56421,1,8,411.21,False,True,False,False,False
ORD_93380,1,1,53.61,False,True,False,False,False
ORD_97272,5,1,8.46,False,False,False,False,True
ORD_72074,1,1,260.43,True,False,False,False,False
ORD_8549,1,12,293.89,False,True,False,False,False
ORD_76394,1,5,229.68,False,True,False,False,False
ORD_88769,1,1,59.83,True,False,False,False,False
ORD_89419,1,10,118.26,False,True,False,False,False
ORD_63254,1,1,210.4,False,True,False,False,False
ORD_15671,3,1,6.71,False,False,False,False,True
ORD_94669,1,10,202.76,False,True,False,False,False
ORD_9239,1,1,137.6,True,False,False,False,False
ORD_35672,1,7,140.87,False,True,False,False,False
ORD_36209,1,4,285.48,False,True,False,False,False
ORD_7613,1,1,137.01,True,False,False,False,False
ORD_96838,1,1,101.44,True,False,False,False,False
ORD_66466,1,1,118.43,True,False,False,False,False
ORD_64542,1,2,60.85,False,True,False,False,False
ORD_5711,1,1,52.69,True,False,False,False,False
ORD_79444,1,1,67.81,False,True,False,False,False
ORD_14558,1,3,222.62,False,True,False,False,False
ORD_52624,1,1,186.52,True,False,False,False,False
ORD_39485,1,2,132.82,False,True,False,False,False
ORD_8218,1,3,106.96,False,True,False,False,False
ORD_10421,1,1,29.83,False,True,False,False,False
ORD_82713,1,3,34.78,False,True,False,False,False
ORD_64682,1,1,50.05,False,True,False,False,False
ORD_57055,1,1,92.87,False,True,False,False,False
ORD_9804,1,1,42.74,False,True,False,False,False
ORD_88405,1,3,132.82,False,True,False,False,False
ORD_340,1,4,41.69,False,True,False,False,False
ORD_89793,1,1,113.35,False,True,False,False,False
ORD_39260,2,1,3.89,False,False,False,False,True
ORD_87557,1,2,49.36,False,True,False,False,False
ORD_66676,1,8,771.78,False,True,False,False,False
ORD_55011,3,1,15.4,False,False,False,False,True
ORD_44933,1,1,142.92,True,False,False,False,False
ORD_27065,1,2,57.51,False,True,False,False,False
ORD_98412,1,10,179.3,False,True,False,False,False
ORD_49944,1,1,33.0,False,True,False,False,False
ORD_84549,1,1,56.77,True,False,False,False,False
ORD_35089,1,1,152.32,False,True,False,False,False
ORD_59925,1,4,119.45,False,True,False,False,False
ORD_85367,1,1,94.59,False,True,False,False,False
ORD_43953,1,4,153.31,False,True,False,False,False
ORD_89290,1,5,308.64,False,True,False,False,False
ORD_46972,1,1,317.88,True,False,False,False,False
ORD_62251,1,2,116.61,False,True,False,False,False
ORD_32812,1,4,477.77,False,True,False,False,False
ORD_55393,1,10,279.17,False,True,False,False,False
ORD_15543,1,1,27.52,False,True,False,False,False
ORD_73483,1,2,98.23,False,True,False,False,False
ORD_28496,1,7,363.07,False,True,False,False,False
ORD_27097,1,1,77.68,False,True,False,False,False
ORD_53661,1,3,90.76,False,True,False,False,False
ORD_55337,1,1,196.01,True,False,False,False,False
ORD_98446,1,1,31.33,False,True,False,False,False
ORD_23411,1,4,54.66,False,True,False,False,False
ORD_86516,1,1,47.58,False,True,False,False,False
ORD_75757,1,4,845.51,False,True,False,False,False
ORD_63416,1,3,512.87,False,True,False,False,False
ORD_77013,1,7,116.83,False,True,False,False,False
ORD_55987,1,5,188.34,False,True,False,False,False
ORD_11691,1,8,176.09,False,True,False,False,False
ORD_22098,1,5,91.66,False,True,False,False,False
ORD_32207,1,1,38.62,False,True,False,False,False
ORD_11153,1,3,173.22,False,True,False,False,False
ORD_72856,1,1,108.29,False,True,False,False,False
ORD_19984,1,1,212.25,True,False,False,False,False
ORD_18505,1,1,63.96,True,False,False,False,False
ORD_95354,1,4,89.17,False,True,False,False,False
ORD_71239,1,6,631.46,False,True,False,False,False
ORD_70158,1,1,29.7,False,False,False,False,True
ORD_37281,1,3,68.22,False,True,False,False,False
ORD_49,1,1,52.24,False,True,False,False,False
ORD_7545,1,5,115.57,False,True,False,False,False
ORD_58535,1,1,218.07,False,True,False,False,False
ORD_11705,1,4,808.91,False,True,False,False,False
ORD_76499,1,2,212.0,False,True,False,False,False
ORD_84783,1,1,522.34,False,True,False,False,False
ORD_95290,1,3,103.36,False,True,False,False,False
ORD_35211,1,4,105.39,False,True,False,False,False
ORD_1604,2,1,100.0,False,False,False,False,True
ORD_84743,1,4,187.96,False,True,False,False,False
ORD_29880,1,1,80.56,False,True,False,False,False
ORD_67009,1,3,190.48,False,True,False,False,False
ORD_18314,1,3,127.42,False,True,False,False,False
ORD_94059,1,4,108.51,False,True,False,False,False
ORD_47336,1,6,65.36,False,True,False,False,False
ORD_29758,1,3,76.08,False,True,False,False,False
ORD_22417,1,3,61.71,False,True,False,False,False
ORD_38626,2,1,110.58,False,False,False,False,True
ORD_96556,1,6,64.51,False,True,False,False,False
ORD_38569,1,10,198.77,False,True,False,False,False
ORD_48539,1,1,153.72,False,False,True,False,False
ORD_73279,6,1,14.02,False,False,False,False,True
ORD_11646,1,1,62.68,False,True,False,False,False
ORD_78590,1,1,696.63,True,False,False,False,False
ORD_67163,1,1,45.12,False,True,False,False,False
ORD_8890,1,2,137.32,False,True,False,False,False
ORD_90559,3,1,20.0,False,False,False,False,True
ORD_77982,1,1,56.45,False,True,False,False,False
ORD_21038,1,6,280.27,False,True,False,False,False
ORD_32111,1,6,161.5,False,True,False,False,False
ORD_83193,1,10,231.27,False,True,False,False,False
ORD_82558,1,5,139.98,False,True,False,False,False
ORD_15919,1,3,114.64,False,True,False,False,False
ORD_13220,1,1,133.2,False,True,False,False,False
ORD_71737,1,5,261.16,False,True,False,False,False
ORD_73915,1,1,87.32,False,True,False,False,False
ORD_85531,1,3,218.55,False,True,False,False,False
ORD_45900,1,1,123.44,False,True,False,False,False
ORD_89049,1,3,148.7,False,True,False,False,False
ORD_21311,1,4,44.25,False,True,False,False,False
ORD_95191,1,8,710.13,False,True,False,False,False
ORD_22962,1,2,267.99,False,True,False,False,False
ORD_20638,1,8,81.99,False,True,False,False,False
ORD_74626,1,10,111.78,False,True,False,False,False
ORD_30091,1,1,117.85,False,True,False,False,False
ORD_20897,1,3,64.32,False,True,False,False,False
ORD_25955,1,4,77.89,False,True,False,False,False
ORD_82025,1,10,1027.51,False,True,False,False,False
ORD_30895,1,3,181.56,False,True,False,False,False
ORD_18442,1,1,50.7,False,True,False,False,False
ORD_41932,1,1,116.72,True,False,False,False,False
ORD_2243,1,6,66.89,False,True,False,False,False
ORD_92154,1,3,129.19,False,True,False,False,False
ORD_56779,1,1,74.12,False,True,False,False,False
ORD_42005,1,2,72.07,False,True,False,False,False
ORD_33659,1,1,233.84,False,True,False,False,False
ORD_82406,1,5,114.18,False,True,False,False,False
ORD_49950,1,4,184.27,False,True,False,False,False
ORD_40649,1,1,41.09,False,True,False,False,False
ORD_80515,1,1,39.12,False,True,False,False,False
ORD_62893,1,1,249.05,False,False,True,False,False
ORD_61945,1,3,30.17,False,True,False,False,False
ORD_95363,1,1,19.78,True,False,False,False,False
ORD_61332,1,5,155.73,False,True,False,False,False
ORD_58319,1,3,72.15,False,True,False,False,False
ORD_50388,1,1,137.03,False,False,False,False,True
ORD_89236,1,2,63.41,False,True,False,False,False
ORD_52121,1,1,117.69,True,False,False,False,False
ORD_39688,1,4,105.3,False,True,False,False,False
ORD_44037,1,1,52.69,True,False,False,False,False
ORD_59554,1,5,50.73,False,True,False,False,False
ORD_73335,1,1,231.74,True,False,False,False,False
ORD_32587,1,1,101.46,True,False,False,False,False
ORD_28874,1,1,45.95,True,False,False,False,False
ORD_15070,1,9,176.33,False,True,False,False,False
ORD_52902,1,10,1775.26,False,True,False,False,False
ORD_41242,1,1,347.46,False,True,False,False,False
ORD_55961,1,5,226.65,False,True,False,False,False
ORD_45133,1,1,67.6,False,True,False,False,False
ORD_41392,1,4,88.47,False,True,False,False,False
ORD_74771,1,1,189.33,True,False,False,False,False
ORD_85042,1,1,90.18,False,True,False,False,False
ORD_59874,1,1,23.94,False,True,False,False,False
ORD_38770,1,2,43.71,False,True,False,False,False
ORD_76073,1,10,154.62,False,True,False,False,False
ORD_96141,1,1,17.29,False,True,False,False,False
ORD_84806,1,2,86.78,False,True,False,False,False
ORD_10712,1,1,122.5,True,False,False,False,False
ORD_78294,1,1,46.13,False,True,False,False,False
ORD_88392,1,3,114.45,False,True,False,False,False
ORD_23692,1,10,110.44,False,True,False,False,False
ORD_83361,1,2,345.05,False,True,False,False,False
ORD_14567,1,3,147.15,False,True,False,False,False
ORD_27566,1,3,66.33,False,True,False,False,False
ORD_27137,1,1,153.01,True,False,False,False,False
ORD_52935,1,1,46.31,False,True,False,False,False
ORD_59,1,1,99.26,True,False,False,False,False
ORD_90518,1,1,61.96,False,True,False,False,False
ORD_29074,1,3,160.18,False,True,False,False,False
ORD_38416,1,2,205.95,False,True,False,False,False
ORD_3596,1,2,70.23,False,True,False,False,False
ORD_45298,1,5,73.13,False,True,False,False,False
ORD_69498,1,2,78.32,False,True,False,False,False
ORD_92035,1,7,228.07,False,True,False,False,False
ORD_68560,1,3,65.29,False,True,False,False,False
ORD_74217,1,10,1423.55,False,True,False,False,False
ORD_72534,1,1,107.44,True,False,False,False,False
ORD_31279,1,1,546.55,False,True,False,False,False
ORD_43291,1,3,306.78,False,True,False,False,False
ORD_74495,1,4,268.07,False,True,False,False,False
ORD_9951,1,1,130.09,True,False,False,False,False
