customer_id,customer_zip_code_prefix,customer_city,customer_state
CUS_79334,78455,2118,12
CUS_79335,77020,2641,26
CUS_79336,95630,2714,22
CUS_79337,14110,528,25
CUS_79338,24030,2461,18
CUS_79339,18520,919,25
CUS_79340,26112,450,18
CUS_79341,69050,2185,2
CUS_79342,65071,3566,9
CUS_79343,13218,2010,25
CUS_79344,57043,2150,1
CUS_79345,2415,3597,25
CUS_79346,35160,1686,10
CUS_79347,82310,1143,17
CUS_79348,84350,2593,17
CUS_79349,48895,3440,4
CUS_79350,65048,3566,9
CUS_79351,83430,703,17
CUS_79352,35660,2665,10
CUS_79353,5398,3597,25
CUS_79354,13575,3434,25
CUS_79355,88540,2599,23
CUS_79356,89036,480,23
CUS_79357,48970,3681,4
CUS_79358,38600,2667,10
CUS_79359,84350,2593,17
CUS_79360,78556,3740,12
CUS_79361,96255,952,22
CUS_79362,60110,1374,5
CUS_79363,13023,707,25
CUS_79364,5542,3597,25
CUS_79365,89167,3160,23
CUS_79366,3345,3597,25
CUS_79367,20511,3155,18
CUS_79368,48904,1999,4
CUS_79369,5804,3597,25
CUS_79370,7809,1390,25
CUS_79371,88220,1802,23
CUS_79372,5787,3597,25
CUS_79373,4530,3597,25
CUS_79374,85856,1378,17
CUS_79375,5185,3597,25
CUS_79376,77470,1371,26
CUS_79377,22280,3155,18
CUS_79378,3733,3597,25
CUS_79379,13800,2342,25
CUS_79380,13181,3765,25
CUS_79381,13409,2867,25
CUS_79382,5187,3597,25
CUS_79383,17800,23,25
CUS_79384,19901,2603,25
CUS_79385,66625,448,13
CUS_79386,79810,1225,11
CUS_79387,89036,480,23
CUS_79388,1512,3597,25
CUS_79389,2934,3597,25
CUS_79390,30240,453,10
CUS_79391,20520,3155,18
CUS_79392,83602,727,17
CUS_79393,74690,1445,8
CUS_79394,75750,2479,8
CUS_79395,88330,361,23
CUS_79396,18051,3758,25
CUS_79397,4080,3597,25
CUS_79398,5846,3597,25
CUS_79399,67030,164,13
CUS_79400,13232,728,25
CUS_79401,6950,2016,25
CUS_79402,37190,3906,10
CUS_79403,35277,3500,10
CUS_79404,29313,632,7
CUS_79405,27580,1837,18
CUS_79406,89204,1989,23
CUS_79407,92850,3715,22
CUS_79408,31155,453,10
CUS_79409,6266,2594,25
CUS_79410,32040,1041,10
CUS_79411,43700,3735,4
CUS_79412,9181,3375,25
CUS_79413,3256,3597,25
CUS_79414,29114,4074,7
CUS_79415,17400,1412,25
CUS_79416,80730,1143,17
CUS_79417,87111,3650,17
CUS_79418,14795,987,25
CUS_79419,91330,2964,22
CUS_79420,65706,2575,9
CUS_79421,5831,3597,25
CUS_79422,4310,3597,25
CUS_79423,8830,2341,25
CUS_79424,12243,3554,25
CUS_79425,40050,3247,4
CUS_79426,21750,3155,18
CUS_79427,4022,3597,25
CUS_79428,4544,3597,25
CUS_79429,92425,772,22
CUS_79430,95670,1466,22
CUS_79431,74483,1445,8
CUS_79432,23510,3155,18
CUS_79433,60833,1374,5
CUS_79434,7190,1529,25
CUS_79435,29156,829,7
CUS_79436,89050,480,23
CUS_79437,6719,1092,25
CUS_79438,89888,649,23
CUS_79439,19015,3022,25
CUS_79440,27260,4097,18
CUS_79441,3206,3597,25
CUS_79442,12243,3554,25
CUS_79443,18900,3281,25
CUS_79444,20745,3155,18
CUS_79445,21230,3155,18
CUS_79446,54420,1874,15
CUS_79447,15860,1588,25
CUS_79448,13820,1908,25
CUS_79449,95860,3814,22
CUS_79450,3561,3597,25
CUS_79451,8430,3597,25
CUS_79452,36350,3633,10
CUS_79453,41750,3247,4
CUS_79454,15700,1912,25
CUS_79455,84500,1724,17
CUS_79456,13251,1839,25
CUS_79457,88160,474,23
CUS_79458,37470,3559,10
CUS_79459,37558,2995,10
CUS_79460,22793,3155,18
CUS_79461,91030,2964,22
CUS_79462,88062,1358,23
CUS_79463,12235,3554,25
CUS_79464,27274,4097,18
CUS_79465,60170,1374,5
CUS_79466,6783,3775,25
CUS_79467,13024,707,25
CUS_79468,36570,4055,10
CUS_79469,22770,3155,18
CUS_79470,4511,3597,25
CUS_79471,86010,2112,17
CUS_79472,88506,2034,23
CUS_79473,20540,3155,18
CUS_79474,17690,431,25
CUS_79475,36010,2005,10
CUS_79476,62930,2101,5
CUS_79477,30360,453,10
CUS_79478,22770,3155,18
CUS_79479,22730,3155,18
CUS_79480,22753,3155,18
CUS_79481,97105,3307,22
CUS_79482,29151,829,7
CUS_79483,6900,1250,25
CUS_79484,5877,3597,25
CUS_79485,5529,3597,25
CUS_79486,79034,725,11
CUS_79487,31330,453,10
CUS_79488,89022,480,23
CUS_79489,30170,453,10
CUS_79490,91150,2964,22
CUS_79491,5083,3597,25
CUS_79492,69918,3145,0
CUS_79493,13053,707,25
CUS_79494,31110,453,10
CUS_79495,38706,2731,10
CUS_79496,22220,3155,18
CUS_79497,22621,3155,18
CUS_79498,35670,2267,10
CUS_79499,27937,2139,18
CUS_79500,12223,3554,25
CUS_79501,69085,2185,2
CUS_79502,7835,1390,25
CUS_79503,6756,3775,25
CUS_79504,11440,1527,25
CUS_79505,18195,788,25
CUS_79506,6414,430,25
CUS_79507,98803,3376,22
CUS_79508,17512,2240,25
CUS_79509,54515,608,15
CUS_79510,30180,453,10
CUS_79511,3126,3597,25
CUS_79512,5684,3597,25
CUS_79513,38180,278,10
CUS_79514,89041,480,23
CUS_79515,86084,2112,17
CUS_79516,57230,1086,1
CUS_79517,68740,873,13
CUS_79518,9090,3375,25
CUS_79519,17280,2757,25
CUS_79520,55192,3278,15
CUS_79521,37137,84,10
CUS_79522,72915,55,8
CUS_79523,11065,3415,25
CUS_79524,24320,2461,18
CUS_79525,13185,1553,25
CUS_79526,91120,2964,22
CUS_79527,36592,746,10
CUS_79528,12232,3554,25
CUS_79529,6036,2594,25
CUS_79530,4915,3597,25
CUS_79531,74230,1445,8
CUS_79532,3361,3597,25
CUS_79533,22790,3155,18
CUS_79534,95625,1651,22
CUS_79535,7135,1529,25
CUS_79536,62700,769,5
CUS_79537,39800,3839,10
CUS_79538,29704,980,7
CUS_79539,14401,1382,25
CUS_79540,41385,3247,4
CUS_79541,13820,1908,25
CUS_79542,13050,707,25
CUS_79543,30710,453,10
CUS_79544,13602,266,25
CUS_79545,6810,1249,25
CUS_79546,13690,1165,25
CUS_79547,4538,3597,25
CUS_79548,65075,3566,9
CUS_79549,19806,322,25
CUS_79550,2433,3597,25
CUS_79551,24942,2234,18
CUS_79552,37443,350,10
CUS_79553,85884,2289,17
CUS_79554,21760,3155,18
CUS_79555,80210,1143,17
CUS_79556,29092,4087,7
CUS_79557,29070,4087,7
CUS_79558,71065,558,6
CUS_79559,1123,3597,25
CUS_79560,86990,2229,17
CUS_79561,18021,3758,25
CUS_79562,74210,1445,8
CUS_79563,5752,3597,25
CUS_79564,5007,3597,25
CUS_79565,20735,3155,18
CUS_79566,3659,3597,25
CUS_79567,48967,2566,4
CUS_79568,22785,3155,18
CUS_79569,18590,500,25
CUS_79570,3625,3597,25
CUS_79571,87043,2242,17
CUS_79572,20540,3155,18
CUS_79573,32623,470,10
CUS_79574,26023,2506,18
CUS_79575,4134,3597,25
CUS_79576,2371,3597,25
CUS_79577,11850,2317,25
CUS_79578,36600,473,10
CUS_79579,5009,3597,25
CUS_79580,89030,480,23
CUS_79581,4317,3597,25
CUS_79582,9403,3131,25
CUS_79583,44076,1324,4
CUS_79584,36025,2005,10
CUS_79585,90160,2964,22
CUS_79586,5047,3597,25
CUS_79587,8761,2341,25
CUS_79588,65335,446,9
CUS_79589,18016,3758,25
CUS_79590,25635,2815,18
CUS_79591,6530,3350,25
CUS_79592,9130,3375,25
CUS_79593,5477,3597,25
CUS_79594,25251,1235,18
CUS_79595,65560,2165,9
CUS_79596,7600,2172,25
CUS_79597,18190,236,25
CUS_79598,71020,558,6
CUS_79599,1233,3597,25
CUS_79600,35300,821,10
CUS_79601,48725,1614,4
CUS_79602,47950,1115,4
CUS_79603,32341,1041,10
CUS_79604,11055,3415,25
CUS_79605,8810,2341,25
CUS_79606,20091,3155,18
CUS_79607,36884,2426,10
CUS_79608,11750,2810,25
CUS_79609,91410,2964,22
CUS_79610,20521,3155,18
CUS_79611,9840,3428,25
CUS_79612,64002,3843,16
CUS_79613,11680,3948,25
CUS_79614,75388,3910,8
CUS_79615,20540,3155,18
CUS_79616,98600,3905,22
CUS_79617,71660,558,6
CUS_79618,27553,4082,18
CUS_79619,18700,342,25
CUS_79620,1230,3597,25
CUS_79621,17052,438,25
CUS_79622,92120,772,22
CUS_79623,29199,237,7
CUS_79624,94190,1474,22
CUS_79625,18701,342,25
CUS_79626,30220,453,10
CUS_79627,11675,811,25
CUS_79628,13870,3486,25
CUS_79629,16022,231,25
CUS_79630,84200,1905,17
CUS_79631,9400,3131,25
CUS_79632,13405,2867,25
CUS_79633,29153,829,7
CUS_79634,95555,781,22
CUS_79635,5766,3597,25
CUS_79636,18079,3758,25
CUS_79637,45620,3528,4
CUS_79638,72312,558,6
CUS_79639,13846,2343,25
CUS_79640,65350,4092,9
CUS_79641,4190,3597,25
CUS_79642,23064,3155,18
CUS_79643,23059,3155,18
CUS_79644,13321,3238,25
CUS_79645,71539,558,6
CUS_79646,65700,346,9
CUS_79647,6020,2594,25
CUS_79648,13601,266,25
CUS_79649,20910,3155,18
CUS_79650,13835,1020,25
CUS_79651,89207,1989,23
CUS_79652,29169,3690,7
CUS_79653,38414,3950,10
CUS_79654,4775,3597,25
CUS_79655,9195,3375,25
CUS_79656,4363,3597,25
CUS_79657,44640,3110,4
CUS_79658,13054,707,25
CUS_79659,23830,1755,18
CUS_79660,91787,2964,22
CUS_79661,5263,3597,25
CUS_79662,37250,2454,10
CUS_79663,85845,4038,17
CUS_79664,5524,3597,25
CUS_79665,16440,3222,25
CUS_79666,23095,3155,18
CUS_79667,97700,3369,22
CUS_79668,12170,3089,25
CUS_79669,19280,3837,25
CUS_79670,90020,2964,22
CUS_79671,4415,3597,25
CUS_79672,6144,2594,25
CUS_79673,6056,2594,25
CUS_79674,86804,222,17
CUS_79675,56280,270,15
CUS_79676,27256,4097,18
CUS_79677,57307,254,1
CUS_79678,20735,3155,18
CUS_79679,21820,3155,18
CUS_79680,78690,2544,12
CUS_79681,13287,4076,25
CUS_79682,22051,3155,18
CUS_79683,26265,2506,18
CUS_79684,85035,1515,17
CUS_79685,11705,3003,25
CUS_79686,91210,2964,22
CUS_79687,23070,3155,18
CUS_79688,15350,336,25
CUS_79689,13568,3434,25
CUS_79690,15240,2459,25
CUS_79691,60540,1374,5
CUS_79692,37501,1772,10
CUS_79693,78025,1133,12
CUS_79694,9551,3433,25
CUS_79695,89022,480,23
CUS_79696,22452,3155,18
CUS_79697,82200,1143,17
CUS_79698,3963,3597,25
CUS_79699,96015,2787,22
CUS_79700,15500,4099,25
CUS_79701,95181,1314,22
CUS_79702,41720,3247,4
CUS_79703,39950,3216,10
CUS_79704,27930,2139,18
CUS_79705,92990,1241,22
CUS_79706,38780,4030,10
CUS_79707,5781,3597,25
CUS_79708,6656,1810,25
CUS_79709,18520,919,25
CUS_79710,36887,2426,10
CUS_79711,13633,2887,25
CUS_79712,12712,1125,25
CUS_79713,15056,3549,25
CUS_79714,80620,1143,17
CUS_79715,29167,3690,7
CUS_79716,11020,3415,25
CUS_79717,35010,1463,10
CUS_79718,94070,1474,22
CUS_79719,36400,1036,10
CUS_79720,5093,3597,25
CUS_79721,31872,453,10
CUS_79722,5726,3597,25
CUS_79723,5784,3597,25
CUS_79724,14870,1878,25
CUS_79725,3162,3597,25
CUS_79726,4438,3597,25
CUS_79727,4349,3597,25
CUS_79728,72425,558,6
CUS_79729,6435,430,25
CUS_79730,4140,3597,25
CUS_79731,91510,2964,22
CUS_79732,78750,3206,12
CUS_79733,36880,2426,10
CUS_79734,98280,2657,22
CUS_79735,29193,237,7
CUS_79736,85550,1071,17
CUS_79737,97590,3211,22
CUS_79738,88015,1358,23
CUS_79739,13186,1553,25
CUS_79740,15860,1588,25
CUS_79741,8710,2341,25
CUS_79742,17012,438,25
CUS_79743,4020,3597,25
CUS_79744,28735,3066,18
CUS_79745,22780,3155,18
CUS_79746,5145,3597,25
CUS_79747,4029,3597,25
CUS_79748,4648,3597,25
CUS_79749,72135,558,6
CUS_79750,22760,3155,18
CUS_79751,3520,3597,25
CUS_79752,4704,3597,25
CUS_79753,25931,2167,18
CUS_79754,21380,3155,18
CUS_79755,21221,3155,18
CUS_79756,17015,438,25
CUS_79757,32676,470,10
CUS_79758,31130,453,10
CUS_79759,22261,3155,18
CUS_79760,30525,453,10
CUS_79761,99460,993,22
CUS_79762,30290,453,10
CUS_79763,29645,3312,7
CUS_79764,11717,3003,25
CUS_79765,2514,3597,25
CUS_79766,39120,1456,10
CUS_79767,12328,1884,25
CUS_79768,9688,3428,25
CUS_79769,26380,3052,18
CUS_79770,86940,525,17
CUS_79771,28635,2501,18
CUS_79772,86080,2112,17
CUS_79773,24210,2461,18
CUS_79774,16370,3030,25
CUS_79775,88056,1358,23
CUS_79776,80320,1143,17
CUS_79777,96010,2787,22
CUS_79778,3164,3597,25
CUS_79779,2976,3597,25
CUS_79780,88504,2034,23
CUS_79781,22470,3155,18
CUS_79782,31720,453,10
CUS_79783,12570,206,25
CUS_79784,29650,3339,7
CUS_79785,89247,360,23
CUS_79786,47760,3776,4
CUS_79787,81130,1143,17
CUS_79788,33145,3303,10
CUS_79789,84261,3833,17
CUS_79790,38401,3950,10
CUS_79791,64330,3593,16
CUS_79792,51030,3086,15
CUS_79793,5469,3597,25
CUS_79794,37640,1310,10
CUS_79795,13087,707,25
CUS_79796,6763,3775,25
CUS_79797,14806,265,25
CUS_79798,90010,2964,22
CUS_79799,90880,2964,22
CUS_79800,91160,2964,22
CUS_79801,4213,3597,25
CUS_79802,75370,1447,8
CUS_79803,45656,1645,4
CUS_79804,12970,2864,25
CUS_79805,1046,3597,25
CUS_79806,39735,1189,10
CUS_79807,65074,3566,9
CUS_79808,53130,2579,15
CUS_79809,26554,2300,18
CUS_79810,6515,3350,25
CUS_79811,29018,4087,7
CUS_79812,3513,3597,25
CUS_79813,28911,609,18
CUS_79814,65066,3566,9
CUS_79815,13160,314,25
CUS_79816,17011,438,25
CUS_79817,38072,3949,10
CUS_79818,65071,3566,9
CUS_79819,13070,707,25
CUS_79820,22745,3155,18
CUS_79821,13040,707,25
CUS_79822,75470,2542,8
CUS_79823,72316,558,6
CUS_79824,12947,330,25
CUS_79825,3573,3597,25
CUS_79826,13160,314,25
CUS_79827,25036,1235,18
CUS_79828,7600,2172,25
CUS_79829,35530,965,10
CUS_79830,9260,3375,25
CUS_79831,7600,2172,25
CUS_79832,29164,3690,7
CUS_79833,12221,3554,25
CUS_79834,22050,3155,18
CUS_79835,4917,3597,25
CUS_79836,8730,2341,25
CUS_79837,5878,3597,25
CUS_79838,60415,1374,5
CUS_79839,60866,1374,5
CUS_79840,4250,3597,25
CUS_79841,89700,1022,23
CUS_79842,21073,3155,18
CUS_79843,80060,1143,17
CUS_79844,88034,1358,23
CUS_79845,51020,3086,15
CUS_79846,5328,3597,25
CUS_79847,5707,3597,25
CUS_79848,81070,1143,17
CUS_79849,36400,1036,10
CUS_79850,36035,2005,10
CUS_79851,39600,238,10
CUS_79852,20511,3155,18
CUS_79853,4523,3597,25
CUS_79854,96745,943,22
CUS_79855,35350,3081,10
CUS_79856,11250,467,25
CUS_79857,5025,3597,25
CUS_79858,81730,1143,17
CUS_79859,11070,3415,25
CUS_79860,17340,392,25
CUS_79861,74650,1445,8
CUS_79862,8215,3597,25
CUS_79863,4663,3597,25
CUS_79864,12420,2840,25
CUS_79865,2882,3597,25
CUS_79866,24751,3471,18
CUS_79867,83020,3556,17
CUS_79868,29050,4087,7
CUS_79869,26262,2506,18
CUS_79870,38680,295,10
CUS_79871,36800,818,10
CUS_79872,4430,3597,25
CUS_79873,70160,558,6
CUS_79874,77710,2776,26
CUS_79875,9280,3375,25
CUS_79876,13295,1861,25
CUS_79877,9634,3428,25
CUS_79878,16050,231,25
CUS_79879,5762,3597,25
CUS_79880,37014,4016,10
CUS_79881,45200,1960,4
CUS_79882,38700,2731,10
CUS_79883,3816,3597,25
CUS_79884,22793,3155,18
CUS_79885,67140,164,13
CUS_79886,38400,3950,10
CUS_79887,27541,3100,18
CUS_79888,14780,421,25
CUS_79889,29645,3312,7
CUS_79890,38408,3950,10
CUS_79891,30750,453,10
CUS_79892,32230,1041,10
CUS_79893,16901,173,25
CUS_79894,19806,322,25
CUS_79895,11920,1634,25
CUS_79896,54440,1874,15
CUS_79897,65735,797,9
CUS_79898,17201,1952,25
CUS_79899,96810,3282,22
CUS_79900,56180,613,15
CUS_79901,41213,3247,4
CUS_79902,86050,2112,17
CUS_79903,24240,2461,18
CUS_79904,14882,1878,25
CUS_79905,88036,1358,23
CUS_79906,29070,4087,7
CUS_79907,38610,3962,10
CUS_79908,3685,3597,25
CUS_79909,28550,3623,18
CUS_79910,91260,2964,22
CUS_79911,12223,3554,25
CUS_79912,31710,453,10
CUS_79913,89225,1989,23
CUS_79914,85301,2076,17
CUS_79915,28470,3385,18
CUS_79916,9851,3428,25
CUS_79917,5876,3597,25
CUS_79918,5652,3597,25
CUS_79919,6097,2594,25
CUS_79920,44700,1891,4
CUS_79921,13571,3434,25
CUS_79922,68195,1883,13
CUS_79923,13020,707,25
CUS_79924,25655,2815,18
CUS_79925,12231,3554,25
CUS_79926,92320,772,22
CUS_79927,11365,3638,25
CUS_79928,35400,2608,10
CUS_79929,5356,3597,25
CUS_79930,35547,843,10
CUS_79931,25710,2815,18
CUS_79932,1129,3597,25
CUS_79933,30880,453,10
CUS_79934,3415,3597,25
CUS_79935,4532,3597,25
CUS_79936,19060,3022,25
CUS_79937,63113,1099,5
CUS_79938,13157,1087,25
CUS_79939,13467,151,25
CUS_79940,20021,3155,18
CUS_79941,33120,3303,10
CUS_79942,91030,2964,22
CUS_79943,20550,3155,18
CUS_79944,3361,3597,25
CUS_79945,25963,3845,18
CUS_79946,29560,1480,7
CUS_79947,35930,1981,10
CUS_79948,4841,3597,25
CUS_79949,95032,900,22
CUS_79950,25942,1495,18
CUS_79951,1421,3597,25
CUS_79952,11704,3003,25
CUS_79953,22765,3155,18
CUS_79954,72231,558,6
CUS_79955,98700,1638,22
CUS_79956,87301,731,17
CUS_79957,88070,1358,23
CUS_79958,22471,3155,18
CUS_79959,33400,2057,10
CUS_79960,8031,3597,25
CUS_79961,54280,1874,15
CUS_79962,58079,1983,14
CUS_79963,14169,3716,25
CUS_79964,6397,820,25
CUS_79965,6460,430,25
CUS_79966,89803,941,23
CUS_79967,22715,3155,18
CUS_79968,13380,2518,25
CUS_79969,4794,3597,25
CUS_79970,11320,3638,25
CUS_79971,24754,3471,18
CUS_79972,7991,1387,25
CUS_79973,96211,3167,22
CUS_79974,13468,151,25
CUS_79975,90030,2964,22
CUS_79976,36923,2125,10
CUS_79977,18681,2089,25
CUS_79978,48905,1999,4
CUS_79979,21210,3155,18
CUS_79980,33825,3128,10
CUS_79981,90240,2964,22
CUS_79982,95082,900,22
CUS_79983,13872,3486,25
CUS_79984,41213,3247,4
CUS_79985,50090,3086,15
CUS_79986,37564,541,10
CUS_79987,24912,2234,18
CUS_79988,7792,655,25
CUS_79989,18060,3758,25
CUS_79990,22270,3155,18
CUS_79991,35118,2803,10
CUS_79992,29203,1513,7
CUS_79993,14900,1821,25
CUS_79994,5410,3597,25
CUS_79995,88036,1358,23
CUS_79996,4204,3597,25
CUS_79997,5448,3597,25
CUS_79998,18061,3758,25
CUS_79999,71928,558,6
CUS_80000,25045,1235,18
CUS_80001,81460,1143,17
CUS_80002,11035,3415,25
CUS_80003,34004,2512,10
CUS_80004,95770,1330,22
CUS_80005,26290,2506,18
CUS_80006,2037,3597,25
CUS_80007,88085,1358,23
CUS_80008,46690,5,4
CUS_80009,83750,2071,17
CUS_80010,38408,3950,10
CUS_80011,22720,3155,18
CUS_80012,28380,2444,18
CUS_80013,13731,2338,25
CUS_80014,76330,1935,8
CUS_80015,14090,3132,25
CUS_80016,26910,1462,18
CUS_80017,4473,3597,25
CUS_80018,22733,3155,18
CUS_80019,5002,3597,25
CUS_80020,18087,3758,25
CUS_80021,4821,3597,25
CUS_80022,18530,3858,25
CUS_80023,75113,165,8
CUS_80024,38031,3949,10
CUS_80025,95972,4047,22
CUS_80026,9330,2282,25
CUS_80027,4140,3597,25
CUS_80028,54280,1874,15
CUS_80029,44640,3110,4
CUS_80030,2226,3597,25
CUS_80031,57220,1331,1
CUS_80032,78048,1133,12
CUS_80033,19800,322,25
CUS_80034,8710,2341,25
CUS_80035,35500,1190,10
CUS_80036,7082,1529,25
CUS_80037,3335,3597,25
CUS_80038,89806,941,23
CUS_80039,12053,3825,25
CUS_80040,98500,3836,22
CUS_80041,26279,2506,18
CUS_80042,6544,3350,25
CUS_80043,15440,2502,25
CUS_80044,38740,2732,10
CUS_80045,30493,453,10
CUS_80046,3816,3597,25
CUS_80047,9290,3375,25
CUS_80048,4278,3597,25
CUS_80049,85890,2334,17
CUS_80050,30570,453,10
CUS_80051,60731,1374,5
CUS_80052,87013,2242,17
CUS_80053,84500,1724,17
CUS_80054,84130,2642,17
CUS_80055,16370,3030,25
CUS_80056,18603,546,25
CUS_80057,68372,102,13
CUS_80058,5042,3597,25
CUS_80059,4821,3597,25
CUS_80060,88430,2813,23
CUS_80061,2261,3597,25
CUS_80062,62900,3218,5
CUS_80063,3572,3597,25
CUS_80064,35300,821,10
CUS_80065,4571,3597,25
CUS_80066,5124,3597,25
CUS_80067,29460,516,7
CUS_80068,8599,1828,25
CUS_80069,22795,3155,18
CUS_80070,91050,2964,22
CUS_80071,37002,4016,10
CUS_80072,4576,3597,25
CUS_80073,9780,3428,25
CUS_80074,14070,3132,25
CUS_80075,38610,3962,10
CUS_80076,13142,2744,25
CUS_80077,22713,3155,18
CUS_80078,6330,820,25
CUS_80079,87709,2696,17
CUS_80080,6515,3350,25
CUS_80081,88200,3859,23
CUS_80082,20520,3155,18
CUS_80083,9571,3433,25
CUS_80084,13505,3149,25
CUS_80085,88301,1768,23
CUS_80086,65085,3566,9
CUS_80087,75261,3671,8
CUS_80088,88134,2635,23
CUS_80089,44550,3447,4
CUS_80090,78552,3740,12
CUS_80091,6236,2594,25
CUS_80092,66040,448,13
CUS_80093,95020,900,22
CUS_80094,7090,1529,25
CUS_80095,12060,3825,25
CUS_80096,7241,1529,25
CUS_80097,95778,3997,22
CUS_80098,36660,79,10
CUS_80099,8683,3770,25
CUS_80100,28655,2353,18
CUS_80101,54140,1874,15
CUS_80102,64052,3843,16
CUS_80103,6622,1921,25
CUS_80104,13280,4076,25
CUS_80105,57046,2150,1
CUS_80106,9896,3428,25
CUS_80107,6149,2594,25
CUS_80108,79130,3147,11
CUS_80109,4194,3597,25
CUS_80110,40810,3247,4
CUS_80111,1224,3597,25
CUS_80112,28013,740,18
CUS_80113,1223,3597,25
CUS_80114,78500,981,12
CUS_80115,75054,165,8
CUS_80116,75800,1948,8
CUS_80117,20030,3155,18
CUS_80118,5763,3597,25
CUS_80119,99701,1268,22
CUS_80120,89650,3909,23
CUS_80121,5663,3597,25
CUS_80122,14883,1878,25
CUS_80123,9855,3428,25
CUS_80124,2440,3597,25
CUS_80125,7095,1529,25
CUS_80126,86300,1056,17
CUS_80127,4269,3597,25
CUS_80128,42710,2078,4
CUS_80129,72241,558,6
CUS_80130,5120,3597,25
CUS_80131,13458,3261,25
CUS_80132,22451,3155,18
CUS_80133,88850,1373,23
CUS_80134,4143,3597,25
CUS_80135,11750,2810,25
CUS_80136,26323,3052,18
CUS_80137,5089,3597,25
CUS_80138,11065,3415,25
CUS_80139,37022,4016,10
CUS_80140,9090,3375,25
CUS_80141,14450,1966,25
CUS_80142,2021,3597,25
CUS_80143,52070,3086,15
CUS_80144,29704,980,7
CUS_80145,95520,2596,22
CUS_80146,28015,740,18
CUS_80147,93510,2552,22
CUS_80148,13057,707,25
CUS_80149,2206,3597,25
CUS_80150,5540,3597,25
CUS_80151,85840,927,17
CUS_80152,7176,1529,25
CUS_80153,22793,3155,18
CUS_80154,71572,558,6
CUS_80155,46600,3798,4
CUS_80156,31744,453,10
CUS_80157,80050,1143,17
CUS_80158,13730,2338,25
CUS_80159,85851,1378,17
CUS_80160,20541,3155,18
CUS_80161,62530,2322,5
CUS_80162,32140,1041,10
CUS_80163,5516,3597,25
CUS_80164,29645,3312,7
CUS_80165,71810,558,6
CUS_80166,30411,453,10
CUS_80167,13830,3386,25
CUS_80168,63765,3761,5
CUS_80169,4880,3597,25
CUS_80170,4562,3597,25
CUS_80171,16880,4003,25
CUS_80172,30750,453,10
CUS_80173,13041,707,25
CUS_80174,36420,2606,10
CUS_80175,40484,3247,4
CUS_80176,22060,3155,18
CUS_80177,20550,3155,18
CUS_80178,54450,1874,15
CUS_80179,25730,2815,18
CUS_80180,3930,3597,25
CUS_80181,3144,3597,25
CUS_80182,4696,3597,25
CUS_80183,13255,1839,25
CUS_80184,12042,3825,25
CUS_80185,6433,430,25
CUS_80186,14030,3132,25
CUS_80187,77807,243,26
CUS_80188,96810,3282,22
CUS_80189,27946,2139,18
CUS_80190,30350,453,10
CUS_80191,28911,609,18
CUS_80192,59810,2957,19
CUS_80193,78720,3206,12
CUS_80194,35570,1364,10
CUS_80195,20550,3155,18
CUS_80196,6436,430,25
CUS_80197,11680,3948,25
CUS_80198,20271,3155,18
CUS_80199,80630,1143,17
CUS_80200,98801,3376,22
CUS_80201,14094,3132,25
CUS_80202,4890,3597,25
CUS_80203,91380,2964,22
CUS_80204,12606,2114,25
CUS_80205,22020,3155,18
CUS_80206,22471,3155,18
CUS_80207,14840,1525,25
CUS_80208,20270,3155,18
CUS_80209,96740,310,22
CUS_80210,38970,735,10
CUS_80211,91910,2964,22
CUS_80212,24716,3471,18
CUS_80213,5423,3597,25
CUS_80214,40750,3247,4
CUS_80215,14020,3132,25
CUS_80216,69033,2185,2
CUS_80217,20755,3155,18
CUS_80218,96160,784,22
CUS_80219,9180,3375,25
CUS_80220,37044,4016,10
CUS_80221,13825,1549,25
CUS_80222,28605,2501,18
CUS_80223,79321,1080,11
CUS_80224,86040,2112,17
CUS_80225,1405,3597,25
CUS_80226,12233,3554,25
CUS_80227,13607,266,25
CUS_80228,93900,1873,22
CUS_80229,89190,3787,23
CUS_80230,40375,3247,4
CUS_80231,99950,3802,22
CUS_80232,27525,3100,18
CUS_80233,3726,3597,25
CUS_80234,17800,23,25
CUS_80235,13024,707,25
CUS_80236,37570,2607,10
CUS_80237,85810,867,17
CUS_80238,95760,3624,22
CUS_80239,96065,2787,22
CUS_80240,31155,453,10
CUS_80241,20510,3155,18
CUS_80242,72622,558,6
CUS_80243,13277,4002,25
CUS_80244,96015,2787,22
CUS_80245,26582,2300,18
CUS_80246,32676,470,10
CUS_80247,56600,3712,15
CUS_80248,13843,2343,25
CUS_80249,18760,918,25
CUS_80250,65670,2674,9
CUS_80251,2941,3597,25
CUS_80252,88136,2635,23
CUS_80253,65076,3566,9
CUS_80254,30350,453,10
CUS_80255,68626,2669,13
CUS_80256,22451,3155,18
CUS_80257,78380,1162,12
CUS_80258,13032,707,25
CUS_80259,29101,4074,7
CUS_80260,96083,2787,22
CUS_80261,54090,1874,15
CUS_80262,19830,1237,25
CUS_80263,69900,3145,0
CUS_80264,3317,3597,25
CUS_80265,37556,2995,10
CUS_80266,9280,3375,25
CUS_80267,16750,3214,25
CUS_80268,36530,3468,10
CUS_80269,4960,3597,25
CUS_80270,20241,3155,18
CUS_80271,79400,1097,11
CUS_80272,7500,3295,25
CUS_80273,30190,453,10
CUS_80274,83650,366,17
CUS_80275,67130,164,13
CUS_80276,45350,1851,4
CUS_80277,18460,1834,25
