review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
RV_70155,OR_20952,5,No Title,Adorei e a entrega foi super rápido ,2017-06-10 00:00:00,2017-06-13 04:07:46
RV_70156,OR_77923,5,No Title,No Comment,2017-10-18 00:00:00,2017-10-21 01:10:32
RV_70157,OR_20886,5,No Title,No Comment,2018-07-11 00:00:00,2018-07-13 18:31:46
RV_70158,OR_90693,4,No Title,No Comment,2018-05-08 00:00:00,2018-05-10 20:45:09
RV_70159,OR_80890,4,No Title,No Comment,2018-08-02 00:00:00,2018-08-06 23:54:36
RV_70160,OR_41104,5,No Title,"Recomendo, produto muito bom!",2017-12-14 00:00:00,2017-12-15 09:49:36
RV_70161,OR_50650,3,No Title,No Comment,2018-03-13 00:00:00,2018-03-15 21:11:15
RV_70162,OR_53322,5,No Title,No Comment,2018-05-19 00:00:00,2018-05-21 02:13:23
RV_70163,OR_41369,2,potes herméticos ,otimo,2018-06-21 00:00:00,2018-06-21 19:34:04
RV_70164,OR_60987,1,Atraso na entrega ,Ainda não recebi o produto é já se passou o prazo solicitado.,2018-08-18 00:00:00,2018-08-18 10:57:42
RV_70165,OR_34993,5,No Title,"Produto perfeito, leve, bonito e chegou em perfeitas condições.",2017-04-19 00:00:00,2017-04-28 00:37:43
RV_70166,OR_35990,5,No Title,No Comment,2017-11-26 00:00:00,2017-12-04 09:15:26
RV_70167,OR_3943,3,Bonito,Produto bonito e bom porém na descrição tinha que ter o tamanho achei que era maior e é bem pequeno.,2018-04-26 00:00:00,2018-04-27 00:03:32
RV_70168,OR_43687,5,No Title,No Comment,2018-06-13 00:00:00,2018-06-13 16:40:58
RV_47801,OR_48907,1,No Title,No Comment,2017-02-22 00:00:00,2017-02-23 14:59:27
RV_70169,OR_88225,5,10,Muito bom o atendimento. Chegou muito rápido. Recomendo!,2018-05-15 00:00:00,2018-05-16 13:20:17
RV_70170,OR_69294,4,No Title,No Comment,2018-08-21 00:00:00,2018-08-23 21:27:15
RV_70171,OR_57946,5,No Title,No Comment,2017-09-19 00:00:00,2017-09-20 13:17:45
RV_70172,OR_97345,5,Excelente,Faca cumpre o que promete,2018-05-03 00:00:00,2018-05-03 19:44:32
RV_70173,OR_25906,5,No Title,"Produto ótimo, só que pequeno a carteira ",2017-08-12 00:00:00,2017-08-16 15:08:27
RV_70174,OR_17978,5,No Title,No Comment,2018-06-14 00:00:00,2018-06-17 02:41:11
RV_70175,OR_95537,5,No Title,entregaram antes do prazo.,2018-03-27 00:00:00,2018-03-28 02:35:29
RV_70176,OR_42314,4,No Title,No Comment,2017-07-18 00:00:00,2017-07-19 11:11:43
RV_70177,OR_77800,5,No Title,No Comment,2017-09-02 00:00:00,2017-09-03 14:30:08
RV_70178,OR_58452,5,No Title,No Comment,2018-05-15 00:00:00,2018-05-21 14:57:09
RV_70179,OR_60154,3,No Title,gosto muito de comprar nessa loja,2018-04-05 00:00:00,2018-04-06 10:42:09
RV_70180,OR_65560,5,super recomendo,No Comment,2018-06-27 00:00:00,2018-06-28 12:21:34
RV_70181,OR_21435,1,No Title,Ainda não recebi o produto posso cancelar a parcela do pedido. e tentar comprar outro.,2018-02-28 00:00:00,2018-03-08 18:44:43
RV_70182,OR_36217,5,No Title,No Comment,2017-10-21 00:00:00,2017-10-22 21:21:19
RV_70183,OR_46716,4,No Title,Satisfatório ,2017-10-20 00:00:00,2017-10-23 13:09:30
RV_70184,OR_18588,5,No Title,No Comment,2017-11-28 00:00:00,2017-11-29 22:45:56
RV_70185,OR_16633,5,No Title,No Comment,2018-05-24 00:00:00,2018-05-25 10:43:51
RV_70186,OR_11001,4,No Title,A loja e boa porei de todos os produtos que eu comprei só esse deu errado,2017-06-21 00:00:00,2017-06-22 04:18:41
RV_70187,OR_47215,4,No Title,No Comment,2018-02-01 00:00:00,2018-02-04 03:40:46
RV_70188,OR_40765,5,No Title,No Comment,2017-06-09 00:00:00,2017-06-10 00:55:47
RV_70189,OR_14432,4,No Title,No Comment,2018-05-23 00:00:00,2018-05-24 00:53:24
RV_70190,OR_82726,5,No Title,Parabéns produto muito bom 👍,2017-08-19 00:00:00,2017-08-22 16:29:04
RV_70191,OR_16530,4,No Title,No Comment,2018-03-28 00:00:00,2018-03-30 12:35:39
RV_70192,OR_85298,5,No Title,No Comment,2018-04-29 00:00:00,2018-05-03 03:30:17
RV_70193,OR_4192,5,No Title,No Comment,2018-02-19 00:00:00,2018-02-20 02:36:13
RV_70194,OR_3638,4,No Title,Produto entregue antes dá data prometida!,2017-04-12 00:00:00,2017-04-15 00:04:31
RV_70195,OR_84063,5,entrega rápida ,"Recomendo a loja, minha encomenda chegou em tempo hábil e de acordo com minhas expectativas.
",2018-06-22 00:00:00,2018-06-22 21:45:58
RV_70196,OR_98300,5,No Title,No Comment,2018-03-15 00:00:00,2018-03-15 23:39:52
RV_70197,OR_80636,1,No Title,"Um dos produtos comprados foi entregue, o binóculo. Já o tripé não chegou.",2018-03-28 00:00:00,2018-03-29 20:18:03
RV_70198,OR_50712,5,No Title,No Comment,2018-01-06 00:00:00,2018-01-07 21:42:53
RV_70199,OR_6975,4,ENTREGA,MUITO BOM! EMPRESA SHOW...,2018-05-19 00:00:00,2018-05-22 11:22:13
RV_70200,OR_70225,5,Muito bom ,Gostei bastante ,2018-05-24 00:00:00,2018-05-26 20:08:26
RV_70201,OR_10058,4,No Title,"Luminaria pendente, material bom resistente e leve.
Instalação super fácil, a luminosidade e excelente.

Ficou linda!",2018-02-02 00:00:00,2018-02-02 11:31:11
RV_70202,OR_59297,5,No Title,No Comment,2018-04-12 00:00:00,2018-04-12 17:02:47
RV_70203,OR_68213,5,No Title,No Comment,2017-12-19 00:00:00,2017-12-19 22:38:41
RV_70204,OR_81129,5,No Title,"Produto é muito bem acabado e ficou melhor do que eu esperava.
Recomendo",2018-04-11 00:00:00,2018-04-12 12:39:45
RV_70205,OR_60470,4,No Title,tudo serto so o preço que podia ser mais em conta.,2017-08-03 00:00:00,2017-08-31 02:11:47
RV_70206,OR_44304,4,No Title,No Comment,2018-08-09 00:00:00,2018-08-10 18:54:27
RV_70207,OR_56969,4,OK. Recomendo.,"Ainda não testei, mas veio bem acondicionado.",2018-06-06 00:00:00,2018-06-06 10:42:53
RV_70208,OR_97998,5,No Title,No Comment,2018-03-03 00:00:00,2018-03-05 17:05:14
RV_70209,OR_63358,5,No Title,No Comment,2018-08-08 00:00:00,2018-08-08 21:35:17
RV_70210,OR_40200,5,EFICIENTE,"CHEGOU ANTES DA DATA E COM A MERCADORIA SEM DETALHES, PARABÉNS",2018-07-14 00:00:00,2018-07-19 14:07:46
RV_70211,OR_919,1,No Title,No Comment,2018-04-28 00:00:00,2018-04-30 12:31:53
RV_70212,OR_55458,1,No Title,"Infelizmente o produto ainda não chegou. Houve um problema com ele em trânsito, até agora não saiu do lugar, mas também, houve a infelicidade de coincidir com a greve dos Correios. Estou no aguardo!",2017-10-12 00:00:00,2017-10-12 12:29:29
RV_30174,OR_79392,2,No Title,No Comment,2017-06-02 00:00:00,2017-06-05 14:08:36
RV_70213,OR_54519,5,No Title,No Comment,2018-04-12 00:00:00,2018-04-12 22:10:30
RV_70214,OR_5479,1,pessimo ,"péssimo produto, não funciona, não tem manual legível.",2018-05-24 00:00:00,2018-05-28 12:11:06
RV_70215,OR_72570,5,No Title,No Comment,2018-04-03 00:00:00,2018-04-03 22:44:05
RV_70216,OR_52634,5,No Title,No Comment,2018-04-12 00:00:00,2018-04-16 17:08:37
RV_70217,OR_48177,2,No Title,No Comment,2018-06-15 00:00:00,2018-06-18 23:26:21
RV_70218,OR_22524,1,No Title,"Não foi nem emitida a nota fiscal dentro do prazo de entrega, quero cancelar meu pedido ! ",2018-03-16 00:00:00,2018-03-16 09:01:51
RV_70219,OR_78060,5,No Title,O. Produto. Alias. Minha. Pulseira. Pandora. Lindaaaaaaa. Igual. Eu. Vi. Cor. Muito. Linda. Ótima. Gualidade. Legal👍,2017-03-14 00:00:00,2017-03-15 15:40:01
RV_70220,OR_59928,5,No Title,No Comment,2018-05-19 00:00:00,2018-05-21 12:33:55
RV_70221,OR_88511,5,Chegou antes ,"O produto chegou bem antes da data estimada ,,super amei ....",2018-07-05 00:00:00,2018-07-06 00:10:10
RV_70222,OR_21484,3,No Title,recebi o produto corretamente! porem nao gostei do produto!o produto vem com manual só ingles frances e alemao tive bastante dificuldade para colocar para funcionar!,2017-05-11 00:00:00,2017-05-11 22:03:37
RV_70223,OR_56434,5,No Title,Dentro do combinado! ,2018-02-27 00:00:00,2018-03-19 13:33:04
RV_70224,OR_32774,5,No Title,No Comment,2017-11-28 00:00:00,2017-12-01 00:00:23
RV_70225,OR_42456,2,No Title,No Comment,2018-04-26 00:00:00,2018-04-27 21:01:30
RV_70226,OR_96665,5,No Title,"amei o produto,agilidade na entrega,chegou muito antes do prazo,parabens, a targaryen super recomendo,a capa carteira e simplesmente perfeita nota 1000",2017-03-08 00:00:00,2017-03-09 13:35:25
RV_70227,OR_4503,5,No Title,No Comment,2017-10-25 00:00:00,2017-10-25 14:35:21
RV_70228,OR_4899,1,No Title,No Comment,2018-04-04 00:00:00,2018-04-04 12:06:57
RV_70229,OR_79945,5,No Title,No Comment,2018-06-22 00:00:00,2018-06-25 23:52:34
RV_70230,OR_16954,4,No Title,No Comment,2018-03-30 00:00:00,2018-03-31 12:35:59
RV_70231,OR_29653,5,No Title,"Os panos são lindos e o tecido de qualidade.
A entrega foi no prazo.
Recomendo! Nota dez!",2018-02-20 00:00:00,2018-02-21 00:52:40
RV_70232,OR_41670,4,No Title,No Comment,2017-06-29 00:00:00,2017-06-30 13:50:39
RV_70233,OR_17200,5,No Title,No Comment,2017-08-29 00:00:00,2017-08-30 01:58:40
RV_70234,OR_unknown,1,No Title,Esperei pelo produto a quase 20 dias e no dia da entrega falaram que estava indisponível na loja falta de respeito compro nas lannister a bastante tempo nunca tinha passado por isso insatisfeito,2017-07-23 00:00:00,2017-07-23 03:30:36
RV_70235,OR_80194,5,recomendo,produto chegou antes do prazo. excelente material superou minhas expectativas.,2018-08-04 00:00:00,2018-08-05 10:38:56
RV_70236,OR_78461,5,No Title,No Comment,2018-05-19 00:00:00,2018-05-20 13:57:29
RV_70237,OR_98491,5,No Title,No Comment,2018-06-16 00:00:00,2018-06-17 00:07:20
RV_70238,OR_61684,5,No Title,maravilhoso,2018-02-20 00:00:00,2018-02-21 14:56:56
RV_70239,OR_59542,5,No Title,Muito bom. Recomendo ,2017-12-14 00:00:00,2017-12-16 17:32:31
RV_70240,OR_37405,1,No Title,"Nenhuma informação, total desleixo",2017-12-06 00:00:00,2017-12-08 10:49:45
RV_70241,OR_14159,5,No Title,No Comment,2017-08-19 00:00:00,2017-08-20 14:28:52
RV_70242,OR_38511,4,No Title,No Comment,2018-08-28 00:00:00,2018-08-28 16:38:59
RV_70243,OR_32623,4,No Title,No Comment,2018-02-18 00:00:00,2018-02-20 13:54:11
RV_70244,OR_91981,5,Super recomendo,"Produto atende o proposito, boa qualidade e recebi antes do prazo acordado",2018-07-14 00:00:00,2018-07-16 10:45:40
RV_70245,OR_61552,5,No Title,No Comment,2017-12-09 00:00:00,2017-12-10 20:48:42
RV_70246,OR_14365,4,No Title,Muito bom,2017-08-08 00:00:00,2017-08-08 23:55:18
RV_70247,OR_11693,1,No Title,Não recebi.,2018-04-15 00:00:00,2018-04-15 14:23:37
RV_70248,OR_66098,4,No Title,No Comment,2018-07-25 00:00:00,2018-08-06 16:43:26
RV_70249,OR_89083,3,No Title,No Comment,2018-04-26 00:00:00,2018-04-27 17:50:51
RV_70250,OR_2257,3,No Title,No Comment,2017-12-21 00:00:00,2017-12-26 19:48:33
RV_70251,OR_16778,4,No Title,No Comment,2017-09-01 00:00:00,2017-09-03 22:20:43
RV_70252,OR_21006,5,RECOMENDO,recomendo,2018-07-03 00:00:00,2018-07-03 17:52:22
RV_70253,OR_51629,5,No Title,No Comment,2017-11-22 00:00:00,2017-11-23 19:56:22
RV_70254,OR_76863,5,No Title,No Comment,2017-07-13 00:00:00,2017-07-14 00:20:48
RV_70255,OR_1524,4,No Title,No Comment,2018-03-20 00:00:00,2018-03-23 02:02:02
RV_70256,OR_56432,3,No Title,No Comment,2017-08-08 00:00:00,2017-08-12 19:14:50
RV_70257,OR_10373,3,No Title,"eu paguei o frete para me entregarem em casa mas infelismente eu tive que ir retirar no correio , me senti lesado para que cobram o frete se naõ entregam .",2017-05-09 00:00:00,2017-05-19 04:04:18
RV_70258,OR_78501,4,No Title,No Comment,2018-05-20 00:00:00,2018-05-21 00:02:22
RV_70259,OR_53890,5,No Title,Amei os produtos ,2017-04-13 00:00:00,2017-04-15 12:41:30
RV_70260,OR_16244,5,No Title,Linda e delicada!! Amei,2017-11-23 00:00:00,2017-11-26 00:37:50
RV_70261,OR_44922,2,No Title,No Comment,2017-10-31 00:00:00,2017-11-02 21:08:02
RV_70262,OR_79827,5,No Title,"Produto chegou dentro do prazo, como sempre!! Amei meu porta documentos, é até maior do que eu pensei, louca para comprar outra assim que der 😍",2017-08-24 00:00:00,2017-08-24 23:12:23
RV_70263,OR_77461,5,No Title,No Comment,2018-02-20 00:00:00,2018-02-21 12:29:26
RV_70264,OR_2787,4,No Title,No Comment,2018-06-14 00:00:00,2018-06-15 11:38:24
RV_70265,OR_62305,1,Correios de outra cidade,"Primeiro o produto estava com retirada nos correios de outra cidade. O produto retornou, o reenvio foi solicitado. E agora está constando cancelado no site. Estou aguardando o reenvio da meu pedido.",2018-05-16 00:00:00,2018-05-22 21:42:11
RV_70266,OR_70077,5,No Title,O produto veio bem embalado e foi entregue bem antes do prazo.,2017-11-15 00:00:00,2017-11-16 10:52:14
RV_70267,OR_4481,5,Nao entendi,Nossa amei chegou bem antes do prazo da entrega tô muito satisfeita ,2018-05-22 00:00:00,2018-05-22 23:54:17
RV_70268,OR_46898,5,No Title,No Comment,2018-01-11 00:00:00,2018-01-13 12:31:19
RV_70269,OR_65898,5,No Title,No Comment,2018-07-24 00:00:00,2018-07-24 21:17:39
RV_70270,OR_91557,4,No Title,No Comment,2017-02-09 00:00:00,2017-02-10 12:18:34
RV_70271,OR_74715,4,No Title,No Comment,2017-11-10 00:00:00,2017-11-10 21:25:06
RV_70272,OR_91968,5,No Title,"Produto de excelente qualidade, tecido macio e confortável. Recomendo",2018-03-28 00:00:00,2018-03-29 14:15:13
RV_70273,OR_90921,4,No Title,Ótimo.,2018-01-25 00:00:00,2018-01-30 11:47:28
RV_70274,OR_56424,5,No Title,No Comment,2017-02-21 00:00:00,2017-02-22 10:11:33
RV_70275,OR_96104,4,No Title,No Comment,2018-01-16 00:00:00,2018-01-19 13:16:06
RV_70276,OR_16352,1,No Title,"espero que chegue o produto
que voces tenham mais pontualidade",2017-12-20 00:00:00,2017-12-20 14:11:59
RV_70277,OR_83954,5,No Title,No Comment,2018-07-04 00:00:00,2018-07-04 20:25:10
RV_70278,OR_19227,4,No Title,No Comment,2018-08-22 00:00:00,2018-08-22 03:41:59
RV_70279,OR_35306,3,No Title,No Comment,2017-09-30 00:00:00,2017-10-03 01:41:06
RV_70280,OR_52259,4,Retrovisor lindo,"Qualidade razoável, vale o preço.",2018-06-06 00:00:00,2018-06-07 02:17:26
RV_70281,OR_14176,5,No Title,No Comment,2017-05-23 00:00:00,2017-05-25 14:35:30
RV_70282,OR_86626,5,No Title,No Comment,2018-05-08 00:00:00,2018-05-08 15:31:10
RV_70283,OR_34529,1,No Title,Nunca + targaryen e stark Descaso total Essa é a 3ª reclamação q faço Como comprei com o parceiro qdo ligo na stark n consigo falar com nenhum atendente e n existe retorno da targaryen ou seja...,2018-02-12 00:00:00,2018-02-14 20:16:34
RV_70284,OR_66194,1,No Title,"Umdos kits chegou certo o outro chegou foi cortina, não pedi cortina.. e não consigo falar com a loja",2017-10-02 00:00:00,2017-10-05 12:20:06
RV_70285,OR_38234,5,No Title,No Comment,2018-03-09 00:00:00,2018-03-10 22:39:45
RV_70286,OR_65554,5,No Title,No Comment,2018-05-08 00:00:00,2018-05-10 12:24:51
RV_70287,OR_45114,5,No Title,"Produto ótimo, super recomendo.",2018-05-09 00:00:00,2018-05-10 13:45:05
RV_70288,OR_38469,4,Boa,"Entrega e serviço perfeito,só o produto que não cumpriu o que prometia. Escova rotativa muito fraca e fica com cheiro forte de queimado",2018-08-07 00:00:00,2018-08-07 21:15:17
RV_70289,OR_37062,5,No Title,No Comment,2018-02-16 00:00:00,2018-02-18 23:34:27
RV_70290,OR_68543,4,No Title,No Comment,2018-07-21 00:00:00,2018-07-25 21:06:47
RV_70291,OR_35048,5,Recomendo,Muito bom!,2018-05-15 00:00:00,2018-05-15 17:28:36
RV_70292,OR_13685,1,No Title,No Comment,2018-06-06 00:00:00,2018-06-06 15:35:04
RV_70293,OR_89078,1,No Title,No Comment,2018-03-11 00:00:00,2018-03-11 13:57:01
RV_8593,OR_40603,5,No Title,Otimo,2017-12-06 00:00:00,2017-12-12 11:03:24
RV_70294,OR_20283,4,No Title,No Comment,2018-02-16 00:00:00,2018-02-19 01:00:16
RV_70295,OR_36108,3,No Title,No Comment,2018-04-11 00:00:00,2018-04-12 12:15:54
RV_70296,OR_90858,5,No Title,chegou antes do prazo super recomendo,2017-04-08 00:00:00,2017-04-09 18:40:10
RV_70297,OR_39363,5,No Title,No Comment,2017-08-02 00:00:00,2017-08-05 14:39:49
RV_70298,OR_68336,2,No Title,Comprei outros dois produtos e chegaram. Agora o Mobile até hj nada.,2017-12-10 00:00:00,2017-12-17 01:23:24
RV_70299,OR_69283,5,No Title,No Comment,2017-08-19 00:00:00,2017-08-19 15:43:55
RV_70300,OR_30825,5,No Title,No Comment,2017-05-18 00:00:00,2017-05-20 11:13:23
RV_70301,OR_46952,5,No Title,No Comment,2017-10-10 00:00:00,2017-10-10 22:32:39
RV_70302,OR_56753,5,No Title,No Comment,2018-04-11 00:00:00,2018-04-11 20:27:49
RV_70303,OR_66991,5,No Title,gostei,2017-04-13 00:00:00,2017-04-14 16:23:46
RV_70304,OR_42663,1,No Title,No Comment,2017-12-16 00:00:00,2017-12-16 14:49:40
RV_70305,OR_94532,4,No Title,PRODUTO DE QUALIDADE,2018-04-03 00:00:00,2018-04-04 13:14:06
RV_70306,OR_61651,3,No Title,No Comment,2017-11-12 00:00:00,2017-11-12 19:00:45
RV_70307,OR_44593,5,No Title,No Comment,2017-02-17 00:00:00,2017-02-20 02:29:17
RV_70308,OR_54069,5,No Title,No Comment,2017-09-05 00:00:00,2017-10-04 17:00:29
RV_70309,OR_42142,5,No Title,No Comment,2018-02-18 00:00:00,2018-02-18 16:06:47
RV_70310,OR_79969,5,No Title,No Comment,2018-07-27 00:00:00,2018-07-30 01:43:26
RV_70311,OR_18781,3,No Title,No Comment,2018-04-28 00:00:00,2018-05-02 17:02:44
RV_70312,OR_1792,1,Péssimo! Produto errado,"Demorou para chegar e não veio o produto que comprei. Produto mau embalado, Produto errado e NF dentro do produto em nome de outra pessoa. Péssimo! Quero meu dinheiro de volta!",2018-08-14 00:00:00,2018-08-15 12:19:25
RV_70313,OR_23716,5,No Title,No Comment,2018-01-09 00:00:00,2018-01-10 10:44:41
RV_70314,OR_18676,2,No Title,No Comment,2017-07-06 00:00:00,2017-07-07 00:37:19
RV_70315,OR_21542,4,No Title,No Comment,2017-04-04 00:00:00,2017-04-05 02:18:14
RV_70316,OR_72504,4,No Title,No Comment,2017-07-18 00:00:00,2017-07-19 15:18:51
RV_70317,OR_90704,4,No Title,No Comment,2017-04-14 00:00:00,2017-04-16 22:00:48
RV_70318,OR_57238,5,No Title,"Produto muito bom . 
Excelente custo /benefício .",2017-11-01 00:00:00,2017-11-02 10:19:21
RV_70319,OR_80090,5,No Title,No Comment,2018-02-01 00:00:00,2018-02-08 16:13:22
RV_70320,OR_89478,5,No Title,Entrega rápida e produto excelente ,2017-11-22 00:00:00,2017-11-24 21:23:10
RV_70321,OR_19610,5,No Title,No Comment,2017-05-26 00:00:00,2017-05-27 11:22:47
RV_70322,OR_29842,5,No Title,"Recebi o produto antes da data prevista.
AMEI veio igual a foto.
",2018-03-27 00:00:00,2018-04-02 00:52:23
RV_70323,OR_64944,5,No Title,otimo,2017-12-20 00:00:00,2017-12-28 11:43:28
RV_70324,OR_28472,5,No Title,No Comment,2017-11-01 00:00:00,2017-11-03 10:16:16
RV_70325,OR_30440,5,No Title,No Comment,2018-05-11 00:00:00,2018-05-14 14:36:51
RV_70326,OR_40916,5,No Title,No Comment,2017-03-28 00:00:00,2017-03-31 19:04:34
RV_70327,OR_20311,5,No Title,No Comment,2017-08-08 00:00:00,2017-08-10 18:25:12
RV_70328,OR_60405,4,No Title,No Comment,2018-06-28 00:00:00,2018-07-02 10:16:04
RV_70329,OR_50706,5,No Title,No Comment,2017-03-31 00:00:00,2017-04-01 11:33:13
RV_70330,OR_703,5,No Title,No Comment,2018-04-06 00:00:00,2018-04-08 21:53:23
RV_70331,OR_4697,3,No Title,No Comment,2018-01-10 00:00:00,2018-01-10 23:27:07
RV_70332,OR_2326,3,No Title,No Comment,2018-04-11 00:00:00,2018-04-11 16:31:50
RV_70333,OR_10527,5,No Title,Entrega rápida produto otino,2018-02-07 00:00:00,2018-02-15 01:46:08
RV_70334,OR_65981,5,No Title,No Comment,2017-09-28 00:00:00,2017-09-29 01:29:10
RV_70335,OR_12880,5,No Title,No Comment,2017-09-14 00:00:00,2017-09-15 01:58:07
RV_70336,OR_3591,5,No Title,No Comment,2017-10-28 00:00:00,2017-10-28 21:26:51
RV_70337,OR_34786,5,No Title,Tive dificuldades de manusear o produto mas fui bem orientada pela assistência técnica da HP.,2016-12-10 00:00:00,2016-12-10 10:07:58
RV_70338,OR_71752,5,No Title,No Comment,2017-11-28 00:00:00,2017-11-29 00:45:15
RV_70339,OR_78719,5,No Title,No Comment,2018-05-18 00:00:00,2018-05-21 00:01:12
RV_70340,OR_90444,5,No Title,No Comment,2017-09-19 00:00:00,2017-09-20 19:57:50
RV_70341,OR_8282,5,No Title,No Comment,2017-10-15 01:00:00,2017-10-15 18:08:14
RV_70342,OR_62547,5,Bom ,No Comment,2018-06-16 00:00:00,2018-06-17 02:25:10
RV_70343,OR_32391,5,No Title,Se superou na qualidade do produto e na entrega. ,2017-10-14 00:00:00,2017-10-18 06:06:35
RV_70344,OR_4758,4,No Title,No Comment,2017-08-19 00:00:00,2017-08-20 05:39:15
RV_70345,OR_62492,5,No Title,No Comment,2018-08-16 00:00:00,2018-08-20 01:03:54
RV_70346,OR_6724,4,No Title,ótimo produto e no prazo certo. ,2017-06-22 00:00:00,2017-06-23 03:18:41
RV_70347,OR_69736,1,No Title,Aguardando ansiosamente o produto porém chegou o prazo de entrega e ainda não recebi o produto e não recebi nenhuma informação sobre o atraso ou se teve algum problema com o envio da mercadoria.,2017-12-10 00:00:00,2017-12-10 02:37:49
RV_70348,OR_96618,5,No Title,"Comprar pela lojas lannister e mais seguro, e porquê agente não conhece bem os seus parceiros más eles cumprem o quê prometem, vocês estão de parabéns a lojas lannister e seus parceiros eu indico. ",2017-11-08 00:00:00,2017-11-08 13:01:52
RV_70349,OR_84478,5,No Title,No Comment,2017-10-19 00:00:00,2017-11-14 09:13:50
RV_70350,OR_79816,1,No Title,No site o shampoo esta como 500ml e chegou um de 300ml... Isso e propagana enganosa,2018-02-18 00:00:00,2018-02-20 14:36:55
RV_70351,OR_82540,4,No Title,No Comment,2017-07-22 00:00:00,2017-07-23 01:10:35
RV_70352,OR_92891,5,No Title,No Comment,2017-07-08 00:00:00,2017-07-08 23:07:42
RV_70353,OR_36812,1,No Title,No Comment,2017-09-27 00:00:00,2017-09-28 14:42:56
RV_70354,OR_63522,1,No Title,No Comment,2018-04-08 00:00:00,2018-04-08 15:15:14
RV_70355,OR_34513,5,No Title,No Comment,2018-03-07 00:00:00,2018-03-10 12:35:09
RV_70356,OR_94467,5,SUPER RECOMENDO,"Chegou muito antes do previsto, bem embalado!
Show!",2018-07-05 00:00:00,2018-07-05 18:29:59
RV_70357,OR_84702,5,No Title,No Comment,2018-01-04 00:00:00,2018-01-05 00:52:48
RV_70358,OR_81402,5,No Title,No Comment,2018-04-13 00:00:00,2018-04-17 11:50:32
RV_70359,OR_10592,2,No Title,"Minha entrega ainda não foi realizada.Achei que não passaria do prazo estipulado. Informaram que vieram,mas ninguém ouviu chamarem.Isso que dá colocar nos Correios.",2018-01-11 00:00:00,2018-01-12 10:50:11
RV_70360,OR_83416,5,No Title,No Comment,2018-02-03 00:00:00,2018-02-04 13:40:24
RV_70361,OR_3475,5,No Title,Td ok,2017-12-12 00:00:00,2017-12-14 21:27:57
RV_70362,OR_41583,5,No Title,No Comment,2018-02-01 00:00:00,2018-02-01 23:50:45
RV_70363,OR_96326,5,No Title,No Comment,2018-05-19 00:00:00,2018-05-21 20:38:20
RV_70364,OR_46218,5,No Title,"Tenho em prazer em comprar na lannister, nunca falharam em nada comigo!",2018-03-27 00:00:00,2018-03-28 11:10:51
RV_70365,OR_63297,3,No Title,No Comment,2018-06-13 00:00:00,2018-06-14 12:46:23
RV_70366,OR_71113,5,No Title,No Comment,2018-07-26 00:00:00,2018-07-26 19:45:53
RV_70367,OR_79091,5,No Title,No Comment,2018-05-18 00:00:00,2018-05-21 14:59:51
RV_70368,OR_39749,5,No Title,No Comment,2017-07-29 00:00:00,2017-08-05 15:29:49
RV_70369,OR_84712,5,No Title,"Tem sido maravilhosa tds as minhas compras realizado neste site.Atendeu as minhas expectativas obrigada e indico pode comprar é super confiavel.
",2017-08-12 00:00:00,2017-08-15 12:41:09
RV_70370,OR_2151,4,No Title,No Comment,2018-04-18 00:00:00,2018-04-21 17:09:35
RV_70371,OR_57349,4,No Title,No Comment,2017-11-01 00:00:00,2017-11-03 18:11:39
RV_70372,OR_14517,5,No Title,No Comment,2018-08-11 00:00:00,2018-08-12 01:57:49
RV_70373,OR_55126,5,No Title,A foto da placa com a imagem ao redor dá para entender que era grande,2018-03-22 00:00:00,2018-03-22 12:34:46
RV_70374,OR_47580,4,No Title,No Comment,2018-04-06 00:00:00,2018-04-09 00:44:06
RV_70375,OR_25765,5,Super recomendo,"Muito fácil de comprar, preço ótimo, nota 10",2018-08-25 00:00:00,2018-08-28 13:42:40
RV_70376,OR_61254,1,No Title,Não imaginei que teria varias avarias não fiquei feliz com o produto.,2018-05-08 00:00:00,2018-05-10 16:51:16
RV_70377,OR_95129,3,No Title,No Comment,2018-08-03 00:00:00,2018-08-06 23:36:34
RV_70378,OR_94903,1,No Title,"Recebi o produto danificado a maleta. Na opção meus pedidos em 01/12/2017 solicitei o cancelamento, relatando o acontecido. hoje 12/12 /2017 não recebi nenhum contato.",2017-12-01 00:00:00,2017-12-12 17:34:48
RV_70379,OR_27277,5,No Title,No Comment,2018-02-07 00:00:00,2018-02-10 10:18:47
RV_70380,OR_53893,5,No Title,No Comment,2018-05-11 00:00:00,2018-05-12 15:40:35
RV_70381,OR_92738,5,No Title,No Comment,2018-05-05 00:00:00,2018-05-07 13:08:31
RV_70382,OR_20483,5,No Title,"Ótimo, entregou muito antes do prazo, está de parabéns",2018-07-27 00:00:00,2018-07-28 13:10:12
RV_70383,OR_46953,5,No Title,No Comment,2017-12-22 00:00:00,2017-12-26 00:52:38
RV_70384,OR_81465,4,No Title,No Comment,2018-01-24 00:00:00,2018-01-26 21:50:45
RV_70385,OR_44668,5,No Title,excelente ...,2018-04-24 00:00:00,2018-04-25 16:50:49
RV_70386,OR_38116,1,Nao entregRam o produto,Gostaria de saber se vao devolver o meu dinheiro,2018-06-03 00:00:00,2018-06-07 22:53:41
RV_70387,OR_43953,1,No Title,Ainda nao recebi o produto,2017-07-18 00:00:00,2017-07-19 15:01:53
