order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
73835,2,404,105,2018-03-22 00:09:24,59.9,22.13
73836,1,13347,1198,2018-03-12 15:15:40,19.9,18.23
73837,1,27616,585,2018-07-20 14:55:17,35.0,17.38
73838,1,354,187,2017-10-02 22:56:16,38.4,16.11
73838,2,354,187,2017-10-02 22:56:16,38.4,16.11
73838,3,354,187,2017-10-02 22:56:16,38.4,16.11
73839,1,21099,92,2017-05-31 02:15:15,713.7,13.19
73840,1,8942,140,2017-07-20 14:15:12,68.0,15.23
73841,1,27617,456,2018-01-10 23:29:25,79.9,22.88
73842,1,2784,197,2017-09-21 12:45:16,1649.99,33.42
73843,1,20019,1560,2018-03-08 15:15:39,104.0,15.48
73844,1,443,14,2018-05-04 17:15:13,53.9,0.0
73845,1,806,52,2018-08-07 15:04:23,99.0,8.85
73846,1,12129,843,2016-09-19 23:11:33,44.99,2.83
73846,2,12129,843,2016-09-19 23:11:33,44.99,2.83
73846,3,12129,843,2016-09-19 23:11:33,44.99,2.83
73847,1,3844,313,2018-07-09 21:15:18,75.99,17.74
73848,1,1308,146,2017-11-23 22:06:30,368.9,27.42
73849,1,107,23,2017-10-13 02:35:29,49.0,11.85
73850,1,681,176,2017-01-30 21:58:21,229.9,21.92
73851,1,20266,172,2017-11-21 00:56:31,189.99,26.17
73852,1,2723,657,2017-07-27 11:55:09,105.0,13.75
73853,1,7410,1417,2017-11-23 16:46:24,45.0,17.6
73854,1,10945,1579,2018-04-26 08:31:49,1399.0,16.66
73855,1,20549,827,2018-02-01 02:42:20,52.0,25.98
73856,1,4184,24,2017-10-31 02:14:11,29.99,14.1
73857,1,27618,908,2018-02-08 17:31:32,89.0,12.12
73858,1,6153,162,2017-11-03 15:10:11,80.4,21.05
73859,1,18402,570,2017-07-03 14:30:19,29.9,16.79
73860,1,4950,347,2018-06-20 15:38:52,299.99,24.9
73861,1,27619,1027,2018-08-24 16:24:32,12.0,18.23
73862,1,5670,123,2017-07-13 17:21:13,110.0,18.02
73863,1,2259,895,2018-08-20 18:29:05,80.49,8.72
73864,1,463,38,2018-03-29 10:55:43,104.99,23.31
73865,1,122,108,2017-12-28 02:10:50,122.99,14.61
73866,1,5523,66,2018-08-09 16:45:19,56.99,23.51
73866,2,1387,66,2018-08-09 16:45:19,56.99,11.75
73866,3,5523,66,2018-08-09 16:45:19,56.99,23.51
73867,1,27620,1530,2018-04-19 10:31:17,99.0,18.57
73868,1,10970,623,2017-04-05 21:22:48,19.5,10.96
73868,2,10970,623,2017-04-05 21:22:48,19.5,10.96
73869,1,27621,1658,2017-07-04 02:15:56,20.0,15.1
73870,1,8748,851,2018-04-05 18:47:53,169.0,67.55
73871,1,22229,394,2018-08-21 09:43:58,32.9,46.89
73872,1,443,14,2017-11-03 11:50:21,59.9,13.44
73873,1,21844,142,2017-07-12 01:55:16,59.9,16.18
73874,1,12468,140,2018-03-26 19:35:27,125.0,14.96
73875,1,2443,316,2018-08-21 03:30:27,29.99,7.47
73876,1,550,321,2018-02-19 16:05:34,29.99,14.1
73877,1,23088,639,2017-08-16 14:04:02,31.99,16.11
73878,1,27622,2008,2018-08-06 06:35:18,149.0,23.76
73879,1,15093,569,2018-07-16 13:57:44,78.9,39.91
73880,1,27623,66,2018-01-04 02:37:50,61.99,16.19
73881,1,27624,497,2018-08-01 20:04:17,55.16,23.19
73882,1,173,146,2018-04-17 13:09:59,27.9,5.9
73882,2,3880,231,2018-04-17 13:09:59,46.99,19.68
73883,1,234,53,2017-11-20 02:56:12,75.0,13.08
73884,1,17015,187,2018-03-15 20:35:32,140.0,23.3
73885,1,27625,2892,2016-10-17 16:56:40,239.9,12.29
73886,1,319,227,2018-06-21 18:27:23,89.99,12.36
73887,1,2910,310,2018-06-18 09:14:40,26.9,8.88
73888,1,10288,105,2018-06-28 03:17:15,49.9,18.45
73889,1,27626,22,2017-02-12 17:16:41,176.99,53.79
73890,1,22202,673,2018-08-09 06:45:10,129.9,8.49
73891,1,27627,775,2018-02-08 10:16:03,165.9,17.6
73892,1,12407,901,2018-04-11 02:08:36,18.75,17.06
73893,1,639,175,2018-03-13 22:09:10,47.49,13.71
73894,1,2940,105,2018-01-17 00:14:24,169.9,10.6
73895,1,13,13,2017-07-19 16:55:10,89.9,15.38
73896,1,240,183,2018-08-03 15:10:13,27.9,7.46
73897,1,3906,21,2018-05-11 16:12:36,24.99,50.85
73898,1,21104,970,2018-06-06 10:30:27,475.9,69.7
73899,1,15661,1887,2018-09-03 13:15:34,527.9,18.0
73900,1,27628,1098,2018-03-13 17:31:09,70.0,15.37
73901,1,1389,638,2018-02-08 21:29:24,297.0,51.93
73902,1,6460,88,2018-08-15 02:44:41,190.0,13.99
73903,1,8750,590,2018-08-07 23:10:13,56.9,11.42
73904,1,4202,1276,2018-03-16 16:29:52,159.0,22.19
73905,1,27629,187,2018-05-11 17:35:30,150.0,12.95
73905,2,27629,187,2018-05-11 17:35:30,150.0,12.95
73906,1,345,13,2018-08-01 17:06:24,77.9,23.35
73907,1,10288,105,2018-04-04 13:30:12,49.9,18.23
73908,1,27630,1605,2018-01-05 18:46:40,39.0,15.1
73909,1,4701,146,2017-08-21 16:35:26,135.9,25.79
73910,1,20760,180,2017-11-17 14:35:32,15.99,7.78
73911,1,8080,133,2018-04-16 04:11:08,173.9,9.57
73912,1,511,234,2017-09-25 19:25:24,99.9,28.08
73913,1,24419,223,2018-03-05 03:35:40,124.9,20.11
73914,1,7374,64,2018-08-01 16:44:58,78.0,16.74
73915,1,27631,168,2018-02-26 13:30:29,182.32,13.62
73916,1,536,88,2018-05-04 20:15:30,199.0,0.0
73917,1,2003,828,2018-02-06 02:53:27,46.0,15.1
73918,1,1143,88,2018-04-26 11:30:32,102.9,13.16
73919,1,27632,111,2018-01-31 22:16:18,27.3,15.1
73920,1,267,11,2017-12-04 19:18:21,89.99,12.97
73921,1,1920,439,2018-04-20 14:51:07,48.9,9.26
73921,2,1920,439,2018-04-20 14:51:07,48.9,9.26
73922,1,15587,11,2018-01-17 02:51:32,29.99,7.78
73923,1,1344,626,2018-08-10 05:23:54,29.99,17.34
73924,1,12723,1807,2017-03-27 10:35:30,499.0,48.98
73925,1,2364,593,2017-05-10 21:50:16,109.9,10.96
73926,1,25630,105,2018-05-23 13:36:47,289.9,19.91
73927,1,27633,930,2017-10-30 12:28:25,59.9,19.66
73928,1,12959,213,2018-03-22 13:10:35,349.9,25.03
73929,1,27634,1253,2017-07-05 21:25:14,119.9,21.33
73930,1,1978,131,2018-02-09 20:52:02,89.99,9.44
73931,1,21273,590,2018-04-11 15:35:27,56.9,16.37
73932,1,434,14,2018-03-22 11:10:29,53.9,21.35
73933,1,27635,218,2018-05-17 18:13:27,45.0,18.23
73934,1,793,57,2017-04-03 14:02:29,59.0,14.58
73935,1,27636,7,2017-12-18 04:09:25,79.9,7.81
73936,1,3180,797,2018-08-22 18:55:16,129.0,18.7
73937,1,5251,540,2017-06-16 14:02:47,9.9,16.11
73938,1,27637,773,2018-08-06 19:25:08,14.99,7.39
73939,1,16996,2222,2018-08-13 12:35:15,49.9,14.51
73940,1,27638,96,2018-01-24 14:18:26,99.9,9.51
73941,1,26116,81,2018-08-10 09:45:18,19.9,18.24
73942,1,8259,104,2017-05-31 22:50:11,99.0,9.44
73943,1,27639,48,2018-08-02 16:24:39,29.9,8.37
73944,1,6200,197,2017-12-12 02:39:03,599.0,55.41
73945,1,5523,66,2018-01-26 14:32:53,56.99,12.74
73946,1,3156,383,2017-04-17 22:55:16,17.9,10.96
73947,1,27640,2678,2017-04-12 18:55:15,27.0,8.72
73948,1,849,205,2018-03-12 10:10:26,19.9,22.06
73949,1,27641,207,2017-08-30 09:55:19,46.9,17.15
73949,2,21923,207,2017-08-30 09:55:19,44.9,13.04
73950,1,1356,593,2017-05-25 13:22:28,39.9,8.72
73951,1,27642,992,2017-12-06 22:18:27,169.99,15.95
73952,1,27643,741,2017-12-01 21:31:43,159.9,25.96
73953,1,1004,113,2018-02-13 15:10:22,180.0,16.01
73954,1,1502,88,2018-04-06 14:30:37,134.9,13.38
73955,1,267,11,2017-12-04 16:31:00,89.99,9.44
73956,1,27644,23,2017-12-13 17:35:29,88.0,14.37
73957,1,2136,253,2017-11-13 22:30:51,99.99,25.54
73958,1,11576,1105,2018-05-10 02:55:25,307.5,10.51
73959,1,18225,272,2017-09-21 16:10:11,86.5,47.32
73960,1,27343,448,2018-05-10 10:53:03,27.99,7.39
73961,1,340,14,2017-11-24 13:18:30,59.9,13.44
73962,1,27645,2916,2017-08-18 11:05:09,45.0,8.72
73963,1,244,22,2017-02-06 19:44:25,119.6,18.0
73964,1,5514,96,2018-08-03 08:30:19,64.9,19.36
73965,1,27646,367,2018-01-11 21:36:23,72.4,25.54
73966,1,27647,142,2017-08-31 17:15:17,96.36,21.53
73966,2,1160,13,2017-08-31 17:15:17,69.9,4.31
73967,1,9811,121,2018-03-14 19:49:14,159.0,51.61
73968,1,4406,396,2018-07-06 11:31:18,49.9,9.1
73969,1,27648,10,2018-07-17 08:46:08,58.99,11.43
73970,1,4392,23,2017-11-21 21:46:45,45.0,7.78
73971,1,20420,1689,2018-08-13 21:45:19,812.99,31.99
73972,1,694,97,2018-03-08 15:30:45,126.12,14.63
73973,1,1659,203,2017-06-21 21:30:10,69.9,16.12
73974,1,27649,808,2018-03-08 14:08:45,67.9,13.92
73975,1,27650,349,2018-06-14 17:11:37,199.9,15.23
73976,1,412,279,2018-08-09 02:44:11,54.99,23.19
73977,1,12334,131,2017-12-06 09:50:37,79.9,15.32
73978,1,126,110,2018-05-09 22:11:09,119.0,25.31
73979,1,5712,116,2017-10-17 05:08:09,29.99,14.1
73980,1,27651,88,2018-01-19 13:49:58,688.0,16.32
73981,1,7324,528,2018-02-22 16:47:32,50.9,16.12
73982,1,13712,683,2018-03-22 09:10:33,75.0,16.5
73983,1,1764,38,2017-04-14 13:15:11,129.99,9.28
73984,1,13290,123,2017-07-14 11:43:40,109.9,14.5
73985,1,11082,299,2017-05-30 13:23:08,64.9,18.02
73986,1,356,53,2018-04-17 09:12:02,45.0,8.88
73987,1,14828,431,2018-03-30 10:35:33,19.0,22.85
73987,2,14828,431,2018-03-30 10:35:33,19.0,22.85
73988,1,20609,611,2017-04-06 15:05:10,129.9,29.84
73989,1,27652,106,2017-07-31 16:23:23,55.0,16.15
73990,1,27653,608,2017-05-11 02:15:15,39.99,11.74
73991,1,27654,2917,2018-08-20 15:44:07,69.9,9.18
73992,1,11215,74,2017-10-10 20:07:22,27.5,13.37
73993,1,13,13,2017-05-15 17:35:10,89.9,15.38
73994,1,4552,7,2018-07-27 14:44:28,169.9,25.27
73995,1,1647,23,2018-08-20 16:50:20,49.0,18.44
73996,1,14237,12,2018-03-22 02:50:52,35.0,7.39
73997,1,18209,264,2018-04-26 14:30:55,59.99,17.13
73998,1,122,108,2017-12-27 19:30:34,122.99,14.61
73999,1,823,455,2018-05-17 18:15:22,149.9,9.02
74000,1,7894,175,2017-06-07 16:22:42,32.98,15.1
74001,1,8903,384,2017-05-05 02:25:33,339.99,17.14
74002,1,2815,326,2017-03-08 23:32:16,27.9,14.52
74003,1,7057,414,2017-01-21 23:40:42,169.0,25.0
74004,1,27655,680,2018-07-23 04:31:59,179.9,23.97
74005,1,433,14,2017-11-30 20:33:53,49.0,35.93
74006,1,239,143,2017-08-04 19:10:11,39.9,17.63
74007,1,27656,1904,2018-04-16 04:15:16,29.99,29.31
74007,2,2338,13,2018-04-16 04:15:16,12.9,5.86
74008,1,27657,1326,2018-02-27 22:10:19,85.0,12.59
74009,1,1355,632,2017-05-31 01:25:29,103.97,25.04
74010,1,17836,829,2018-04-23 05:50:38,219.22,12.16
74011,1,2326,63,2018-07-19 09:05:10,199.9,45.2
74012,1,2376,162,2018-03-27 20:30:45,143.8,25.82
74013,1,26653,49,2018-02-16 11:55:59,255.0,28.17
74014,1,102,353,2018-04-12 23:27:59,94.0,13.78
74015,1,13240,240,2017-08-01 09:05:16,84.9,17.84
74016,1,26449,81,2018-06-21 12:18:46,42.9,8.64
74017,1,462,298,2017-06-09 01:35:10,65.0,25.73
74018,1,584,240,2017-07-27 17:05:16,169.9,26.03
74019,1,27658,31,2017-09-12 04:36:04,59.9,16.86
74020,1,267,11,2017-03-19 23:55:22,89.99,14.8
74021,1,18025,665,2018-02-06 21:10:22,139.0,27.29
74022,1,432,166,2018-02-09 20:29:50,109.9,21.61
74023,1,2199,106,2018-01-30 09:16:25,79.0,13.57
74024,1,21282,1549,2018-03-14 19:50:34,37.5,15.23
74025,1,714,23,2018-06-18 02:17:18,78.0,22.48
74026,1,5507,70,2018-03-13 22:35:35,52.0,17.94
74027,1,4176,921,2017-09-21 02:55:32,28.9,25.63
74028,1,14925,600,2018-04-19 12:30:48,32.49,7.87
74029,1,3618,143,2017-08-24 14:15:10,25.9,7.78
74029,2,3618,143,2017-08-24 14:15:10,25.9,7.78
74030,1,27659,293,2018-03-20 15:20:29,17.9,12.79
74030,2,27659,293,2018-03-20 15:20:29,17.9,12.79
74030,3,27659,293,2018-03-20 15:20:29,17.9,12.79
74031,1,27660,284,2018-01-31 22:13:28,27.99,15.1
74032,1,27661,38,2017-02-19 21:48:25,129.99,13.49
74033,1,74,68,2017-09-26 15:10:32,44.9,7.78
74034,1,2635,53,2017-10-13 02:56:36,85.0,20.08
74035,1,27662,2918,2017-03-29 18:23:19,74.99,13.1
74036,1,151,128,2018-02-19 11:47:05,74.9,12.65
74037,1,26225,941,2018-05-10 18:16:15,67.88,18.36
74038,1,2592,969,2018-07-23 18:30:12,75.0,32.82
74038,2,27663,2171,2018-07-17 18:30:12,249.9,16.41
74038,3,2592,969,2018-07-23 18:30:12,75.0,32.82
74039,1,823,455,2018-03-09 14:20:34,149.9,23.37
74040,1,8003,56,2017-12-07 13:52:36,199.0,17.64
74041,1,11271,613,2017-11-03 03:10:29,34.99,20.84
74042,1,4854,111,2017-06-22 00:24:57,48.9,11.85
74043,1,2948,1041,2018-02-19 13:32:28,168.99,15.93
74044,1,27664,140,2017-11-17 11:35:54,395.9,15.79
74045,1,927,448,2017-12-13 20:51:06,166.99,25.62
74046,1,6765,296,2017-03-13 06:45:15,1450.0,84.58
74047,1,169,143,2017-11-28 02:56:29,45.9,68.13
74048,1,11582,348,2018-05-03 18:10:24,89.99,14.72
74049,1,27665,13,2017-10-25 10:35:19,119.9,12.34
74050,1,3182,23,2018-02-23 11:25:33,149.0,14.79
74051,1,482,20,2018-06-20 13:32:14,27.5,15.29
74052,1,18592,860,2018-01-25 07:52:24,188.0,74.27
74053,1,3810,124,2018-07-10 16:31:51,56.1,19.58
74054,1,4403,923,2017-05-26 06:43:17,89.99,16.88
74054,2,4403,923,2017-05-26 06:43:17,89.99,16.88
74055,1,27666,21,2018-06-19 22:20:35,27.99,18.3
74056,1,27667,1929,2018-06-12 02:53:58,19.9,7.39
74057,1,9917,294,2017-08-03 12:23:13,249.9,28.07
74057,2,9917,294,2017-08-03 12:23:13,249.9,28.07
74058,1,1212,584,2017-12-21 16:33:11,177.99,17.01
74059,1,1912,794,2018-03-26 19:48:27,389.0,55.25
74060,1,10431,1041,2018-03-28 15:31:17,159.9,25.3
74061,1,23326,192,2018-08-14 01:15:15,39.0,19.46
74062,1,5002,1410,2017-12-06 09:58:22,47.9,15.1
74063,1,27668,45,2018-01-18 02:09:41,320.0,18.72
74064,1,2081,21,2017-09-21 00:20:17,18.9,7.78
74065,1,104,93,2018-04-25 21:35:19,110.0,0.0
74066,1,2421,385,2017-10-09 20:14:23,59.9,13.44
74067,1,19291,1523,2017-11-24 18:13:24,39.99,15.1
74068,1,27669,924,2018-03-08 12:50:30,75.0,18.1
74069,1,721,411,2018-04-04 16:15:22,330.0,10.07
74070,1,27670,1607,2018-05-22 03:55:07,71.9,12.96
74071,1,9816,670,2017-08-24 20:05:06,110.0,12.27
74072,1,26119,29,2017-06-01 21:55:09,79.9,28.96
74073,1,16062,21,2018-02-19 14:07:52,24.99,14.1
74074,1,27671,2084,2018-05-23 23:15:29,450.0,20.73
74075,1,27672,450,2017-03-21 17:48:32,49.99,31.32
74076,1,9153,49,2017-08-04 15:43:16,64.9,15.21
74077,1,993,511,2018-03-08 02:50:46,367.9,67.67
74078,1,1744,216,2017-12-04 03:32:50,79.9,17.81
74079,1,27673,2919,2017-05-23 20:22:40,65.0,8.72
74080,1,27674,157,2018-04-09 17:50:15,58.5,18.29
74081,1,19434,2241,2017-12-27 21:31:10,85.0,19.83
74082,1,20918,21,2018-03-07 21:15:30,21.99,15.1
74083,1,10388,21,2018-07-05 20:31:51,24.99,7.44
74084,1,3483,23,2017-09-21 02:55:44,49.0,7.78
74085,1,506,23,2017-11-10 14:46:50,29.0,7.78
74086,1,9754,172,2017-12-06 02:25:23,149.99,25.89
74087,1,21082,1514,2018-06-14 17:50:27,29.9,8.64
74088,1,9186,144,2018-03-11 21:28:58,108.99,18.34
74089,1,104,519,2018-07-13 18:55:13,119.0,14.17
74090,1,13837,260,2017-09-22 11:51:28,199.9,18.68
74091,1,829,66,2018-05-21 03:30:57,80.0,13.92
74092,1,3200,768,2018-03-14 20:32:04,39.9,18.23
74093,1,22156,216,2018-03-05 14:09:52,44.9,14.1
74094,1,27675,240,2017-12-04 12:31:55,29.9,20.72
74094,2,13104,180,2017-12-04 12:31:55,15.99,6.22
74095,1,27676,401,2018-05-17 13:31:00,21.15,5.54
74095,2,27677,401,2018-05-17 13:31:00,14.49,9.24
74095,3,27677,401,2018-05-17 13:31:00,14.49,9.24
74095,4,27676,401,2018-05-17 13:31:00,21.15,5.54
74095,5,27677,401,2018-05-17 13:31:00,14.49,9.24
74095,6,27676,401,2018-05-17 13:31:00,21.15,5.54
74095,7,27677,401,2018-05-17 13:31:00,14.49,9.24
74095,8,27676,401,2018-05-17 13:31:00,21.15,5.54
74095,9,27677,401,2018-05-17 13:31:00,14.49,9.24
74095,10,27676,401,2018-05-17 13:31:00,21.15,5.54
74095,11,27676,401,2018-05-17 13:31:00,21.15,5.54
74095,12,27677,401,2018-05-17 13:31:00,14.49,9.24
74096,1,1647,23,2018-08-07 00:30:11,49.0,7.6
74097,1,683,113,2017-03-31 11:45:12,75.0,14.7
74098,1,7908,1629,2018-06-27 23:59:13,35.0,12.91
74099,1,25971,260,2017-05-30 14:02:43,239.9,18.96
74100,1,6407,445,2018-06-21 19:58:18,28.99,15.3
74101,1,1448,132,2018-04-13 16:30:34,49.9,7.39
74102,1,615,365,2018-08-14 10:25:13,12.88,7.39
74103,1,12516,501,2017-08-11 02:30:46,36.9,15.1
74104,1,21732,2678,2017-04-19 20:02:29,27.0,14.11
74105,1,11036,2061,2018-02-01 11:00:56,138.0,27.29
74106,1,27678,265,2017-06-25 21:10:14,71.82,13.52
74107,1,27679,2379,2018-05-07 14:32:43,219.9,22.62
74108,1,20162,236,2018-01-12 09:28:17,89.9,16.88
74109,1,6813,114,2017-11-30 02:53:54,45.6,42.38
74110,1,3182,23,2017-07-25 22:31:20,149.0,12.54
74111,1,5633,105,2018-05-17 11:09:07,29.9,18.23
74111,2,5633,105,2018-05-17 11:09:07,29.9,18.23
74112,1,27680,759,2018-02-01 17:03:42,77.9,13.57
74113,1,217,173,2018-01-10 21:31:24,117.9,15.58
74114,1,9461,984,2017-06-21 11:25:06,419.9,55.3
74115,1,27681,1138,2018-08-21 20:49:46,123.6,22.8
74116,1,135,116,2018-02-01 07:50:21,49.99,15.1
74117,1,26348,1377,2017-04-06 12:23:51,20.99,14.52
74118,1,7224,383,2017-07-26 23:15:19,11.9,15.1
74118,2,7224,383,2017-07-26 23:15:19,11.9,15.1
74119,1,27682,148,2017-05-16 20:50:18,339.0,18.13
74120,1,4373,1308,2018-08-22 16:50:05,95.2,16.86
74121,1,5388,124,2018-05-25 11:37:26,26.4,12.79
74122,1,23894,167,2017-11-30 01:12:53,175.01,13.57
74123,1,2076,37,2017-11-09 12:26:19,137.9,38.81
74124,1,27683,503,2018-04-24 18:30:56,99.99,23.28
74125,1,1295,610,2018-03-22 15:28:29,69.9,8.29
74126,1,3792,1208,2018-06-21 12:18:41,120.0,23.99
74127,1,8829,175,2018-03-05 04:02:53,29.0,9.27
74128,1,3547,123,2017-06-15 11:55:13,110.0,18.02
74129,1,122,108,2018-01-22 20:57:20,122.99,15.61
74130,1,787,447,2017-12-01 20:19:59,32.99,8.72
74131,1,4554,269,2018-02-26 14:30:23,56.0,16.15
74132,1,3993,66,2017-12-07 02:38:28,53.2,15.12
74133,1,2421,385,2018-07-25 10:30:15,59.9,56.9
74134,1,12230,608,2017-03-15 17:57:56,29.9,12.35
74134,2,27684,13,2017-03-15 17:57:56,68.9,9.88
74134,3,27685,608,2017-03-15 17:57:56,29.9,12.34
74135,1,348,237,2017-10-31 18:21:18,149.9,21.54
74136,1,9635,1941,2018-03-01 19:30:30,39.0,17.92
74137,1,835,269,2018-02-09 18:50:35,25.9,11.85
74138,1,997,110,2017-12-14 18:33:32,89.99,45.09
74138,2,997,110,2017-12-14 18:33:32,89.99,45.09
74139,1,27686,2137,2017-10-23 23:06:21,42.9,11.85
74140,1,571,341,2017-10-08 23:24:22,143.0,38.55
74141,1,553,294,2017-10-25 07:34:15,24.9,11.85
74142,1,10047,1041,2018-03-15 20:48:11,209.9,18.38
74143,1,6460,228,2018-01-05 13:59:24,199.98,17.84
74144,1,27687,504,2017-03-16 12:10:11,17.9,20.43
74145,1,4780,103,2018-06-19 11:30:46,91.55,8.8
74146,1,27688,21,2018-08-08 09:10:14,27.99,18.3
74147,1,812,105,2018-02-12 23:55:24,119.9,15.59
74148,1,8227,737,2017-03-15 18:40:16,19.9,8.72
74149,1,11787,657,2017-09-12 17:35:27,117.99,21.32
74150,1,11493,7,2017-11-30 16:54:02,14.9,7.78
74151,1,27689,2004,2018-05-28 16:36:56,59.9,18.3
74152,1,10348,906,2018-06-20 02:17:15,129.9,116.94
74153,1,27690,657,2017-12-01 14:17:33,112.9,21.28
74154,1,27691,822,2018-05-14 04:14:31,159.99,16.0
74155,1,16458,1241,2018-03-08 09:50:29,37.9,15.1
74155,2,16458,1241,2018-03-08 09:50:29,37.9,15.1
74156,1,1606,456,2017-05-26 02:15:30,69.9,7.94
74157,1,234,53,2018-05-23 09:10:38,69.9,12.43
74157,2,234,53,2018-05-23 09:10:38,69.9,12.43
74158,1,5067,21,2018-07-04 02:53:13,99.0,15.79
74159,1,1031,1753,2018-01-17 18:47:33,129.9,15.66
74160,1,27692,570,2017-05-24 21:35:16,14.9,14.1
74161,1,27693,1058,2018-07-20 16:10:18,75.33,22.81
74162,1,6170,1019,2018-06-29 03:32:02,350.0,75.04
74163,1,17961,1878,2017-10-30 13:26:36,89.9,15.38
74164,1,27694,38,2018-01-30 02:53:17,139.99,12.18
74165,1,27695,1647,2018-03-02 20:28:50,1399.99,23.53
74166,1,10993,2057,2017-12-20 23:32:58,14.9,7.78
74167,1,3545,1158,2018-03-28 03:28:29,16.5,19.32
74168,1,234,53,2018-03-25 22:50:40,69.9,12.43
74169,1,23964,85,2018-07-18 14:40:11,44.9,22.59
74170,1,3641,294,2018-05-25 08:16:22,139.9,19.55
74171,1,8821,1,2017-11-16 23:26:47,132.9,21.42
74172,1,10099,520,2018-04-09 05:10:33,59.99,16.39
74173,1,59,57,2017-10-23 18:35:12,280.0,35.76
74174,1,8872,70,2017-09-21 16:30:17,270.0,55.35
74175,1,27696,975,2018-08-24 09:10:48,238.0,62.65
74176,1,18616,254,2018-08-31 00:05:11,129.89,11.93
74177,1,20137,1567,2018-03-29 18:27:22,179.0,19.13
74178,1,2733,980,2017-11-07 04:15:17,249.9,60.57
74178,2,533,328,2017-11-07 04:15:17,58.9,29.88
74179,1,5041,1,2017-05-23 22:05:18,44.9,16.11
74180,1,4188,34,2018-05-20 21:30:12,21.9,19.04
74181,1,222,146,2018-03-06 16:15:56,48.9,15.1
74182,1,27697,1320,2017-06-29 02:35:17,138.55,19.21
74183,1,16569,1260,2018-02-22 09:49:50,99.0,18.93
74184,1,14652,548,2018-02-08 15:50:44,44.99,11.75
74184,2,1469,38,2018-02-08 15:50:44,229.99,11.75
74185,1,12874,358,2017-04-26 21:10:14,39.9,10.96
74186,1,32,32,2017-11-21 02:55:32,21.33,8.27
74186,2,32,32,2017-11-21 02:55:32,21.33,8.27
74187,1,7903,921,2017-12-12 14:55:21,32.9,9.09
74188,1,20363,105,2017-04-17 16:30:12,79.9,11.17
74189,1,27698,860,2018-02-15 02:36:05,59.0,20.9
74190,1,3825,135,2018-05-14 04:32:18,329.0,43.06
74191,1,584,240,2017-04-19 22:45:18,169.9,22.66
74192,1,340,14,2017-11-08 00:31:08,59.9,13.44
74193,1,3264,1105,2018-08-03 00:05:07,101.9,15.81
74194,1,2250,595,2018-01-22 03:51:04,150.0,17.49
74195,1,4523,879,2018-04-11 12:35:24,39.9,17.26
74196,1,27699,13,2017-09-05 02:16:03,159.9,12.62
74197,1,116,14,2017-11-27 03:46:15,59.9,13.44
74198,1,27700,770,2017-11-30 03:51:42,39.9,17.97
74199,1,6348,260,2017-07-06 14:45:07,139.9,34.78
74200,1,273,94,2018-01-19 10:19:20,80.0,12.69
74201,1,340,14,2018-05-03 22:31:10,53.9,39.85
74202,1,4069,89,2018-06-14 16:31:56,59.99,27.48
74203,1,6524,72,2018-04-27 10:32:11,105.0,34.27
74203,2,6524,72,2018-04-27 10:32:11,105.0,34.27
74204,1,13620,269,2017-07-30 21:05:21,18.9,15.1
74205,1,27701,484,2018-05-03 14:51:48,59.9,16.39
74206,1,27702,1200,2017-10-03 02:49:14,320.0,11.66
74207,1,27703,13,2018-02-26 14:28:44,310.9,28.73
74208,1,3317,645,2018-03-22 17:28:46,19.9,8.29
74209,1,27704,1821,2017-06-29 06:43:03,39.9,11.85
74209,2,27704,1821,2017-06-29 06:43:03,39.9,11.85
74210,1,151,128,2018-07-11 11:51:20,78.9,13.89
74211,1,104,93,2018-07-09 19:31:08,119.0,13.49
74212,1,25150,140,2017-07-28 17:30:29,119.0,12.33
74213,1,27705,249,2018-08-22 13:35:12,229.99,18.36
74214,1,2087,230,2018-03-07 13:15:31,149.0,18.66
74215,1,12789,22,2017-07-12 16:03:26,159.99,76.14
74216,1,158,134,2017-09-13 22:10:17,99.0,33.08
74217,1,1953,197,2017-09-05 09:35:13,1200.0,32.85
74218,1,833,228,2017-11-17 15:50:43,146.0,12.52
74219,1,14514,17,2017-11-17 08:30:24,419.0,21.47
74220,1,18774,450,2017-08-28 00:50:17,18.99,15.1
74221,1,27706,142,2017-10-17 00:14:42,122.55,18.23
74222,1,9482,119,2017-12-07 04:49:35,209.9,17.1
74222,2,9482,119,2017-12-07 04:49:35,209.9,17.1
74223,1,401,89,2018-02-13 15:30:46,110.99,18.0
74224,1,13038,180,2018-03-28 20:50:24,21.99,37.04
74225,1,6550,344,2018-05-03 22:50:25,334.9,16.43
74226,1,26383,1476,2017-09-14 11:15:13,16.0,7.78
74227,1,27707,1336,2018-06-14 03:13:13,16.99,17.06
74228,1,27708,302,2018-07-03 10:30:52,59.0,23.21
74229,1,116,14,2018-04-17 17:10:57,53.9,52.95
74230,1,92,18,2018-02-22 02:35:42,41.0,11.85
74231,1,11279,548,2017-05-04 12:35:47,82.9,14.75
74232,1,380,259,2017-06-22 07:42:34,89.9,17.88
74232,2,380,259,2017-06-22 07:42:34,89.9,17.88
74233,1,966,53,2018-02-01 14:09:22,210.0,52.69
74234,1,1154,175,2018-08-22 20:49:57,43.0,18.4
74235,1,10418,304,2018-08-22 21:10:15,265.9,18.99
74236,1,27709,210,2018-02-27 22:55:04,19.99,15.79
74237,1,340,14,2017-12-22 00:51:29,59.0,17.66
74238,1,15129,289,2017-11-07 04:27:19,21.99,14.1
