customer_id,customer_zip_code_prefix,customer_city,customer_state,customer_state_encoded,customer_city_encoded
CUS_96784,38360,capinopolis,MG,10,795
CUS_96785,13408,piracicaba,SP,25,2867
CUS_96786,35960,santa barbara,MG,10,3259
CUS_96787,12244,sao jose dos campos,SP,25,3554
CUS_96788,88132,palhoca,SC,23,2635
CUS_96789,88780,imbituba,SC,23,1653
CUS_96790,71065,brasilia,DF,6,558
CUS_96791,33140,santa luzia,MG,10,3303
CUS_96792,88137,palhoca,SC,23,2635
CUS_96793,12307,jacarei,SP,25,1884
CUS_96794,79540,cassilandia,MS,11,872
CUS_96795,20560,rio de janeiro,RJ,18,3155
CUS_96796,91330,porto alegre,RS,22,2964
CUS_96797,85903,toledo,PR,17,3874
CUS_96798,17523,marilia,SP,25,2240
CUS_96799,91510,porto alegre,RS,22,2964
CUS_96800,6765,taboao da serra,SP,25,3775
CUS_96801,23895,seropedica,RJ,18,3689
CUS_96802,66087,belem,PA,13,448
CUS_96803,3557,sao paulo,SP,25,3597
CUS_96804,21932,rio de janeiro,RJ,18,3155
CUS_96805,82600,curitiba,PR,17,1143
CUS_96806,88390,barra velha,SC,23,414
CUS_96807,29101,vila velha,ES,7,4074
CUS_96808,27524,resende,RJ,18,3100
CUS_96809,72445,brasilia,DF,6,558
CUS_96810,22071,rio de janeiro,RJ,18,3155
CUS_96811,99660,campinas do sul,RS,22,708
CUS_96812,15093,sao jose do rio preto,SP,25,3549
CUS_96813,15720,palmeira d'oeste,SP,25,2644
CUS_96814,38401,uberlandia,MG,10,3950
CUS_96815,13043,campinas,SP,25,707
CUS_96816,20541,rio de janeiro,RJ,18,3155
CUS_96817,27123,barra do pirai,RJ,18,406
CUS_96818,55590,ipojuca,PE,15,1702
CUS_96819,13283,vinhedo,SP,25,4076
CUS_96820,2550,sao paulo,SP,25,3597
CUS_96821,9580,sao caetano do sul,SP,25,3433
CUS_96822,23050,rio de janeiro,RJ,18,3155
CUS_96823,14270,santa rosa de viterbo,SP,25,3336
CUS_96824,6160,osasco,SP,25,2594
CUS_96825,11010,santos,SP,25,3415
CUS_96826,2258,sao paulo,SP,25,3597
CUS_96827,50610,recife,PE,15,3086
CUS_96828,29055,vitoria,ES,7,4087
CUS_96829,93010,sao leopoldo,RS,22,3558
CUS_96830,46100,brumado,BA,4,582
CUS_96831,3420,sao paulo,SP,25,3597
CUS_96832,29400,mimoso do sul,ES,7,2308
CUS_96833,88730,sao ludgero,SC,23,3565
CUS_96834,27258,volta redonda,RJ,18,4097
CUS_96835,17800,adamantina,SP,25,23
CUS_96836,37800,guaxupe,MG,10,1532
CUS_96837,2615,sao paulo,SP,25,3597
CUS_96838,81710,curitiba,PR,17,1143
CUS_96839,13847,mogi-guacu,SP,25,2343
CUS_96840,30510,belo horizonte,MG,10,453
CUS_96841,26255,nova iguacu,RJ,18,2506
CUS_96842,4763,sao paulo,SP,25,3597
CUS_96843,13348,indaiatuba,SP,25,1663
CUS_96844,88161,biguacu,SC,23,474
CUS_96845,83260,matinhos,PR,17,2270
CUS_96846,1258,sao paulo,SP,25,3597
CUS_96847,31270,belo horizonte,MG,10,453
CUS_96848,1325,sao paulo,SP,25,3597
CUS_96849,1318,sao paulo,SP,25,3597
CUS_96850,2306,sao paulo,SP,25,3597
CUS_96851,25266,duque de caxias,RJ,18,1235
CUS_96852,13214,jundiai,SP,25,2010
CUS_96853,9240,santo andre,SP,25,3375
CUS_96854,13085,campinas,SP,25,707
CUS_96855,4648,sao paulo,SP,25,3597
CUS_96856,65130,paco do lumiar,MA,9,2620
CUS_96857,26088,nova iguacu,RJ,18,2506
CUS_96858,6114,osasco,SP,25,2594
CUS_96859,38070,uberaba,MG,10,3949
CUS_96860,20250,rio de janeiro,RJ,18,3155
CUS_96861,8673,suzano,SP,25,3770
CUS_96862,88107,sao jose,SC,23,3520
CUS_96863,6317,carapicuiba,SP,25,820
CUS_96864,87060,maringa,PR,17,2242
CUS_96865,76820,porto velho,RO,20,2986
CUS_96866,17800,adamantina,SP,25,23
CUS_96867,1327,sao paulo,SP,25,3597
CUS_96868,38412,uberlandia,MG,10,3950
CUS_96869,32285,contagem,MG,10,1041
CUS_96870,35600,bom despacho,MG,10,503
CUS_96871,96400,bage,RS,22,351
CUS_96872,81810,curitiba,PR,17,1143
CUS_96873,96450,dom pedrito,RS,22,1209
CUS_96874,22725,rio de janeiro,RJ,18,3155
CUS_96875,44044,feira de santana,BA,4,1324
CUS_96876,51270,recife,PE,15,3086
CUS_96877,2916,sao paulo,SP,25,3597
CUS_96878,5872,sao paulo,SP,25,3597
CUS_96879,60750,fortaleza,CE,5,1374
CUS_96880,8230,sao paulo,SP,25,3597
CUS_96881,14050,ribeirao preto,SP,25,3132
CUS_96882,35530,claudio,MG,10,965
CUS_96883,76801,porto velho,RO,20,2986
CUS_96884,65707,pio xii,MA,9,2861
CUS_96885,3630,sao paulo,SP,25,3597
CUS_96886,5318,sao paulo,SP,25,3597
CUS_96887,73252,brasilia,DF,6,558
CUS_96888,33400,lagoa santa,MG,10,2057
CUS_96889,19815,assis,SP,25,322
CUS_96890,78850,primavera do leste,MT,12,3026
CUS_96891,32657,betim,MG,10,470
CUS_96892,13469,americana,SP,25,151
CUS_96893,31630,belo horizonte,MG,10,453
CUS_96894,83075,sao jose dos pinhais,PR,17,3556
CUS_96895,9361,maua,SP,25,2282
CUS_96896,27920,macae,RJ,18,2139
CUS_96897,64845,marcos parente,PI,16,2223
CUS_96898,13040,campinas,SP,25,707
CUS_96899,68373,altamira,PA,13,102
CUS_96900,38800,sao gotardo,MG,10,3479
CUS_96901,37490,sao goncalo do sapucai,MG,10,3478
CUS_96902,29302,cachoeiro de itapemirim,ES,7,632
CUS_96903,57520,maravilha,AL,1,2219
CUS_96904,95660,tres coroas,RS,22,3898
CUS_96905,8745,mogi das cruzes,SP,25,2341
CUS_96906,65200,pinheiro,MA,9,2854
CUS_96907,5186,sao paulo,SP,25,3597
CUS_96908,4812,sao paulo,SP,25,3597
CUS_96909,63905,quixada,CE,5,3069
CUS_96910,16203,birigui,SP,25,476
CUS_96911,33943,ribeirao das neves,MG,10,3128
CUS_96912,74013,goiania,GO,8,1445
CUS_96913,60442,fortaleza,CE,5,1374
CUS_96914,32210,contagem,MG,10,1041
CUS_96915,2310,sao paulo,SP,25,3597
CUS_96916,28175,travessao,RJ,18,3891
CUS_96917,24348,niteroi,RJ,18,2461
CUS_96918,17690,bastos,SP,25,431
CUS_96919,88020,florianopolis,SC,23,1358
CUS_96920,29102,vila velha,ES,7,4074
CUS_96921,27210,volta redonda,RJ,18,4097
CUS_96922,65980,carolina,MA,9,857
CUS_96923,31360,belo horizonte,MG,10,453
CUS_96924,22250,rio de janeiro,RJ,18,3155
CUS_96925,12211,sao jose dos campos,SP,25,3554
CUS_96926,32070,contagem,MG,10,1041
CUS_96927,38840,carmo do paranaiba,MG,10,846
CUS_96928,11250,bertioga,SP,25,467
CUS_96929,88503,lages,SC,23,2034
CUS_96930,23914,angra dos reis,RJ,18,184
CUS_96931,80240,curitiba,PR,17,1143
CUS_96932,7060,guarulhos,SP,25,1529
CUS_96933,5586,sao paulo,SP,25,3597
CUS_96934,98300,palmeira das missoes,RS,22,2645
CUS_96935,91760,porto alegre,RS,22,2964
CUS_96936,7033,guarulhos,SP,25,1529
CUS_96937,97032,santa maria,RS,22,3307
CUS_96938,5017,sao paulo,SP,25,3597
CUS_96939,28030,campos dos goytacazes,RJ,18,740
CUS_96940,29160,serra,ES,7,3690
CUS_96941,24315,niteroi,RJ,18,2461
CUS_96942,2421,sao paulo,SP,25,3597
CUS_96943,13214,jundiai,SP,25,2010
CUS_96944,11025,santos,SP,25,3415
CUS_96945,22790,rio de janeiro,RJ,18,3155
CUS_96946,2636,sao paulo,SP,25,3597
CUS_96947,35300,caratinga,MG,10,821
CUS_96948,13035,campinas,SP,25,707
CUS_96949,83560,itaperucu,PR,17,1804
CUS_96950,9260,santo andre,SP,25,3375
CUS_96951,13670,santa rita do passa quatro,SP,25,3332
CUS_96952,1413,sao paulo,SP,25,3597
CUS_96953,4605,sao paulo,SP,25,3597
CUS_96954,57540,mata grande,AL,1,2261
CUS_96955,2312,sao paulo,SP,25,3597
CUS_96956,1213,sao paulo,SP,25,3597
CUS_96957,13690,descalvado,SP,25,1165
CUS_96958,2842,sao paulo,SP,25,3597
CUS_96959,72876,valparaiso de goias,GO,8,4004
CUS_96960,3435,sao paulo,SP,25,3597
CUS_96961,5337,sao paulo,SP,25,3597
CUS_96962,13207,jundiai,SP,25,2010
CUS_96963,4617,sao paulo,SP,25,3597
CUS_96964,22790,rio de janeiro,RJ,18,3155
CUS_96965,20785,rio de janeiro,RJ,18,3155
CUS_96966,33600,pedro leopoldo,MG,10,2781
CUS_96967,60812,fortaleza,CE,5,1374
CUS_96968,6230,osasco,SP,25,2594
CUS_96969,48840,cansancao,BA,4,774
CUS_96970,33935,ribeirao das neves,MG,10,3128
CUS_96971,4929,sao paulo,SP,25,3597
CUS_96972,8280,sao paulo,SP,25,3597
CUS_96973,13181,sumare,SP,25,3765
CUS_96974,14091,ribeirao preto,SP,25,3132
CUS_96975,1422,sao paulo,SP,25,3597
CUS_96976,12030,taubate,SP,25,3825
CUS_96977,5413,sao paulo,SP,25,3597
CUS_96978,22795,rio de janeiro,RJ,18,3155
CUS_96979,37600,cambui,MG,10,689
CUS_96980,41760,salvador,BA,4,3247
CUS_96981,37750,machado,MG,10,2154
CUS_96982,29144,cariacica,ES,7,829
CUS_96983,28051,campos dos goytacazes,RJ,18,740
CUS_96984,2872,sao paulo,SP,25,3597
CUS_96985,24436,sao goncalo,RJ,18,3471
CUS_96986,18385,itapirapua paulista,SP,25,1816
CUS_96987,39190,senador modestino goncalves,MG,10,3677
CUS_96988,22770,rio de janeiro,RJ,18,3155
CUS_96989,80250,curitiba,PR,17,1143
CUS_96990,37945,sao jose da barra,MG,10,3521
CUS_96991,55860,sao vicente ferrer,PE,15,3639
CUS_96992,21041,rio de janeiro,RJ,18,3155
CUS_96993,4346,sao paulo,SP,25,3597
CUS_96994,55270,venturosa,PE,15,4035
CUS_96995,22251,rio de janeiro,RJ,18,3155
CUS_96996,35290,mantena,MG,10,2200
CUS_96997,63800,quixeramobim,CE,5,3071
CUS_96998,78800,poxoreu,MT,12,2999
CUS_96999,7135,guarulhos,SP,25,1529
CUS_97000,78890,sorriso,MT,12,3759
CUS_97001,14350,altinopolis,SP,25,107
CUS_97002,22795,rio de janeiro,RJ,18,3155
CUS_97003,2230,sao paulo,SP,25,3597
CUS_97004,4255,sao paulo,SP,25,3597
CUS_97005,95680,canela,RS,22,765
CUS_97006,13857,estiva gerbi,SP,25,1294
CUS_97007,13060,campinas,SP,25,707
CUS_97008,32113,contagem,MG,10,1041
CUS_97009,5412,sao paulo,SP,25,3597
CUS_97010,13295,itupeva,SP,25,1861
CUS_97011,87910,santa isabel do ivai,PR,17,3296
CUS_97012,91791,porto alegre,RS,22,2964
CUS_97013,83407,colombo,PR,17,988
CUS_97014,7700,caieiras,SP,25,652
CUS_97015,27925,macae,RJ,18,2139
CUS_97016,41253,salvador,BA,4,3247
CUS_97017,13184,hortolandia,SP,25,1553
CUS_97018,20091,rio de janeiro,RJ,18,3155
CUS_97019,29072,vitoria,ES,7,4087
CUS_97020,76811,porto velho,RO,20,2986
CUS_97021,48900,juazeiro,BA,4,1999
CUS_97022,4256,sao paulo,SP,25,3597
CUS_97023,5894,sao paulo,SP,25,3597
CUS_97024,78628,santo antonio do leste,MT,12,3397
CUS_97025,5303,sao paulo,SP,25,3597
CUS_97026,26600,paracambi,RJ,18,2666
CUS_97027,9710,sao bernardo do campo,SP,25,3428
CUS_97028,30660,belo horizonte,MG,10,453
CUS_97029,93510,novo hamburgo,RS,22,2552
CUS_97030,87035,maringa,PR,17,2242
CUS_97031,1401,sao paulo,SP,25,3597
CUS_97032,30190,belo horizonte,MG,10,453
CUS_97033,69027,manaus,AM,2,2185
CUS_97034,52071,recife,PE,15,3086
CUS_97035,82200,curitiba,PR,17,1143
CUS_97036,20775,rio de janeiro,RJ,18,3155
CUS_97037,36800,carangola,MG,10,818
CUS_97038,40800,salvador,BA,4,3247
CUS_97039,5535,sao paulo,SP,25,3597
CUS_97040,7113,guarulhos,SP,25,1529
CUS_97041,87203,cianorte,PR,17,953
CUS_97042,75555,vicentinopolis,GO,8,4054
CUS_97043,16075,aracatuba,SP,25,231
CUS_97044,64027,teresina,PI,16,3843
CUS_97045,13843,mogi-guacu,SP,25,2343
CUS_97046,89430,calmon,SC,23,673
CUS_97047,37466,itamonte,MG,10,1783
CUS_97048,88036,florianopolis,SC,23,1358
CUS_97049,26193,belford roxo,RJ,18,450
CUS_97050,11680,ubatuba,SP,25,3948
CUS_97051,13690,descalvado,SP,25,1165
CUS_97052,74890,goiania,GO,8,1445
CUS_97053,62150,santana do acarau,CE,5,3352
CUS_97054,13483,limeira,SP,25,2098
CUS_97055,45607,itabuna,BA,4,1745
CUS_97056,12942,atibaia,SP,25,330
CUS_97057,35400,ouro preto,MG,10,2608
CUS_97058,71825,brasilia,DF,6,558
CUS_97059,72146,brasilia,DF,6,558
CUS_97060,65054,sao luis,MA,9,3566
CUS_97061,14780,barretos,SP,25,421
CUS_97062,95630,parobe,RS,22,2714
CUS_97063,25650,petropolis,RJ,18,2815
CUS_97064,60415,fortaleza,CE,5,1374
CUS_97065,13185,hortolandia,SP,25,1553
CUS_97066,9030,santo andre,SP,25,3375
CUS_97067,1314,sao paulo,SP,25,3597
CUS_97068,24451,sao goncalo,RJ,18,3471
CUS_97069,69050,manaus,AM,2,2185
CUS_97070,90550,porto alegre,RS,22,2964
CUS_97071,2435,sao paulo,SP,25,3597
CUS_97072,9090,santo andre,SP,25,3375
CUS_97073,22221,rio de janeiro,RJ,18,3155
CUS_97074,27288,volta redonda,RJ,18,4097
CUS_97075,31035,belo horizonte,MG,10,453
CUS_97076,27251,volta redonda,RJ,18,4097
CUS_97077,78300,tangara da serra,MT,12,3796
CUS_97078,79060,campo grande,MS,11,725
CUS_97079,6700,cotia,SP,25,1092
CUS_97080,31742,belo horizonte,MG,10,453
CUS_97081,4190,sao paulo,SP,25,3597
CUS_97082,9572,sao caetano do sul,SP,25,3433
CUS_97083,20931,rio de janeiro,RJ,18,3155
CUS_97084,38015,uberaba,MG,10,3949
CUS_97085,11443,guaruja,SP,25,1527
CUS_97086,13212,jundiai,SP,25,2010
CUS_97087,5882,sao paulo,SP,25,3597
CUS_97088,22775,rio de janeiro,RJ,18,3155
CUS_97089,17011,bauru,SP,25,438
CUS_97090,4276,sao paulo,SP,25,3597
CUS_97091,23017,rio de janeiro,RJ,18,3155
CUS_97092,5160,sao paulo,SP,25,3597
CUS_97093,22081,rio de janeiro,RJ,18,3155
CUS_97094,38500,monte carmelo,MG,10,2374
CUS_97095,37504,itajuba,MG,10,1772
CUS_97096,32341,contagem,MG,10,1041
CUS_97097,65800,balsas,MA,9,368
CUS_97098,12942,atibaia,SP,25,330
CUS_97099,12970,piracaia,SP,25,2864
CUS_97100,71020,brasilia,DF,6,558
CUS_97101,6020,osasco,SP,25,2594
CUS_97102,4410,sao paulo,SP,25,3597
CUS_97103,71926,brasilia,DF,6,558
CUS_97104,21073,rio de janeiro,RJ,18,3155
CUS_97105,32676,betim,MG,10,470
CUS_97106,27966,macae,RJ,18,2139
CUS_97107,30664,belo horizonte,MG,10,453
CUS_97108,3345,sao paulo,SP,25,3597
CUS_97109,8763,mogi das cruzes,SP,25,2341
CUS_97110,4159,sao paulo,SP,25,3597
CUS_97111,9930,diadema,SP,25,1172
CUS_97112,11665,caraguatatuba,SP,25,811
CUS_97113,30880,belo horizonte,MG,10,453
CUS_97114,4622,sao paulo,SP,25,3597
CUS_97115,86050,londrina,PR,17,2112
CUS_97116,6293,osasco,SP,25,2594
CUS_97117,8190,sao paulo,SP,25,3597
CUS_97118,57306,arapiraca,AL,1,254
CUS_97119,36420,ouro branco,MG,10,2606
CUS_97120,7062,guarulhos,SP,25,1529
CUS_97121,6130,osasco,SP,25,2594
CUS_97122,18680,lencois paulista,SP,25,2089
CUS_97123,26545,nilopolis,RJ,18,2458
CUS_97124,12515,guaratingueta,SP,25,1521
CUS_97125,18078,sorocaba,SP,25,3758
CUS_97126,15910,monte alto,SP,25,2365
CUS_97127,29615,laranja da terra,ES,7,2072
CUS_97128,75220,santa cruz de goias,GO,8,3274
CUS_97129,59300,caico,RN,19,651
CUS_97130,3138,sao paulo,SP,25,3597
CUS_97131,89206,joinville,SC,23,1989
CUS_97132,12952,atibaia,SP,25,330
CUS_97133,90150,porto alegre,RS,22,2964
CUS_97134,7240,guarulhos,SP,25,1529
CUS_97135,46430,guanambi,BA,4,1490
CUS_97136,74510,goiania,GO,8,1445
CUS_97137,3894,sao paulo,SP,25,3597
CUS_97138,4662,sao paulo,SP,25,3597
CUS_97139,31110,belo horizonte,MG,10,453
CUS_97140,68456,tucurui,PA,13,3919
CUS_97141,95340,nova bassano,RS,22,2481
CUS_97142,13218,jundiai,SP,25,2010
CUS_97143,2720,sao paulo,SP,25,3597
CUS_97144,23088,rio de janeiro,RJ,18,3155
CUS_97145,19806,assis,SP,25,322
CUS_97146,7862,franco da rocha,SP,25,1390
CUS_97147,79097,campo grande,MS,11,725
CUS_97148,21210,rio de janeiro,RJ,18,3155
CUS_97149,55385,lajedo,PE,15,2066
CUS_97150,89202,joinville,SC,23,1989
CUS_97151,25665,petropolis,RJ,18,2815
CUS_97152,9060,santo andre,SP,25,3375
CUS_97153,4475,sao paulo,SP,25,3597
CUS_97154,80330,curitiba,PR,17,1143
CUS_97155,38181,araxa,MG,10,278
CUS_97156,90520,porto alegre,RS,22,2964
CUS_97157,13348,indaiatuba,SP,25,1663
CUS_97158,91755,porto alegre,RS,22,2964
CUS_97159,34710,sabara,MG,10,3220
CUS_97160,2735,sao paulo,SP,25,3597
CUS_97161,58036,joao pessoa,PB,14,1983
CUS_97162,8752,mogi das cruzes,SP,25,2341
CUS_97163,8582,itaquaquecetuba,SP,25,1828
CUS_97164,65072,sao luis,MA,9,3566
CUS_97165,90200,porto alegre,RS,22,2964
CUS_97166,1221,sao paulo,SP,25,3597
CUS_97167,74982,aparecida de goiania,GO,8,208
CUS_97168,60170,fortaleza,CE,5,1374
CUS_97169,21775,rio de janeiro,RJ,18,3155
CUS_97170,88040,florianopolis,SC,23,1358
CUS_97171,59198,montanhas,RN,19,2359
CUS_97172,29165,serra,ES,7,3690
CUS_97173,13203,jundiai,SP,25,2010
CUS_97174,95555,capao da canoa,RS,22,781
CUS_97175,86828,maua da serra,PR,17,2283
CUS_97176,64606,picos,PI,16,2826
CUS_97177,88830,morro da fumaca,SC,23,2399
CUS_97178,26277,nova iguacu,RJ,18,2506
CUS_97179,11920,iguape,SP,25,1634
CUS_97180,1311,sao paulo,SP,25,3597
CUS_97181,6150,osasco,SP,25,2594
CUS_97182,28896,rio das ostras,RJ,18,3152
CUS_97183,8132,sao paulo,SP,25,3597
CUS_97184,26433,japeri,RJ,18,1927
CUS_97185,15042,sao jose do rio preto,SP,25,3549
CUS_97186,4317,sao paulo,SP,25,3597
CUS_97187,13460,nova odessa,SP,25,2518
CUS_97188,9572,sao caetano do sul,SP,25,3433
CUS_97189,78635,agua boa,MT,12,35
CUS_97190,7858,franco da rocha,SP,25,1390
CUS_97191,32113,contagem,MG,10,1041
CUS_97192,55293,garanhuns,PE,15,1411
CUS_97193,7230,guarulhos,SP,25,1529
CUS_97194,89460,canoinhas,SC,23,773
CUS_97195,19802,assis,SP,25,322
CUS_97196,4520,sao paulo,SP,25,3597
CUS_97197,13201,jundiai,SP,25,2010
CUS_97198,80330,curitiba,PR,17,1143
CUS_97199,6763,taboao da serra,SP,25,3775
CUS_97200,65921,cidelandia,MA,9,957
CUS_97201,2929,sao paulo,SP,25,3597
CUS_97202,13184,hortolandia,SP,25,1553
CUS_97203,1012,sao paulo,SP,25,3597
CUS_97204,89136,rodeio,SC,23,3192
CUS_97205,13304,itu,SP,25,1855
CUS_97206,33600,pedro leopoldo,MG,10,2781
CUS_97207,86801,apucarana,PR,17,222
CUS_97208,82600,curitiba,PR,17,1143
CUS_97209,5528,sao paulo,SP,25,3597
CUS_97210,42803,camacari,BA,4,675
CUS_97211,90010,porto alegre,RS,22,2964
CUS_97212,19220,narandiba,SP,25,2441
CUS_97213,22743,rio de janeiro,RJ,18,3155
CUS_97214,2932,sao paulo,SP,25,3597
CUS_97215,15041,sao jose do rio preto,SP,25,3549
CUS_97216,14810,araraquara,SP,25,265
CUS_97217,37130,alfenas,MG,10,84
CUS_97218,24340,niteroi,RJ,18,2461
CUS_97219,12245,sao jose dos campos,SP,25,3554
CUS_97220,7402,aruja,SP,25,316
CUS_97221,15046,sao jose do rio preto,SP,25,3549
CUS_97222,7084,guarulhos,SP,25,1529
CUS_97223,12233,sao jose dos campos,SP,25,3554
CUS_97224,7145,guarulhos,SP,25,1529
CUS_97225,96445,acegua,RS,22,18
CUS_97226,37200,lavras,MG,10,2081
CUS_97227,6341,carapicuiba,SP,25,820
CUS_97228,49820,caninde de sao francisco,SE,24,770
CUS_97229,4043,sao paulo,SP,25,3597
CUS_97230,35900,itabira,MG,10,1741
CUS_97231,28960,iguaba grande,RJ,18,1632
CUS_97232,96400,bage,RS,22,351
CUS_97233,71060,brasilia,DF,6,558
CUS_97234,89227,joinville,SC,23,1989
CUS_97235,24350,niteroi,RJ,18,2461
CUS_97236,22245,rio de janeiro,RJ,18,3155
CUS_97237,20211,rio de janeiro,RJ,18,3155
CUS_97238,23595,rio de janeiro,RJ,18,3155
CUS_97239,8674,suzano,SP,25,3770
CUS_97240,6213,osasco,SP,25,2594
CUS_97241,4735,sao paulo,SP,25,3597
CUS_97242,21815,rio de janeiro,RJ,18,3155
CUS_97243,50721,recife,PE,15,3086
CUS_97244,59115,natal,RN,19,2442
CUS_97245,16901,andradina,SP,25,173
CUS_97246,6787,taboao da serra,SP,25,3775
CUS_97247,57312,arapiraca,AL,1,254
CUS_97248,3162,sao paulo,SP,25,3597
CUS_97249,21862,rio de janeiro,RJ,18,3155
CUS_97250,59151,parnamirim,RN,19,2712
CUS_97251,20920,rio de janeiro,RJ,18,3155
CUS_97252,93546,novo hamburgo,RS,22,2552
CUS_97253,23555,rio de janeiro,RJ,18,3155
CUS_97254,78200,caceres,MT,12,619
CUS_97255,89107,pomerode,SC,23,2932
CUS_97256,13478,americana,SP,25,151
CUS_97257,4832,sao paulo,SP,25,3597
CUS_97258,96745,charqueadas,RS,22,943
CUS_97259,82920,curitiba,PR,17,1143
CUS_97260,30550,belo horizonte,MG,10,453
CUS_97261,41260,salvador,BA,4,3247
CUS_97262,80040,curitiba,PR,17,1143
CUS_97263,4852,sao paulo,SP,25,3597
CUS_97264,89114,gaspar,SC,23,1418
CUS_97265,69020,manaus,AM,2,2185
CUS_97266,13603,araras,SP,25,266
CUS_97267,71699,brasilia,DF,6,558
CUS_97268,13501,rio claro,SP,25,3149
CUS_97269,13484,limeira,SP,25,2098
CUS_97270,8717,mogi das cruzes,SP,25,2341
CUS_97271,89280,sao bento do sul,SC,23,3424
CUS_97272,89202,joinville,SC,23,1989
CUS_97273,25233,duque de caxias,RJ,18,1235
CUS_97274,9831,sao bernardo do campo,SP,25,3428
CUS_97275,70292,brasilia,DF,6,558
CUS_97276,96206,rio grande,RS,22,3167
CUS_97277,37200,lavras,MG,10,2081
CUS_97278,7172,guarulhos,SP,25,1529
CUS_97279,39660,turmalina,MG,10,3933
CUS_97280,2022,sao paulo,SP,25,3597
CUS_97281,85892,santa helena,PR,17,3291
CUS_97282,4044,sao paulo,SP,25,3597
CUS_97283,18530,tiete,SP,25,3858
CUS_97284,82320,curitiba,PR,17,1143
CUS_97285,20540,rio de janeiro,RJ,18,3155
CUS_97286,23580,rio de janeiro,RJ,18,3155
CUS_97287,85301,laranjeiras do sul,PR,17,2076
CUS_97288,29043,vitoria,ES,7,4087
CUS_97289,13770,caconde,SP,25,635
CUS_97290,4524,sao paulo,SP,25,3597
CUS_97291,14403,franca,SP,25,1382
CUS_97292,36900,manhuacu,MG,10,2194
CUS_97293,30664,belo horizonte,MG,10,453
CUS_97294,22765,rio de janeiro,RJ,18,3155
CUS_97295,55315,correntes,PE,15,1077
CUS_97296,45400,valenca,BA,4,3998
CUS_97297,21860,rio de janeiro,RJ,18,3155
CUS_97298,13211,jundiai,SP,25,2010
CUS_97299,78880,vera,MT,12,4036
CUS_97300,12444,pindamonhangaba,SP,25,2840
CUS_97301,99500,carazinho,RS,22,824
CUS_97302,28680,cachoeiras de macacu,RJ,18,630
CUS_97303,16260,coroados,SP,25,1058
CUS_97304,16600,pirajui,SP,25,2874
CUS_97305,72215,brasilia,DF,6,558
CUS_97306,85855,foz do iguacu,PR,17,1378
CUS_97307,74775,goiania,GO,8,1445
CUS_97308,11065,santos,SP,25,3415
CUS_97309,39300,sao francisco,MG,10,3455
CUS_97310,21230,rio de janeiro,RJ,18,3155
CUS_97311,89874,maravilha,SC,23,2219
CUS_97312,23025,rio de janeiro,RJ,18,3155
CUS_97313,12990,pedra bela,SP,25,2760
CUS_97314,3192,sao paulo,SP,25,3597
CUS_97315,87200,cianorte,PR,17,953
CUS_97316,1230,sao paulo,SP,25,3597
CUS_97317,13201,jundiai,SP,25,2010
CUS_97318,13400,piracicaba,SP,25,2867
CUS_97319,14415,patrocinio paulista,SP,25,2734
CUS_97320,25665,petropolis,RJ,18,2815
CUS_97321,51170,recife,PE,15,3086
CUS_97322,22050,rio de janeiro,RJ,18,3155
CUS_97323,41800,salvador,BA,4,3247
CUS_97324,96170,sao lourenco do sul,RS,22,3564
CUS_97325,5115,sao paulo,SP,25,3597
CUS_97326,64180,esperantina,PI,16,1278
CUS_97327,69021,manaus,AM,2,2185
CUS_97328,15054,sao jose do rio preto,SP,25,3549
CUS_97329,88200,tijucas,SC,23,3859
CUS_97330,79063,campo grande,MS,11,725
CUS_97331,62255,pires ferreira,CE,5,2894
CUS_97332,4613,sao paulo,SP,25,3597
CUS_97333,20211,rio de janeiro,RJ,18,3155
CUS_97334,23070,rio de janeiro,RJ,18,3155
CUS_97335,70277,brasilia,DF,6,558
CUS_97336,2316,sao paulo,SP,25,3597
CUS_97337,13420,piracicaba,SP,25,2867
CUS_97338,1530,sao paulo,SP,25,3597
CUS_97339,1538,sao paulo,SP,25,3597
CUS_97340,18185,pilar do sul,SP,25,2835
CUS_97341,34009,nova lima,MG,10,2512
CUS_97342,13412,piracicaba,SP,25,2867
CUS_97343,4362,sao paulo,SP,25,3597
CUS_97344,90240,porto alegre,RS,22,2964
CUS_97345,2515,sao paulo,SP,25,3597
CUS_97346,18670,areiopolis,SP,25,290
CUS_97347,4564,sao paulo,SP,25,3597
CUS_97348,54759,camaragibe,PE,15,681
CUS_97349,45400,valenca,BA,4,3998
CUS_97350,4005,sao paulo,SP,25,3597
CUS_97351,63765,sucesso,CE,5,3761
CUS_97352,13034,campinas,SP,25,707
CUS_97353,11040,santos,SP,25,3415
CUS_97354,87023,maringa,PR,17,2242
CUS_97355,14015,ribeirao preto,SP,25,3132
CUS_97356,13455,santa barbara d'oeste,SP,25,3261
CUS_97357,40415,salvador,BA,4,3247
CUS_97358,2033,sao paulo,SP,25,3597
CUS_97359,92412,canoas,RS,22,772
CUS_97360,28890,rio das ostras,RJ,18,3152
CUS_97361,36960,pocrane,MG,10,2926
CUS_97362,4001,sao paulo,SP,25,3597
CUS_97363,22750,rio de janeiro,RJ,18,3155
CUS_97364,24360,niteroi,RJ,18,2461
CUS_97365,1403,sao paulo,SP,25,3597
CUS_97366,5711,sao paulo,SP,25,3597
CUS_97367,86220,assai,PR,17,320
CUS_97368,6172,osasco,SP,25,2594
